"gene","moduleColor","best_anno","display_gene_ID","MM.black","MM.blue","MM.brown","MM.grey","MM.grey60","MM.lightcyan","MM.lightgreen","MM.magenta","MM.midnightblue","MM.pink","MM.turquoise"
"PRRC2C","blue","PRRC2C","PRRC2C",2.51598130388185e-26,1.24684371597859e-37,4.57594950653243e-08,0.3779803330538,0.000249805892478472,0.654292758965124,1.65653071959011e-06,0.0258354681483436,1.31090203681107e-07,3.09438149344209e-21,0.0053316081883505
"PRRG1","pink","PRRG1","PRRG1",1.36140585733435e-09,1.39799149344554e-11,0.000143869437237328,0.267032542383176,0.632568064901958,0.401850778987165,6.5847598875289e-08,0.116846735016534,0.000180674254655439,4.98997839198242e-09,0.036800937074531
"PRRG3","blue","PRRG3","PRRG3",4.05342991470805e-11,1.76078557271125e-32,2.19597323006412e-17,0.243694371178521,0.00346550653942775,0.0312598540331157,1.02031064155697e-06,0.477145949945807,0.0385632890527619,6.90124180063084e-33,1.182700569996e-08
"PRRG4","black","PRRG4","PRRG4",1.97861712901807e-27,1.03603411499939e-21,0.00022317228912661,0.862486199489861,8.45707007503937e-09,0.906509408647319,0.0260421835475337,0.000349633691669957,1.07847261382597e-10,2.46019301052519e-12,0.222152653034216
"PRRT1B","turquoise","PRRT1B","PRRT1B",0.9133442806137,1.56704997754409e-06,2.74102559867974e-37,0.990134310110998,0.026134345837145,4.02827752974699e-14,0.164048522474901,7.68166000233972e-17,1.15082673084346e-06,3.78558147873625e-14,6.72178226135284e-87
"PRRT3","blue","PRRT3","PRRT3",6.96696288688917e-24,1.18911146430724e-23,2.66733878349822e-05,0.190071641142253,2.19516151463364e-05,0.539073620987575,0.000199004263280356,0.00263613479509961,1.56307139855733e-09,2.42135898199157e-14,0.0733167787682903
"PRRT4","blue","PRRT4","PRRT4",5.26776081817422e-24,2.19692393158762e-26,2.59148269239308e-06,0.798865556759821,7.15704481845449e-05,0.353559540185809,0.000894387172934407,0.0092000409016114,7.62570974863934e-08,9.34724039069251e-16,0.0333987223253185
"PRRX1","pink","PRRX1","PRRX1",8.19472780938492e-16,2.12554669600681e-30,1.88903036598129e-11,0.745144668680432,4.005322867644e-06,0.00363362506051389,0.00127419690591687,0.522499951055521,0.00117375876930198,1.56542233173397e-23,4.19722648491662e-05
"PRSS12","turquoise","PRSS12","PRSS12",0.0343378196217085,0.138461383734393,8.55442825360582e-08,0.763900103711466,0.620819479614328,0.000436933381723798,0.575289279051164,7.49913887402703e-11,9.57559802686775e-07,0.00171783735524343,3.51964822663932e-11
"PRSS23","pink","PRSS23","PRSS23",3.22672643312369e-13,6.77039212558221e-20,8.41013087539354e-08,0.151530206745501,2.2582799135171e-10,0.295562089694496,0.180285217303232,0.243481059896418,0.000131745574579183,2.65835559258675e-15,0.00150801093682911
"PRSS35","blue","PRSS35","PRSS35",2.83374474168942e-11,2.43548782419675e-24,1.80078940451327e-13,0.0186960406651359,6.40243011549338e-06,4.95841944217013e-06,2.60660953590385e-05,0.714170126690671,0.0503398125107134,4.93986859598547e-23,7.43447603903895e-07
"PRSS55","turquoise","PRSS55","PRSS55",0.926996828592253,1.49190147311738e-06,4.81403614378994e-37,0.967285778837516,0.0189807562701532,6.76134102800894e-14,0.173753437488443,1.15750088318871e-16,1.42420078952832e-06,3.61385650933187e-14,1.25494343610951e-77
"PRTFDC1","brown","PRTFDC1","PRTFDC1",0.222925081916022,3.06640914447462e-05,3.16361028284731e-11,0.00112452084518633,0.0030226831898686,9.54397366216582e-18,0.027360965080851,3.58179667032945e-05,0.0103640598537139,3.2103751492572e-08,1.0156918227373e-10
"PRTG","turquoise","PRTG","PRTG",0.0160678971582944,0.105483328900922,5.74562472050355e-11,0.924663609846869,0.240095917054226,1.69995480549582e-12,0.498833958653174,1.57295218540076e-17,2.87520639340571e-10,0.000277436576553677,5.89525217098649e-17
"PRUNE1","magenta","PRUNE1","PRUNE1",0.0677313181651129,0.915685151627094,0.0343820077839286,0.000415388220794744,0.423046061959152,0.744916279005028,0.72257638258336,0.00105577880666579,0.00946691694830264,0.328143338971695,0.00384343417830088
"PRXL2A","magenta","PRXL2A","PRXL2A",0.02319347266152,0.0135691588039575,6.71109986895457e-19,0.624349428439585,0.046021184320242,1.47745601332951e-16,0.62781793721934,1.70030011086428e-28,3.36989153012061e-13,1.11320634716021e-06,5.20413147116459e-36
"PRXL2C","magenta","PRXL2C","PRXL2C",9.69552875162605e-12,0.0315909890510919,0.00107016484104284,0.766099747398701,0.128099075720853,1.46460984758748e-07,0.0446009564905623,8.03020562618664e-28,4.48778033678534e-29,0.955022912140672,7.96985330638674e-09
"PSAP","brown","PSAP","PSAP",0.405506823101549,9.40645909566008e-09,3.57564878394316e-41,0.564547647028045,0.0311498133648134,1.66476884527807e-10,0.017905392381143,3.93540161005494e-12,0.000189091497697051,8.99835395986742e-18,5.29048860988883e-45
"PSAT1","blue","PSAT1","PSAT1",1.15682873068605e-14,2.12530612817572e-31,8.73463774339152e-13,0.0212511349772987,8.32490693873957e-06,0.000397940560111475,9.79195582484301e-06,0.789836145663961,0.00618948113302218,3.50165657141404e-26,5.75608221069455e-06
"PSD","midnightblue","PSD","PSD",3.57794110853777e-15,0.00617689053508583,0.00261148248470373,0.501917194955445,0.19334141542695,8.99592038387347e-09,0.0381177016832838,5.58463244728502e-36,1.37243807298454e-47,0.739843975333341,7.91822240488975e-09
"PSD2","blue","PSD2","PSD2",1.17338335233115e-20,2.78484347972336e-58,2.36326328641895e-12,0.768275775422549,2.69670898622054e-06,0.0316511509257792,2.16491149767371e-05,0.320447740205552,0.00012010248943593,9.83690100959916e-31,3.80219995833017e-05
"PSD3","blue","PSD3","PSD3",1.12094405249454e-10,1.32297517641814e-41,4.46731709331975e-24,0.968710386494209,2.18576910578529e-05,0.000164422859907303,6.29374909685559e-05,0.186258065039204,0.128705977073678,4.29984841420542e-56,2.02813764174922e-11
"PSEN1","turquoise","PSEN1","PSEN1",0.787292888268058,1.84927131226955e-06,1.0313794363808e-22,0.0225790734945635,0.12593042472767,0.000213701590385526,0.0285576452853038,8.04496316898741e-11,0.000441462096252064,1.90653327609943e-12,3.65043891474932e-26
"PSEN2","brown","PSEN2","PSEN2",0.993168525377971,2.33548097854512e-06,1.55910993034319e-31,0.230853605844726,0.0161722039955597,3.14578846281542e-18,0.170978018295123,2.89372389936056e-15,1.4876218715117e-06,2.80563277676648e-13,9.89846540658853e-44
"PSIP1","pink","PSIP1","PSIP1",1.76376022190847e-05,6.97784113178104e-18,1.04198005512188e-18,0.243335449606931,0.00184914511994118,0.0123885473287905,0.000802830250932168,0.0291284706934719,0.620672878517595,7.38445434388372e-23,1.26028967619494e-11
"PSKH1","turquoise","PSKH1","PSKH1",0.843946644310806,2.55580438517732e-06,1.14916228302187e-26,0.224682136305948,0.000266624162551069,1.30125443016109e-19,0.924124143791403,6.76228846276272e-13,1.5089047454641e-05,1.10116733806261e-12,1.76290809421972e-31
"PSMA1","black","PSMA1","PSMA1",9.41996017381224e-29,2.66773657844099e-30,1.58962464622533e-06,0.650777519717494,1.24730414101467e-06,0.526897449020831,7.0936039935188e-05,0.00586873175825869,7.79661514445004e-09,5.08071754243041e-18,0.025560973521999
"PSMA2","magenta","PSMA2","PSMA2",6.68639309862888e-13,0.0014878496290617,0.0550600216425857,0.02025563332513,0.561044449082686,1.08063690479695e-11,0.00104955705262135,4.65481323015135e-18,1.41427434190477e-26,0.260993801836523,3.40410180583662e-05
"PSMA3","pink","PSMA3","PSMA3",1.03313259283748e-15,5.60717891659196e-34,1.6783647819903e-12,0.250461932611487,6.09902265724614e-06,0.0768777610050971,9.31281327047473e-05,0.60397695155603,0.000672615354357634,3.21475949715084e-28,8.84715327701893e-06
"PSMA4","black","PSMA4","PSMA4",3.39540089350566e-30,1.93075604673488e-16,0.0106394988291573,0.408698093753946,0.000493684930667185,0.251337763022354,0.000316885371085012,2.27882108490504e-06,2.30353486350449e-14,5.07447865915845e-09,0.926372057921254
"PSMA5","black","PSMA5","PSMA5",1.56070074146463e-14,2.9749714950499e-18,1.05394707646933e-06,0.511670254092134,0.0011077842007318,0.0863355165318924,0.000126797889202964,0.122838358933117,0.000178606149937699,5.94074584751992e-14,0.00739581350376734
"PSMA6","pink","PSMA6","PSMA6",4.77444172611183e-07,2.39206571447604e-21,5.57507074841146e-20,0.263613836319208,9.73084968289503e-07,0.0004412014901654,0.00995677365693065,0.060416799180903,0.385395156021219,1.47830296452155e-28,1.14826749834769e-11
"PSMA7","black","PSMA7","PSMA7",3.66201537589684e-27,1.84835834084504e-07,0.637899247525491,0.985607724075972,0.00530294660275594,0.00365172423962236,0.00743227306784998,1.73035659930772e-17,5.33367279234906e-32,0.00477969915623735,0.00241013827801389
"PSMB1","black","PSMB1","PSMB1",3.70681210226771e-25,1.15274172165376e-19,0.000347102337330008,0.052554898826749,0.000489963031056154,0.342152032045869,5.8767363151505e-05,0.000414186883476546,4.73901011439773e-11,3.59985482511216e-12,0.224826124584078
"PSMB2","pink","PSMB2","PSMB2",1.50229569900454e-06,8.29171710228855e-25,2.4833622777295e-30,0.884062503718677,3.47873628085208e-05,8.90236932488774e-07,0.000969616686137933,0.00777486750479826,0.845699256133509,1.02701051172556e-42,2.87252164315494e-16
"PSMB3","black","PSMB3","PSMB3",7.85012698608804e-26,3.12409436882882e-28,9.54319961426544e-07,0.19067036530689,4.56406935631317e-07,0.0661236514881876,0.000180758272169566,0.0128119549723874,2.28125588218167e-07,1.90692887859411e-17,0.0187429508625213
"PSMB4","magenta","PSMB4","PSMB4",1.25004972314857e-10,0.0159645883423482,0.0242053647070927,0.416440179569774,0.310030427480837,0.00820343072825321,0.0321224119000961,1.82193109712341e-15,8.05840941918395e-16,0.617103482906135,9.70501937350117e-06
"PSMB7","black","PSMB7","PSMB7",5.1141403639799e-23,9.45889021556871e-14,0.0104555870693441,0.762204238501949,0.000287444073953541,0.688003765512088,0.00107581290897775,3.28057417551427e-05,1.02809013767788e-10,2.44475345122667e-08,0.778085451136232
"PSMC1","pink","PSMC1","PSMC1",3.39017499451105e-10,6.74346989997365e-14,2.47649238714611e-06,0.0234661693624129,0.000397621576096139,0.651534776719853,0.0061563832961096,0.291063598546135,0.000524919734053381,3.52742690254445e-12,0.00393097100176825
"PSMC2","pink","PSMC2","PSMC2",9.86618439981853e-07,1.35972033795864e-24,7.29715830587431e-29,0.928680313741881,9.20129654256089e-06,1.81454885882207e-07,0.00440400698021449,0.0108150598850572,0.784726043640615,1.74738495286414e-40,1.90038171988092e-15
"PSMC3","turquoise","PSMC3","PSMC3",0.0395844564531729,1.07732499597791e-12,1.18293747145958e-51,0.847898804323655,0.00129738038487896,2.01231456669908e-11,0.0268403387524733,2.29381622884498e-08,0.0114431838269419,7.27086351549774e-25,6.90994063592457e-35
"PSMC3IP","turquoise","PSMC3IP","PSMC3IP",0.170139729994112,0.000336026073131351,1.41774621912433e-06,0.305212358574673,0.555299918667313,0.00343178333679472,1.5812420074088e-05,0.00803655536690542,0.177519842401444,1.01161445042848e-05,6.43482164381375e-06
"PSMC5","magenta","PSMC5","PSMC5",1.73466519569867e-07,0.589690394690889,8.62749983973168e-07,0.145582206953994,0.400764197562954,2.04249233993895e-05,0.441069008859685,6.32058663661491e-32,5.85374480757126e-21,0.0905438968188266,2.27079311232976e-14
"PSMC6","magenta","PSMC6","PSMC6",0.00250190111528607,0.0918326943300795,3.11036165607856e-15,0.565840263237677,0.56177526154536,4.93790996108181e-15,0.835134279373365,8.39034813929693e-35,1.21084265921121e-16,4.61693579437524e-05,8.4462790211779e-30
"PSMD1","pink","PSMD1","PSMD1",7.20120880214444e-07,1.64177672598539e-25,2.48508758209787e-29,0.258027818253778,2.89145112890271e-07,9.51399614774315e-09,0.00560498644199341,0.0111346208372472,0.852945188863939,2.8036208103343e-41,1.44372076102116e-15
"PSMD10","blue","PSMD10","PSMD10",0.0109521543415208,0.0071277650382937,0.051889313069852,9.80795602809046e-06,0.0772592228132937,3.332861923797e-06,0.485056900368125,0.767358920261347,0.518127162721284,0.0151933698803438,0.241832017537594
"PSMD11","turquoise","PSMD11","PSMD11",0.388058758073562,8.9038619192439e-09,2.40242417907083e-41,0.948482345194866,0.00870938612008906,1.86010252310688e-12,0.0464964083890227,4.49788369917939e-12,0.000170527219679282,6.49902241360428e-18,2.05763730718502e-45
"PSMD12","pink","PSMD12","PSMD12",6.30933606260583e-08,1.03607733157362e-24,3.49408253661115e-20,0.11231307758419,0.000162473584186038,0.00841244294707241,0.000420361509401057,0.107111819005447,0.222493778023147,4.59154684128941e-32,2.96355443752218e-11
"PSMD13","turquoise","PSMD13","PSMD13",0.0462746748955087,1.68312050188292e-11,1.03113735755808e-37,0.114437428753697,0.00019136267771429,5.32214111157745e-19,0.0512026450233924,3.90005410730053e-08,0.00633198405994093,2.78289495936388e-21,3.2623872856653e-29
"PSMD14","pink","PSMD14","PSMD14",2.99851410801646e-11,1.09593463724351e-16,7.34466053770186e-07,0.00482445896545172,0.00017352247155793,0.337546295843609,0.0017670094763865,0.225477118329426,9.53581651858468e-05,9.80960944489518e-14,0.00265828801333656
"PSMD2","turquoise","PSMD2","PSMD2",0.290381219560351,0.0231362063733509,6.27042107384044e-10,0.00390047419673792,0.129691743554801,1.23235783831057e-20,0.714431488359195,2.14475895017443e-10,3.2574784493711e-07,6.09252392942937e-05,8.27524673267526e-13
"PSMD3","turquoise","PSMD3","PSMD3",0.119086725957288,0.0125471632809904,2.6195469507404e-14,0.188308426092804,0.148996758242626,1.76395960884224e-16,0.579967940074173,1.56145480586076e-16,1.0605687223307e-09,3.69284954334444e-06,6.55407724765882e-21
"PSMD4","pink","PSMD4","PSMD4",1.55614374201246e-06,8.25501232250103e-23,2.58788548094921e-26,0.676292399746042,0.000315658292274406,2.02458229540863e-06,0.00273707092247131,0.0127412094469834,0.819000870306954,7.00782942884021e-35,1.7764855171349e-14
"PSMD5","midnightblue","PSMD5","PSMD5",0.000208318069443577,0.0622957863677367,0.371847681132415,0.459852680991766,0.00385787110209409,0.0332935725930933,8.32552772566639e-08,0.000145792610807892,0.000103505461646567,0.473091226338407,0.0314433440331492
"PSMD6","pink","PSMD6","PSMD6",3.84807521276039e-09,1.18297607898626e-23,4.24840996145569e-16,0.165649392707888,0.000216723325462031,0.0164646897834706,0.000245570207062578,0.340276130956331,0.0908165203197208,1.43425724024778e-26,1.23650505893521e-08
"PSMD7","pink","PSMD7","PSMD7",2.76044642084017e-16,2.02249268450003e-40,6.86766546874333e-14,0.549111177124021,0.000110606656870518,0.0242919241125807,6.28584158400276e-06,0.716455526337117,0.00132438491872433,1.16812690021583e-32,2.74925295177971e-06
"PSMD8","turquoise","PSMD8","PSMD8",0.000322633446720634,0.280054280632893,0.023927488415912,0.148821875030962,0.221882267648377,0.0097140652400467,0.112654563469295,1.79970746590727e-07,3.26860827432164e-07,0.725420109510431,0.000303042963862825
"PSMD9","black","PSMD9","PSMD9",2.2635119036127e-25,2.92542412299094e-36,1.74230366546074e-08,0.390625316651773,1.97633503447313e-06,0.210191882134762,0.000133200399776614,0.0437660358535283,7.87726858724591e-07,6.10101251395284e-22,0.00305580754729351
"PSME3","black","PSME3","PSME3",1.35376527321484e-16,6.57019012119108e-11,0.0304228684519833,0.309243509954825,1.48347472375379e-06,0.933606188597087,0.0259712539762838,7.55331463247431e-05,9.12057841179347e-10,1.17451736347376e-06,0.889488381746602
"PSME4","turquoise","PSME4","PSME4",0.894253808214702,5.53037121844631e-06,6.99780606822775e-30,0.411552674368366,0.0133680759197783,1.25389373217604e-18,0.269462127010996,1.21031145831475e-15,7.3549447434013e-07,1.40880349742922e-12,3.34458624916317e-41
"PSMF1","pink","PSMF1","PSMF1",5.67263160329237e-13,7.18558243938418e-26,8.54907707831175e-13,0.0807420881325138,1.27318048719164e-07,5.74583108345998e-06,0.000761278018645068,0.984248159585387,0.0178634304613715,7.20822398094001e-24,3.15989214693496e-06
"PSMG1","pink","PSMG1","PSMG1",1.17443886591966e-10,4.95181172390127e-24,1.1178590526576e-12,0.0321777497333669,0.000694324226382613,0.42782728477055,3.24187431463965e-05,0.863708837581172,0.00928732441600988,3.29401042890256e-23,1.36343606978047e-06
"PSMG2","black","PSMG2","PSMG2",1.59265138361413e-30,1.51801626968222e-17,0.00514754959265048,0.186712646351727,3.24290013979016e-06,0.435169860352273,0.00290724162466919,7.72664834683148e-06,2.99175057734972e-14,7.62472572752963e-10,0.709136938588744
"PSMG3","pink","PSMG3","PSMG3",0.000455413506549915,9.47695697200808e-19,3.35538773310359e-43,0.762107629520643,0.000134701156130048,1.22775587607542e-08,0.0035159675541447,5.9874041038678e-05,0.288008257795955,2.56598237970048e-35,1.52561342127082e-23
"PSMG4","magenta","PSMG4","PSMG4",0.296199499286597,0.00144115493325466,3.457073423919e-17,0.147642129064347,0.0372524853968662,4.68650736010321e-18,0.721626513730261,1.02579080929688e-15,2.88912389091765e-08,9.78703241961789e-08,2.4088122739633e-24
"PSPC1","blue","PSPC1","PSPC1",3.77017091128251e-21,6.57925766544063e-10,0.175944686495009,0.196561967191573,9.40928198431496e-05,0.706661542302546,0.0178925141341398,2.32009208863349e-07,1.74681282619756e-12,2.86388578658395e-05,0.360276709742602
"PSPH","turquoise","PSPH","PSPH",0.00855013285747365,0.219729865591843,0.339116894005759,0.17840779564872,0.577124078527224,0.0515223406287349,0.0947381601809891,0.00250577626306672,0.00203181790512794,0.693576574606771,0.0723583108254555
"PSRC1","blue","PSRC1","PSRC1",2.99640465790022e-09,2.18736663737758e-26,2.7585259197209e-18,0.91518281252507,4.77557708071962e-13,2.06504311276839e-05,0.184434976961417,0.242175530212799,0.129377288649862,2.67835983040645e-29,1.30160325155929e-09
"PSTK","turquoise","PSTK","PSTK",0.842428323976635,5.09869833095162e-07,7.22408763273312e-35,0.96646732771404,0.00100886573383335,7.9878713473059e-14,0.661724010429419,2.4839929802312e-14,1.35095736114608e-05,1.3199789927229e-14,3.81905902639423e-47
"PSTPIP1","grey","PSTPIP1","PSTPIP1",0.906076121091587,0.79867246518242,0.79940512509739,0.498601881497517,0.00927815530912652,0.541130255129533,0.00208815793586145,0.870748140589218,0.85889088996572,0.760711817979499,0.758940668328418
"PSTPIP2","brown","PSTPIP2","PSTPIP2",0.611643125198854,0.000164085138957417,2.59974725805567e-10,0.137930237504785,0.00395128185339064,2.34429123500022e-05,0.592117431999098,1.62978984927871e-05,0.01042553117339,5.1634663986554e-07,1.91073472477821e-10
"PTAFR","turquoise","PTAFR","PTAFR",0.00192904232404412,1.69015864960127e-14,1.14305344300446e-28,0.140045596532063,0.0124250482127516,1.84442033731455e-07,0.00129265379411595,5.85370985292046e-05,0.223701635254153,1.70884074931459e-24,9.37995662387208e-20
"PTAR1","midnightblue","PTAR1","PTAR1",2.79337168043497e-13,4.62447218563446e-05,0.95280010447525,0.09060689299877,2.90540386784208e-05,0.59737757714495,0.248208571133423,2.6862022344854e-08,5.93585782258019e-11,0.0137161244796178,0.040811683049374
"PTBP1","black","PTBP1","PTBP1",1.52587166248937e-34,1.24175444285801e-15,0.0335948010831791,0.218314861839405,5.56100980949937e-08,0.806358953336163,0.0189891058034344,1.24955838514269e-07,1.50992809346032e-15,7.56559920204471e-08,0.714657671124953
"PTBP2","midnightblue","PTBP2","PTBP2",3.18245983586096e-11,0.0284360486692438,0.00562583178922775,0.274213961580851,0.258046339334676,0.0154589116308257,0.114111473011518,1.57020753277558e-19,1.06777989605017e-18,0.896743596752589,2.90388459631537e-07
"PTBP3","pink","PTBP3","PTBP3",0.000144824640683025,4.98775137481434e-21,4.41254165579884e-42,0.58597107688565,6.61542155954394e-05,1.18557871839771e-06,0.00493062243400944,0.000229511187740238,0.485826766857638,1.57459861468774e-38,5.24858606356462e-22
"PTCD1","turquoise","PTCD1","PTCD1",0.244488206008958,1.12614720739854e-08,5.81183775983762e-31,0.46958426658638,0.0239687516267735,4.39713843517705e-14,0.0230399882679396,5.43186564842446e-10,0.000647214720994919,1.00038225192811e-16,6.15291304019463e-30
"PTCD2","turquoise","PTCD2","PTCD2",0.21897082455902,0.000448893590148521,1.70379760134635e-23,0.369211296641719,0.222024668861154,4.05340421064533e-09,0.237043868180988,2.26078416600438e-20,1.22780618521689e-08,1.65979752785976e-09,1.17505566863875e-41
"PTCD3","pink","PTCD3","PTCD3",0.00889998053129308,9.01791412594551e-09,4.74237920448642e-13,0.0614863450493557,0.0166465083916144,2.15580478651799e-07,0.000797219743860281,0.00229260785265529,0.295644541257557,1.910645556394e-12,1.56615456591568e-10
"PTCH1","brown","PTCH1","PTCH1",0.000731523441845014,8.08516989584208e-17,1.20621099142714e-33,0.706624689270909,0.00135963923334429,2.42937224335296e-08,0.000328084882646614,8.03724411085953e-05,0.237274512768559,5.61776566015869e-29,2.89268341549695e-21
"PTCH2","blue","PTCH2","PTCH2",2.69155808762393e-21,2.11541038807534e-30,2.99061019214137e-08,0.832375558769924,1.91425417763255e-05,0.276272843109651,2.49319748963343e-07,0.0707459499583489,5.51133448140666e-06,3.10619584346249e-20,0.00229208051688206
"PTCHD1","brown","PTCHD1","PTCHD1",0.135140215116871,2.75083396357833e-10,7.63947398964082e-36,0.143986148346725,5.39657972820938e-05,2.00717407175097e-14,0.276071391561445,4.87563735913352e-09,0.00252387720721209,1.11004248834884e-18,1.76280764232166e-30
"PTCHD4","blue","PTCHD4","PTCHD4",8.16670772947902e-18,5.24032658830135e-34,1.00747515174456e-10,0.491990282907342,4.62973685133059e-08,0.0264381490169789,0.00116643084024559,0.301971701233481,0.000205562604462912,7.70883691915061e-24,0.000130951275648727
"PTCRA","turquoise",NA,"PTCRA",0.651795517780301,0.000696091306600041,1.62807784325748e-09,0.00366359679603064,0.00206736060367554,5.85703785551036e-12,0.238428456490415,7.75580988865496e-06,0.00213951928469445,2.15532147906463e-06,4.1718102720905e-10
"PTDSS1","blue","PTDSS1","PTDSS1",9.88279378080897e-22,3.27037304050298e-11,0.108927298505906,0.0371310531908888,0.111795029325453,0.0162902941348947,4.14573712253381e-05,2.52940623572578e-07,3.29995213132877e-15,3.19613301760758e-06,0.515466664862368
"PTDSS2","turquoise","PTDSS2","PTDSS2",0.832014263543655,2.91367683042436e-06,8.65112122001158e-26,0.376743410366604,0.295568311813069,1.07469422740314e-14,0.0228984682908851,8.74769034481658e-13,1.13761563782467e-05,1.6325108970631e-12,3.44283528448654e-30
"PTEN","blue","PTEN","PTEN",0.00012097923191012,0.0130597007852114,0.904420597767743,9.86146402456467e-05,0.0252873993072625,0.0508321573152431,0.643168308947224,0.00346749892496475,0.00189520687540221,0.158784435507369,0.241589069743797
"PTER","turquoise","PTER","PTER",0.193125500664598,8.58475961582163e-07,2.40463607212335e-13,0.0336340023746734,0.00162706731266821,0.00653367496308421,0.918676836174472,6.2507741307764e-05,0.101086612665657,4.94598943257139e-10,2.89325710936146e-12
"PTF1A","turquoise","PTF1A","PTF1A",0.505302182150521,1.85676856579299e-08,4.0723601417102e-45,0.90997412001819,0.00797334948141639,3.81154312960171e-13,0.0759055786721932,2.85801831714973e-13,5.88234184208133e-05,1.83100127115236e-17,1.97632943839445e-56
"PTGDS","black","PTGDS","PTGDS",1.77153634149464e-13,4.50274830865902e-07,0.299467608335903,0.729998516148948,0.0214740994965697,0.965910677629249,0.00389812791007919,6.54237255463824e-06,7.78917133417873e-10,0.000620826155201239,0.32970686242624
"PTGER3","black","PTGER3","PTGER3",3.85592260087251e-34,1.49535060476831e-14,0.0615693194786171,0.845094213497456,0.00011865805868855,0.223378486861116,0.000285058529184622,2.24845430742512e-08,1.40941942530729e-17,2.12387321848712e-07,0.552680400584906
"PTGER4","pink","PTGER4","PTGER4",0.0137400256673313,5.40200428243089e-06,4.00668722315132e-07,0.000386341417747905,0.166546640984925,0.160877487105031,2.95512818259121e-08,0.0623898929107895,0.952576986499803,1.58124576291096e-07,1.63399514334733e-05
"PTGES","magenta","PTGES","PTGES",1.41679950760329e-06,0.353338448617695,0.000286171706867319,0.0121884238643351,0.0881832840239383,0.00646142301231189,0.258850276246415,5.55430027295053e-16,1.58984277048889e-12,0.334132112023507,2.10135081338662e-08
"PTGES2","brown","PTGES2","PTGES2",0.000211965675865557,1.00454132647569e-18,3.41128739179764e-32,0.851565419560915,2.2751774323617e-07,1.38926967530328e-08,0.102013684895602,0.000420424195681253,0.470455945454084,1.06910338287485e-29,5.89045233879686e-19
"PTGES3","turquoise","PTGES3","PTGES3",0.430806035596189,0.000156002437827032,1.03170528803416e-23,0.897241157331403,0.0337390375965495,4.47007494918923e-14,0.50472383029071,1.79975221291844e-17,4.15006976898264e-08,4.79610949297843e-10,4.42303909407493e-35
"PTGES3L","pink","PTGES3L","PTGES3L",9.5854425135183e-06,7.10317235998511e-19,2.43884739117035e-22,0.46096656011105,0.026195145482963,1.99048227239001e-05,3.64684128559889e-06,0.011336908802138,0.914432146637817,2.11820100276265e-27,1.80614027307021e-13
"PTGFR","blue","PTGFR","PTGFR",6.67669535111484e-07,3.53706844405803e-05,0.117183547366531,0.064432375199652,0.927239158294904,0.962350227520276,1.2994856933316e-10,0.0159465526828745,0.00070322015198453,0.000955772270883356,0.781749336487742
"PTGFRN","pink","PTGFRN","PTGFRN",9.50376857334209e-20,5.35133479760353e-33,1.24793617661567e-09,0.497577505581503,8.7261007613894e-05,0.0841862565836589,6.12452535332175e-05,0.16284212439213,3.65378185263068e-05,2.69029900434851e-22,0.000595240606284893
"PTGR1","black","PTGR1","PTGR1",2.95809729180066e-25,1.80947439663195e-39,1.25718494838489e-08,0.497758065874462,0.000163711732595523,0.450684824715228,1.52472104327262e-06,0.0443238045794185,5.85053747715788e-07,2.31626650687476e-22,0.00267044473027391
"PTGR2","magenta","PTGR2","PTGR2",0.00138146647077067,0.237651752853197,1.11618886486481e-11,0.937766039362962,0.112664452660972,5.15460181443601e-15,0.115287722409203,2.21737984438904e-26,5.03018317953677e-15,0.000619097654836709,7.9585065342045e-21
"PTGS1","brown","PTGS1","PTGS1",0.162590819543041,0.316453115167785,0.00149811664231809,0.198227941478055,0.00647178507064367,0.0383605759980684,0.00887988568615414,0.000232390883526695,0.00289272835057054,0.0575142935070156,0.000125426190421769
"PTGS2","turquoise","PTGS2","PTGS2",1.8889709866985e-06,0.704124564152922,1.3382631686468e-06,0.161927546334821,0.410456103594889,3.83279281380925e-06,0.228705650804094,3.52109314310691e-25,1.21446586655403e-17,0.0820736837828727,4.37974555459147e-13
"PTHLH","magenta","PTHLH","PTHLH",2.29915698846206e-11,0.011117304680743,0.00983731605620003,0.606229871595941,0.594642657794468,9.56147257431424e-08,0.00533806012797188,2.11279560696558e-20,7.92445926842158e-24,0.683339713464337,8.5894859115446e-07
"PTK2","magenta","PTK2","PTK2",2.165272977242e-08,0.0324821271793214,0.0337883488886894,0.00411637835542059,0.243947479372246,0.0345950293912333,1.29614921207786e-07,1.28675003265141e-11,4.50025458112826e-11,0.689749197306019,7.31412374518816e-05
"PTK7","brown","PTK7","PTK7",0.602613447203084,0.00870103104334501,4.39979941044153e-08,9.22126478960769e-06,0.873550885378348,0.194290539904751,0.292277931949793,2.28810230072019e-06,0.00818584594712387,4.06736603457199e-05,1.76580557747359e-09
"PTMA","magenta","PTMA","PTMA",0.000261045931373785,0.729517429499944,3.27054107160023e-07,0.308556598240505,0.014312163859485,2.58273742642845e-10,0.017222732927859,2.52620222521777e-18,1.38697720343747e-12,0.0206322083805739,4.98137702644813e-13
"PTMS","magenta","PTMS","PTMS",9.96791998897340e-11,0.118659449822682,5.06108677037139e-05,0.541341227862387,0.599458774650544,8.89795945388408e-07,0.0554948991243664,1.82190797255631e-36,6.43325553829948e-28,0.451670841751878,8.21705145859988e-12
