"gene","moduleColor","best_anno","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"ADAMTS14","lightgreen","ADAMTS14","ADAMTS14",-0.00221844970435921,0.985458005343357,0.0551588466107983,0.650168527548132,-0.095100052809305,0.433559648472784
"ADAMTS15","brown","ADAMTS15","ADAMTS15",-0.00667601494448945,0.956257628371561,-0.0288867996023572,0.812360355363886,-0.0862083538710092,0.477948161123789
"ADAMTS17","turquoise","ADAMTS17","ADAMTS17",-0.0481130433547802,0.692456403113283,0.0867807695458899,0.475019385370198,0.0427950206582077,0.725015907138282
"ADAMTS18","black","ADAMTS18","ADAMTS18",-0.000526067856088814,0.996551435536124,0.0266390833251615,0.82672459958864,0.0289513381751293,0.81194880172443
"ADAMTS19","brown","ADAMTS19","ADAMTS19",0.19251390807827,0.110341484531265,0.0999728762210098,0.410258783413607,-0.00274734212559414,0.981991622214203
"ADAMTS2","brown","ADAMTS2","ADAMTS2",-0.0671523488472899,0.580712215836019,-0.109901415506874,0.365098609759093,-0.164789584038636,0.172805631959768
"ADAMTS20","blue","ADAMTS20","ADAMTS20",0.0179392414815582,0.882816459805932,0.0762530786037745,0.530392966343113,0.068449374487375,0.573409055074309
"ADAMTS3","turquoise","ADAMTS3","ADAMTS3",-0.0584975392242894,0.630498481131928,0.03780382959493,0.75602443477731,-0.066092996607537,0.586708514469548
"ADAMTS5","turquoise","ADAMTS5","ADAMTS5",0.0642739160344565,0.597070033527383,0.0200610493790942,0.869072117966133,0.0730513969744795,0.54784615264775
"ADAMTS6","blue","ADAMTS6","ADAMTS6",-0.0191123445270509,0.875212971240812,-0.00522114661046033,0.965783657999703,-0.0301415972662053,0.804367900320119
"ADAMTS7","blue","ADAMTS7","ADAMTS7",0.095617049716113,0.431052571700203,0.129531983338882,0.285187248514422,0.187751092861388,0.119605674101386
"ADAMTS8","midnightblue","ADAMTS8","ADAMTS8",-0.0318901266386378,0.793264042495182,0.0208020181968771,0.864281260965977,-0.0114465731490853,0.925071369402553
"ADAMTS9","magenta","ADAMTS9","ADAMTS9",-0.106710323621282,0.37927047828606,0.0252836157869203,0.835414648274142,0.00791568227735835,0.948145434090631
"ADAMTSL1","brown","ADAMTSL1","ADAMTSL1",-0.0631794748244825,0.603342933409982,0.134817947406925,0.265816981094735,0.115877568176388,0.339442291579442
"ADAMTSL2","blue","ADAMTSL2","ADAMTSL2",0.00361839894776878,0.9762834338643,0.0881440321012122,0.468083181272405,-0.00529846414380283,0.96527727468499
"ADAMTSL3","magenta","ADAMTSL3","ADAMTSL3",-0.0798914162521715,0.510900438988744,0.00208830147885124,0.986311045898235,0.0235996243787547,0.846238212369126
"ADAMTSL5","blue","ADAMTSL5","ADAMTSL5",0.0301896895089222,0.804061967818219,0.126537370213801,0.296564943345149,0.0573584205181761,0.637181805744981
"ADAP1","blue","ADAP1","ADAP1",-0.0324862370298209,0.789487731874955,0.0045650530803638,0.970081198775566,-0.00638623294246149,0.958154587056463
"ADAP2","turquoise","ADAP2","ADAP2",-0.0192641528833283,0.874229830248336,-0.0103317457705256,0.932350920354347,0.00908204093687616,0.940517741558441
"ADAR","turquoise","ADAR","ADAR",0.0150322631938123,0.901702206867145,-0.0521024243450944,0.668387387923025,-0.111432647496955,0.358414688530031
"ADARB1","blue","ADARB1","ADARB1",0.0201642485482964,0.868404580765614,0.0384333727453205,0.752090895872936,-0.0173183375999855,0.886845180943975
"ADARB2","brown","ADARB2","ADARB2",0.0141506011628206,0.907441355038483,-0.00300247376244614,0.980319593664718,-0.0160510483397599,0.895076729987297
"ADAT1","blue","ADAT1","ADAT1",-0.128908499822829,0.287531980708607,-0.0512349436451176,0.673593878708556,0.067752225790504,0.577329197359099
"ADAT2","magenta","ADAT2","ADAT2",-0.00945755904626097,0.93806304927788,0.0188518519546882,0.876900410829423,0.00781220552514365,0.948822380605971
"ADCK1","pink","ADCK1","ADCK1",0.124248183197432,0.305459951782876,-0.00772854069786737,0.94936974363272,0.0685445840553126,0.572874640640603
"ADCK2","brown","ADCK2","ADCK2",0.0544580415802909,0.654328379364532,0.0282906979032935,0.816163996380134,0.0412509132028718,0.734564551416357
"ADCY1","blue","ADCY1","ADCY1",-0.0158474871939395,0.896399994265259,0.00724508361367633,0.952533129759499,-0.0257255793911863,0.832578959305752
"ADCY2","brown","ADCY2","ADCY2",0.0301853703745155,0.804089442227359,0.0170043289608388,0.888883714713785,-0.0179181685535246,0.882953143051302
"ADCY5","brown","ADCY5","ADCY5",-0.0935973450230954,0.440893358714594,0.0345980307288188,0.776149105272455,0.053593752944534,0.659473119330562
"ADCY6","brown","ADCY6","ADCY6",0.0278403227882358,0.81904059260872,0.0334045096504514,0.783680026971155,-0.018387561459576,0.87990938092092
"ADCY7","magenta","ADCY7","ADCY7",-0.0982393069175576,0.418463725906501,-0.0569132124208334,0.639801787840665,0.0156795965752489,0.897491591886122
"ADCY8","brown","ADCY8","ADCY8",0.0150481140899517,0.901599071072537,-0.0045350402499122,0.970277809927037,-0.0643280642597469,0.596760431981639
"ADCY9","turquoise","ADCY9","ADCY9",0.0301898113527824,0.804061192761709,-0.0142677229163676,0.906678676397123,-0.0365551767841361,0.763844551652326
"ADCYAP1","blue","ADCYAP1","ADCYAP1",-0.00974413760293875,0.936190124252498,0.00407307278789963,0.97330432988055,-0.0147103316113355,0.90379724281021
"ADD1","brown","ADD1","ADD1",-0.0360651063482136,0.766920282749141,0.0447844510973028,0.712774975547889,-0.00122263651486096,0.991985284227989
"ADD2","blue","ADD2","ADD2",0.00737506860541332,0.951682530054501,0.0216677555093298,0.858689877876015,0.00832314671910668,0.945480155725442
"ADD3","brown","ADD3","ADD3",-0.00364047168173836,0.976138801580877,0.0733972847514685,0.54594733870702,0.0960895626241698,0.428768419398483
"ADGB","turquoise","ADGB","ADGB",0.0162428793476224,0.893829979480419,-0.0324021575464334,0.790020077939329,0.0157590974482409,0.896974666310407
"ADGRA2","pink","ADGRA2","ADGRA2",0.0320012882778238,0.79255948012857,0.102806871009904,0.397048793373424,0.119650833958614,0.323840862731309
"ADGRA3","turquoise","ADGRA3","ADGRA3",0.0641646266401408,0.597695131438464,0.0441616277209945,0.716599595872391,-0.00513395794578385,0.966354707460211
"ADGRB1","blue","ADGRB1","ADGRB1",0.00834015310902965,0.945368927464809,0.016541133698267,0.891892071425576,-0.038010155321562,0.754734574669027
"ADGRB2","blue","ADGRB2","ADGRB2",0.0306936699080355,0.800857735741536,0.0228119978395488,0.851310427702902,-0.00729433898225205,0.952210804721814
"ADGRB3","brown","ADGRB3","ADGRB3",-0.0378769369405159,0.755567322697364,-0.0110392394598892,0.927730479705217,-0.0438853079352134,0.718298649341618
"ADGRD1","magenta","ADGRD1","ADGRD1",0.0484277147643625,0.690546449588721,-0.0591877635058183,0.62646315517992,-0.0232677993401163,0.848374376736047
"ADGRD2","black","ADGRD2","ADGRD2",0.146822265775694,0.225179284393526,0.032048539539157,0.792260043292143,-0.0412683457441142,0.734456522476424
"ADGRF5","magenta","ADGRF5","ADGRF5",-0.0392844685766516,0.746783052361019,0.0885551435442841,0.466002286535937,0.0377809287627955,0.756167642045337
"ADGRG2","turquoise","ADGRG2","ADGRG2",-0.0199921289007206,0.86951797650575,0.00387331494985097,0.974613136370283,-0.00719603295633096,0.952854122720519
"ADGRG6","midnightblue","ADGRG6","ADGRG6",-0.275510848759262,0.0209737480562317,-0.101900079802125,0.40124803104463,0.0190266063058844,0.87576831227014
"ADGRL2","brown","ADGRL2","ADGRL2",-0.0190531547813914,0.875596346876868,0.0127017121869195,0.916882982084449,-0.0424819294565875,0.726948717834728
"ADGRL3","blue","ADGRL3","ADGRL3",-0.0221568803204656,0.855533897469144,-0.00565313833879763,0.962954550661269,-0.0797257301666011,0.511780083919207
"ADGRL4","magenta","ADGRL4","ADGRL4",-0.131415594918616,0.27818053267217,0.0597656016269199,0.623093264624676,0.0845658726829322,0.486405268297751
"ADGRV1","brown","ADGRV1","ADGRV1",0.0178635988686853,0.883307108818647,0.0825816078420255,0.496726768679402,-0.092229142940384,0.447630662700583
"ADHFE1","pink","ADHFE1","ADHFE1",0.0364443291908228,0.764539925345885,-0.067075438781083,0.581146607284615,-0.138325486109307,0.253464152382769
"ADI1","black","ADI1","ADI1",0.0647487542808531,0.594357504126095,-0.0459168222171684,0.705839452121106,-0.0596421944099586,0.623812317751266
"ADIG","turquoise","ADIG","ADIG",-0.00725051738035535,0.952497571047878,-0.0322937865060146,0.790706366401706,-0.0232101787489665,0.848745427787394
"ADIPOR1","brown","ADIPOR1","ADIPOR1",-0.0071492541644163,0.95316025530883,0.0875800456712649,0.470946040582674,0.108032513923285,0.373358857162287
"ADIPOR2","turquoise","ADIPOR2","ADIPOR2",0.0206457180760985,0.8652914454644,0.0359460126875688,0.767668271103334,0.0458986620980105,0.705950492345703
"ADK","brown","ADK","ADK",-0.0536076900383581,0.659390031904702,-0.0730638593775133,0.547777682625206,0.0100502846517436,0.934189691569753
"ADM","pink","ADM","ADM",-0.0894047084690547,0.461718062850861,-0.0386719559938775,0.75060180706765,0.0141080516755421,0.907718451381589
"ADNP","midnightblue","ADNP","ADNP",-0.0563316966598942,0.643230541639695,0.0484552867597185,0.690379188056062,0.0111401220928853,0.927071834304712
"ADNP2","turquoise","ADNP2","ADNP2",0.158591196405128,0.189758384855146,0.109895086381622,0.36512639375473,-0.0114174543593231,0.925261432619731
"ADO","blue","ADO","ADO",-0.051303372650162,0.673182617992926,0.0296568132561426,0.807453418987693,-0.0240286013910761,0.843478259165736
"ADORA1","blue","ADORA1","ADORA1",0.0727604166773773,0.549446010073949,0.059411146719693,0.625159498720856,0.0585978489665613,0.629911357056259
"ADORA2A","black","ADORA2A","ADORA2A",-0.0281967106065072,0.816764105161348,-0.00748402218906705,0.950969597734004,0.0311852775468364,0.797735320677476
"ADORA2B","brown","ADORA2B","ADORA2B",0.0218331746439813,0.85762229419926,-0.0462911917694005,0.703551733261482,-0.0975454883618834,0.42177382940844
"ADPGK","turquoise","ADPGK","ADPGK",0.0812952851326232,0.503478270624694,0.0669632279332378,0.581780645625132,-0.00651180919012949,0.957332516070071
"ADPRH","turquoise","ADPRH","ADPRH",0.00293697161891284,0.980748860183195,-0.0160371484180235,0.895167078417783,0.0128648970643155,0.915818996843014
"ADPRHL2","brown","ADPRHL2","ADPRHL2",-0.0016895625595329,0.988924622332185,0.00258562753344741,0.983051474112819,0.0167137074179544,0.890771060937709
"ADPRM","turquoise","ADPRM","ADPRM",-0.0469193070067016,0.699719307299784,-0.0442776270050966,0.715886739763449,-0.0240243037798996,0.843505899886217
"ADRA1A","blue","ADRA1A","ADRA1A",0.0123845370896915,0.918951417099273,-0.000579568496406794,0.996200722021939,0.0135565202366774,0.911311188480288
"ADRA1B","blue","ADRA1B","ADRA1B",0.0734869434046001,0.545455662418855,-0.0959821386640985,0.429287107114955,-0.147170304234028,0.224069721256214
"ADRA1D","blue","ADRA1D","ADRA1D",0.00555557141819374,0.96359347633877,0.00243847013756444,0.98401594591194,0.0182574723004691,0.880752767752994
"ADRA2A","blue","ADRA2A","ADRA2A",-0.0277900812943086,0.819361639088866,-0.0501487407393111,0.680134704813852,-0.0744789374474932,0.540030079207186
"ADRB1","brown","ADRB1","ADRB1",-0.132317622476842,0.274866061581104,-0.0759158999590925,0.532217923431499,0.0281842092554778,0.816843934196643
"ADRB2","brown","ADRB2","ADRB2",0.00875403293647567,0.942662322028104,0.0058376815865828,0.961746116679425,-0.0273022659420489,0.822480343264155
"ADRM1","turquoise","ADRM1","ADRM1",0.0155143046696633,0.898566478442666,-0.0390379198871017,0.748319453273628,0.00498756785894268,0.9673135393911
"ADSL","black","ADSL","ADSL",0.0535907050339218,0.659491290312264,-0.0350571515583515,0.773257557974615,-0.0206986174548626,0.864949526909775
"ADSS","pink","ADSS","ADSS",0.00651367581254386,0.957320296765874,0.0384530010509033,0.751968354001445,0.0301650222779629,0.804218881514094
"ADSSL1","blue","ADSSL1","ADSSL1",0.00502161548665232,0.96709052863772,0.0774978595631526,0.523682691728876,0.0452615981915573,0.709849684840899
"AEBP1","turquoise","AEBP1","AEBP1",-0.0753164607930632,0.535470006133702,0.0322478723435867,0.790997177949742,0.148131898775194,0.221023996283633
"AEBP2","turquoise","AEBP2","AEBP2",-0.106274806815947,0.381229967581274,-0.120384900511761,0.320859643811676,-0.0464537567173884,0.702559137114779
"AEN","magenta","AEN","AEN",8.64207175337598e-05,0.999433479360585,-0.0242718254876194,0.841914235685445,-0.0127610607251528,0.916496005456147
"AES","brown","AES","AES",0.0180810394064346,0.881896818875474,0.0093491500552549,0.938771640686257,0.00703168454403688,0.953929691238315
"AFAP1","black","AFAP1","AFAP1",-0.312650690484919,0.00841026910098623,0.100673299385106,0.406970398529909,0.153142725534109,0.205622388984304
"AFAP1L1","brown","AFAP1L1","AFAP1L1",0.0514328797906495,0.672404537118317,0.156716160214283,0.195115099228768,0.16752614993258,0.165684150635211
"AFAP1L2","magenta","AFAP1L2","AFAP1L2",-0.0639484864688117,0.598932234443309,-0.0695599669039354,0.567189690101244,-0.0860981231478627,0.478513265077498
"AFDN","turquoise","AFDN","AFDN",-0.0228230737289186,0.851239058161569,0.0640006994671458,0.598633283411362,0.0272813426027744,0.822614172207805
"AFF1","magenta","AFF1","AFF1",-0.052500468019605,0.666003580407753,-0.0395658896675252,0.745030541572008,-0.0250863146798987,0.836681232690274
"AFF2","brown","AFF2","AFF2",-0.0463386220208532,0.703262080440308,-0.0064906438563415,0.957471069496205,-0.000477101058370436,0.996872428859584
"AFF3","blue","AFF3","AFF3",-0.0384696186822365,0.751864612909789,0.0362090449072068,0.766016535102049,0.0305342878071214,0.801870711876719
"AFF4","blue","AFF4","AFF4",-0.0632190739385578,0.603115462564077,-0.0170804114313311,0.888389723344746,0.0392075117023285,0.747262514042981
"AFG1L","turquoise","AFG1L","AFG1L",-0.0187585727518257,0.877504795739333,-0.0105058853159224,0.931213451646645,0.00396291030808178,0.974026102190493
"AFG3L2","turquoise","AFG3L2","AFG3L2",0.0235119696973659,0.846802393404926,-0.0134321931173263,0.912121316675699,0.0267803275509062,0.82582024120743
"AFMID","brown","AFMID","AFMID",0.246714816114252,0.0394997680306744,0.0841586746845499,0.488514090660436,0.118004547440053,0.33059075159458
"AFTPH","turquoise","AFTPH","AFTPH",-0.0197757673242543,0.870917920028237,0.0466903364600038,0.701115504173355,0.0300966243210062,0.804654016328837
"AGA","magenta","AGA","AGA",-0.035819009288801,0.76846617111454,-0.134441867193835,0.267165105606282,-0.0838661144359349,0.490032189510945
"AGAP1","blue","AGAP1","AGAP1",0.0433751238874907,0.72143927886711,0.0710433780056037,0.558932163114776,0.00912654906651196,0.94022677085292
"AGAP3","blue","AGAP3","AGAP3",0.0202245606035427,0.868014498540356,-0.0021041121367874,0.986207416047624,-0.0389911351998239,0.748611108811903
"AGBL1","black","AGBL1","AGBL1",0.0615104269217441,0.612964588946574,0.0528229923298403,0.664074459295656,0.0234017346879581,0.847512019552917
"AGBL4","brown","AGBL4","AGBL4",-0.021202182158258,0.861695950253064,0.0118557895668363,0.922400792476743,-0.0144077432547965,0.905766996199277
"AGBL5","turquoise","EMILIN1","AGBL5",0.0210162222189053,0.862897189868151,-0.00162830200981494,0.989326172071091,-0.0017135605889568,0.988767321148592
"AGFG1","pink","AGFG1","AGFG1",-0.064125441963708,0.597919325156813,-0.109834036624622,0.365394460137897,-0.0397872552954408,0.743652923484528
"AGFG2","brown","AGFG2","AGFG2",-0.0142861910629532,0.906558422360425,-0.0117164473466937,0.92331005567365,-0.0538852628987622,0.657736109543556
"AGGF1","blue","AGGF1","AGGF1",-0.0404424874446725,0.739579951491626,0.111754788421629,0.357018165722957,0.317384157998197,0.0074237146296295
"AGK","brown","AGK","AGK",0.0141838756658846,0.907224668134528,-0.0103142708443772,0.93246507298372,0.0974844528904103,0.422065736984475
"AGL","blue","AGL","AGL",0.0516061160123877,0.671364267492743,0.0867178522980228,0.475340830779281,0.0598722208154548,0.622472312557649
"AGMO","blue","AGMO","AGMO",-0.0873850618011073,0.471937993903674,-0.142532755284455,0.239170140104062,-0.0175602167295454,0.885275407825276
"AGO2","turquoise","AGO2","AGO2",-0.120851677933789,0.318973098714772,0.0170332098813782,0.888696190515921,0.129298185812375,0.286065004181976
"AGO3","blue","AGO3","AGO3",-0.0194313105994655,0.873147503387787,0.0176543727640757,0.884664462577479,-0.00301043308895919,0.980267432811847
"AGO4","turquoise","AGO4","AGO4",-0.066561745605321,0.584051773849644,-0.0085483116779977,0.944007576241038,0.0395536003709637,0.745107044596098
"AGPAT2","turquoise","AGPAT2","AGPAT2",0.0318970127374109,0.793220392368106,0.0534133590582931,0.660548926515574,0.142061352313901,0.24074345965256
"AGPAT3","brown","AGPAT3","AGPAT3",-0.0278954143006037,0.818688588283324,0.0348765905332837,0.774394368338655,-0.000501318309887326,0.996713676815431
"AGPAT4","midnightblue","AGPAT4","AGPAT4",-0.058769603792528,0.628906587735752,-0.0214540229933895,0.860069640851556,0.0245351915457693,0.840221379360948
"AGPAT5","brown","AGPAT5","AGPAT5",-0.0280020383867105,0.818007420835749,0.0188409756217265,0.876970878359593,0.0442002722231333,0.716362085055461
"AGPS","blue","AGPS","AGPS",0.0430732336849949,0.723299846275921,0.0601448482893712,0.620885719877857,0.11092550806422,0.36061999999018
"AGR2","black","AGR2","AGR2",-0.000254158578988753,0.998333894992908,-0.0187564620250418,0.877518472602526,-0.0271364864755558,0.823540832794411
"AGR3","black","AGR3","AGR3",0.0112026330229438,0.926663735657637,0.00472000562915811,0.969066148147734,-0.0362776171479182,0.765586099663338
"AGRN","blue","AGRN","AGRN",-0.0258554170865464,0.831746308757701,-0.00202832991447547,0.986704127356987,-0.0332449330837595,0.784688448816569
"AGT","brown","AGT","AGT",0.00709737677738112,0.953499762331133,0.0277791156438413,0.819431714261198,-0.000229400639638252,0.998496192392225
"AGTPBP1","midnightblue","AGTPBP1","AGTPBP1",-0.0022485130869401,0.985260960872022,0.0403268701488257,0.740298122217406,-0.00686292411143285,0.955034219322683
"AGTR1","magenta","AGTR1","AGTR1",-0.0161797168152824,0.894240458036811,-0.0964954990795134,0.426811609349553,-0.0542225448794013,0.655728612688123
"AGTRAP","pink","AGTRAP","AGTRAP",0.0216003790152853,0.859124785501634,-0.0270592877762094,0.824034779734749,0.0633376841981738,0.602434350529436
