,PFT1_GON_run1,PFT10_GON_run1,PFT11_GON_run1,PFT12_GON_run1,PFT2_GON_run1,PFT3_GON_run1,PFT4_GON_run1,PFT5_GON_run1,PFT6_GON_run1,PFT7_GON_run1,PFT8_GON_run1,PFT9_GON_run1
CUNH8orf37,834.162227283291,793.316629152059,859.992836075724,787.17265735078,862.878527656966,826.686394547692,623.541771089047,663.745885976029,634.100529707741,844.753783678454,734.319552302245,680.873201270583
LOC113990238,76.1173032396003,25.9933364728722,28.210500586977,50.2202140446344,79.2263718008392,73.8415978702764,89.7980867749599,39.4617054682538,16.024201111748,32.8059721816875,72.3022328420672,59.2485952603503
LOC113990229,3298.06890612131,2932.04835413998,3075.79942763465,3344.89983776355,3286.17211730437,3148.87733446811,3350.78029415328,3040.12978927427,2451.70277009744,3304.03005544139,3578.96052568232,3089.66854956023
MTERF3,476.51517233558,432.529118908593,388.108098984472,460.157310083394,500.331761046604,349.686647385677,515.582273505668,486.957445478252,416.629228905447,463.970177998152,412.348671677414,446.792685569855
PTDSS1,286.743265628631,302.562436544232,263.298005478452,270.95557345012,272.986520226804,292.820129485579,209.865191563951,258.07955376238,162.531182704872,299.940317089715,250.79837017092,222.425054338036
TAL2,40.6654085800605,46.78800565117,56.4210011739541,38.5410944993706,37.02971725474,36.4964219358837,30.2690180140314,27.6231938277777,65.2413902406882,30.4626884544241,40.6700059736628,33.9950956411846
LOC113990245,147.02109255868,188.191756063595,135.068457355829,163.507673633693,159.313899816905,123.918083782303,129.147810193201,107.33583887365,74.3980765902584,130.052246863118,194.312250763056,139.865536352302
LOC113990247,53.1778419893098,77.9800094186166,88.9058200316852,40.8769184084233,49.9470604831377,35.6476679373748,36.3228216168377,73.3987721709521,18.3133726991405,85.5298560451139,66.6536209012807,63.1337490479142
LOC113990249,18.7686501138741,18.715202260468,27.3556369328262,12.8470314997902,18.9454367349833,11.033801980616,19.1703780755532,18.9416186247618,21.7471300802294,15.2313442272121,21.4647253749887,16.5119035971468
LOC113990250,149.106498126888,308.800837297722,153.875457747147,223.071183314539,266.958426720219,119.674313789758,169.506500878576,222.564018840951,148.796153180517,179.26120513565,664.276764236492,309.841014558225
LOC113990253,4231.2878978945,6493.13545092347,5686.55302741125,5921.31360944875,4884.47805276478,5652.70163006943,5775.32863707719,4749.61087015903,6013.65376008027,6018.72425347603,5458.81857957607,4470.84072103922
GNL3L,227.309206934697,421.09205086053,295.782824336183,245.26151045054,318.62779963381,323.3752734319,281.501867530492,265.182660746666,331.929880171922,247.216433226288,303.895322414314,274.87463047015
LOC113990258,1958.19582854753,2033.71864563752,1023.27179401853,1813.76726537947,2285.50859521116,1849.43496275095,2366.02824143012,1668.44090719777,2179.29135119772,1468.06725513052,2135.1753136173,1897.89762522499
LOC113990255,54.2205447734139,21.8344026372126,35.0494098201836,31.5336227722123,25.8346864567954,22.9163579597409,31.2779852811658,23.6770232809523,29.7592306361034,22.2611954090023,40.6700059736628,45.6505570038765
HSD17B10,91.7578450011621,121.648814693042,125.66495716017,150.660642133903,93.8660274596899,122.220575785285,115.022268453319,154.689885435555,251.808874613182,104.276125863221,131.047797026247,125.296209648937
LOC113990252,271.10272386707,376.383512127189,309.460642802597,351.541498312441,314.322018557677,351.384155382694,329.932296352942,333.056794152062,555.124109942698,338.604498589561,380.71644480901,329.266783496045
LOC113990260,10.4270278410411,14.5562684248084,17.9521367371672,14.0149434543166,6.8892497218121,12.7313099776339,15.1345090070157,8.68157520301584,19.4579584928368,16.4029860908438,7.9080567171011,8.74159602201889
TUFT1,54.2205447734139,43.6688052744253,70.0988196403672,56.0597738172663,129.173432283977,85.7241538494013,69.6187414322722,69.4526016241267,86.9885203209176,35.1492559089509,57.6158417960223,56.3347299196773
CGN,27.110272386707,29.1125368496169,27.3556369328262,60.7314216353718,19.8065929502098,37.3451759343926,23.2062471440907,38.6724713588887,28.6146448424071,19.9179116817389,56.486119407865,61.1911721541323
LOC113990264,33.3664890913317,11.4370680480638,13.6778184664131,8.17538368168466,10.3338745827182,19.5213419657053,21.188312609822,26.8339597184126,44.6388459541551,11.716418636317,3.3891671644719,14.5693267033648
HDX,645.433023360447,886.892640454399,783.909970856301,800.019688850571,760.400938045011,642.506776871255,735.537137740963,757.664744990473,576.871240022927,837.723932496664,736.578997078559,729.437623615132
RPS6KA6,2164.65097980014,1991.08957382201,2520.99291609077,2562.39882823088,2225.22766014531,1958.9242285586,2494.16708435619,1978.60991217825,2100.31493143268,2635.02255130769,2384.84396140006,2074.67212255915
POU3F4,134.508659149431,158.039485755063,137.633048318282,145.988994315798,131.756900929656,142.590671749499,101.905693980572,138.115969138888,172.832454848139,172.23135395386,158.161134342022,133.066517224065
LOC113990279,11.4697306251453,10.3973345891489,11.1132275039606,26.8619749541067,6.02809350658559,36.4964219358837,5.0448363356719,24.4662573903174,8.01210055587399,5.85820931815849,4.5188895526292,23.3109227253837
LOC113990288,90.7151422170579,203.787757947318,75.2280015652721,74.7463650896884,144.674244158054,83.1778918538745,141.255417398813,89.1834543582536,85.8439345272213,149.970158544857,135.566686578876,101.013998476663
LOC113990266,16.6832445456658,35.3509376031062,26.5007732786754,18.6865912724221,12.0561870131712,21.2188499627231,19.1703780755532,18.1523845153968,30.9038164297997,37.4925396362143,13.5566686578876,23.3109227253837
LOC113990289,204.369745684406,96.6952116790846,122.245502543567,113.287459589059,167.92546196917,91.6654318389638,142.264384665948,138.115969138888,190.001241753583,160.514935317543,205.609474644629,113.640748286246
SH3BGRL,4487.79278278411,5164.35609043025,4606.00536856461,4705.51726478679,5014.51264126398,5836.03249374736,4554.47824384459,4379.46007286681,6037.6900617479,5536.00780565977,4174.32422424122,4822.44713881376
LOC113990274,275.273535003486,108.132279727148,277.830687599016,211.392063769275,155.008118740772,155.321981727133,198.766551625473,119.963584623492,167.109525879657,196.835833090125,117.491128368359,287.501380279733
HMGN5,6569.02753985592,6399.55943962113,6211.43931105985,6547.31441707489,6309.69158896466,6135.64265522101,6338.33237213818,5397.57207394776,4720.27181320347,6618.60488765546,6220.25146919409,6160.88261862954
LOC113990271,102.184872842203,158.039485755063,147.891412168092,100.440428089269,96.4494961053694,94.2116938344905,79.7084141036161,111.282009420476,169.39869746705,111.305977045011,81.3400119473256,150.549709268103
BRWD3,5095.68850591681,5300.5611735481,5248.00797283188,4598.06936497036,4843.14255443391,4879.4867374278,5331.38303953807,4525.46838309935,4486.77631128943,5853.52275070396,4531.31649889893,4436.84562539803
LOC113990284,23104.208290179,24345.3589404921,24336.2585063655,24533.1585167811,23233.1335305961,24146.2025035804,22209.387484162,19355.9665321785,27428.8539601377,25123.5164818545,22280.3849392383,24326.8904408317
CHMP1B,726.763840520568,728.853154699336,623.195603875947,710.090468352039,781.068687210447,740.113486699782,776.904795693473,660.588949538569,637.53428708883,721.731387997126,633.774259756245,683.787066611256
TBX22,9.38432505693703,2.07946691782978,6.83890923320655,3.50373586357914,3.44462486090605,4.24376999254462,7.06277086994066,3.94617054682538,3.43375738108885,3.51492559089509,11.297223881573,8.74159602201889
LOC113990269,3963.31328237974,3849.09326490291,3219.41652153198,3391.61631594461,2939.98731878331,4547.62392401081,3829.03077877497,2893.33224493237,3441.76948164473,3005.26138021531,2470.70286290001,2610.82334524298
BOP1,138.679470285847,152.840818460489,135.068457355829,129.638226952428,147.257712803734,108.640511809142,230.044536906639,171.263801732222,145.362395799428,193.32090749923,142.34502090782,167.06161286525
ADCY5,333.664890913317,336.873640688424,351.348961855987,348.037762448861,371.158328762627,436.259555233587,375.335823373989,391.460118245078,257.531803581664,310.4850938624,300.506155249842,347.721263986974
SEC22A,816.436279953521,925.36277843425,713.811151215934,899.292204985313,757.817469399331,762.181090661014,609.416229349166,712.678400756664,761.149552808029,878.731397723773,629.255370203616,797.427814897501
PDIA5,720.507623815943,776.680893809421,660.809604658583,628.336631535193,808.625686097695,710.407096751969,684.07980711711,560.356217649204,481.870619146135,654.947801770119,607.790644828627,653.677124757635
SEMA5B,75.0746004554962,72.7813421240421,100.873911189797,82.921748771373,81.8098404465187,67.9003198807139,71.636675966541,93.129624905079,76.687248177651,92.5597072269041,101.675014934157,87.4159602201889
SLC49A4,532.821122677202,467.8800565117,371.010825901456,450.814014447183,444.356607056881,414.191951272355,429.820055799246,460.912719869204,495.605648670491,475.686596634469,420.256728394515,416.682743716234
HSPBAP1,861.272499669998,908.727043091612,787.329425472905,939.00121143921,832.738060124038,717.197128740041,909.079507688077,875.260627285869,762.294138601725,911.537369905461,999.80431351921,660.476143885872
SLC15A2,1345.08659149431,1348.53429621261,1037.80447613909,1792.74485019799,1552.6646560534,1545.58103128475,1283.40636379493,1387.4735642638,863.017688446998,1564.14188794832,1124.07377621651,1124.75202149976
EAF2,156.405417615617,102.933612432574,105.148229460551,137.813610634113,103.338745827182,154.473227728624,126.120908391798,90.7619225769837,98.4343782578804,127.708963135855,96.0264029933705,156.377439949449
IQCB1,1073.98386762724,1160.34254014901,1041.2239307557,1276.52776629733,1374.40531950151,1140.72537399599,1193.60827701997,1050.47059956492,812.655913524361,1031.04483999589,1165.87350457833,1174.2877322912
LOC113990316,473.387063983268,434.608585826423,450.513145737482,369.060177630336,540.80610316225,407.401919284283,466.142877416084,438.024930697617,494.461062876795,522.552271179737,406.700059736628,408.912436141106
TSN,584.956261882408,532.343530964423,438.54505457937,482.347637219395,553.723446390648,508.403645106845,596.299654876419,516.948341634125,478.436861765047,509.664210679789,474.483403026066,500.213550148859
NIFK,892.553583193122,1031.41559124357,1038.65933979325,831.553311622783,836.182684984944,883.55291244779,1106.83709204642,857.897476879838,1159.46540901434,837.723932496664,1070.97682397312,819.767449175994
CLASP1,2583.81749901,1763.38794631965,2297.8735023574,2574.07794777614,2443.10018259762,2363.77988584735,2634.41353448787,2199.59546280047,2555.8600773238,2140.58968485511,2152.12114943966,2225.22183182725
LOC113990311,10827.4257101371,7994.51056559657,11928.7674300205,6432.8590455313,8844.07433037628,8347.49557533527,7975.88624669728,10714.6422687403,6350.16198342698,4652.58984048147,11848.5284069938,7320.60102421738
LOC113990313,132.423253581222,163.238153049637,106.857956768852,112.119547634533,109.366839333767,181.63335568091,158.407860940098,112.071243529841,83.5547629398287,135.910456181277,116.361405980202,91.3011140077529
TFCP2L1,1031.23305347897,1160.34254014901,977.109156694386,1423.68467256766,1172.89476513851,1363.09892160533,1199.66208062278,1058.36294065857,1046.1514154384,1107.20156113195,1065.32821203233,1292.78492281191
GLI2,142.850281422264,125.807748528701,154.730321401298,147.156906270324,189.454367349833,213.03725362574,162.443730008635,144.429842013809,175.121626435531,168.716428362965,145.734188072292,360.348013796557
INHBB,228.351909718801,411.734449730296,332.541961464669,310.664579904017,217.011366237081,320.829011436373,311.770885544524,371.729265510951,317.050264853871,418.276145316516,220.295865690673,360.348013796557
RALB,1003.08007830816,939.919046859059,949.75351976156,1114.18800461817,1003.24699073889,1130.54032601389,959.527871044796,955.762506441107,716.510706853874,938.48513276899,1029.1770956113,1067.4460031332
LOC113990299,76.1173032396003,53.0264064046593,73.5182742569704,51.3881259991607,49.0859042679112,81.4803838568567,59.5290687609284,73.3987721709521,49.2171891289402,55.0671675906898,45.188895526292,57.3060183665683
EPB41L5,1327.36064416454,1590.79219213978,1499.43084938054,1458.72203120345,1653.4199332349,1582.07745322063,1505.3791625645,1437.1953131538,1241.87558616047,1516.10457153942,1363.57492250586,1420.02370935462
PTPN4,1992.60502042296,1662.53380080491,1692.63003521862,1709.82310142662,1897.98829835923,1789.17342885681,1871.63428053428,1853.91092289856,929.403664481382,2098.41057776437,1796.25859717011,1627.8794369893
TMEM177,34.4091918754358,56.1456067814039,39.3237280909377,70.0747172715828,39.6131859004196,41.5889459269373,43.3855924867784,52.8786853274601,58.3738754785105,57.4104513179532,42.9294507499774,45.6505570038765
MRAS,98.0140617057867,101.893878973659,129.939275430925,105.112075907374,93.0048712444634,135.800639761428,153.363024604426,105.75737065492,165.964940085961,112.477618908643,125.39918508546,147.63584392743
ARHGAP6,84.4589255124333,114.370680480638,139.342775626584,85.2575726804258,135.201525790562,153.624473730115,164.461664542904,136.537500920158,89.2776919083101,119.507470090433,96.0264029933705,127.238786542719
NEK1,1604.71958473623,1440.03084059712,1232.71338928548,1388.64731393187,1131.55926680764,1119.50652403327,1130.04333919051,1143.60022447,479.581447558743,1398.94038517625,1281.10518817038,874.159602201889
CLCN3,926.962775068558,552.098466683805,582.162148476708,753.303210669515,722.510064575044,683.246968799684,569.057538663791,725.306146506505,455.545145891121,677.208997179121,760.303167229863,670.189028354782
LOC113990333,306.55461852661,260.973098187637,240.21668681638,352.709410266967,335.85092393834,298.761407475141,279.483932996223,268.339597184126,212.892957627509,295.253749635188,241.760591065662,342.864821752519
MFAP3L,270.060021082966,318.158438427956,201.747822379593,263.948101722962,275.569988872484,243.592397572061,286.546703866164,231.245594043967,129.33819468768,234.32837272634,211.258086585415,261.276592213676
AADAT,190.814609491053,146.602417706999,132.503866393377,441.470718810972,141.229619297148,344.594123394623,86.7711849735567,255.711851434285,151.085324767909,147.626874817594,214.647253749887,300.128130089315
PIN1,2127.11367957239,1608.46766094133,2248.29141041665,2008.80856178537,2193.36488018193,2273.81196200541,1927.12748022667,1887.0587554919,2803.0906087622,1892.20160976519,1957.8088986766,1787.17074227942
LOC113990336,174.131364945387,44.7085387333402,23.9361823162229,33.869446681265,38.7520296851931,21.2188499627231,32.2869525483002,23.6770232809523,43.4942601604588,23.432837272634,198.831140315685,49.5357107914404
LOC113990339,79.2454115919127,40.5496048976806,65.8245013696131,64.2351574989509,70.614809648574,84.0266458523835,83.7442831721536,73.3987721709521,97.2897924641841,69.1268699542702,75.6914000065391,83.530806432625
CHCHD5,127.209739660702,98.7746785969143,129.084411776774,137.813610634113,117.978401486032,117.97680579274,134.192646528873,125.488223389047,232.350916120346,141.768665499435,132.177519414404,135.009094117847
LOC113990358,1765.29581348827,1316.30255898625,1381.45966510772,1698.14398188136,1558.69274955999,1447.97432145622,1481.16394815327,1728.42269950952,1181.21253909456,1606.32099503906,1579.3518986439,1479.27230461498
CASP8,102.184872842203,112.291213562808,110.277411385456,161.171849724641,134.340369575336,112.035527803178,175.560304481382,127.855925717142,124.759851512895,117.16418636317,120.880295532831,128.21007498961
LOC113990356,147.02109255868,134.125616200021,88.0509563775344,174.018881224431,124.006494992618,110.33801980616,169.506500878576,115.228179967301,122.470679925502,294.082107771556,164.939468670966,77.7030757512791
LOC113990357,37.5373002277481,22.8741360961275,25.6459096245246,23.3582390905276,28.4181551024749,27.1601279522856,29.260050746897,25.2554914996824,25.1808874613182,22.2611954090023,28.2430597039325,32.0525187474026
CFLAR,953.03034467116,1120.83266871025,961.721610919672,710.090468352039,895.602463835573,868.275340474629,1008.96726713438,872.892924957774,707.354020504303,1120.0896216319,961.393752321862,1038.30734972647
NDUFB3,1412.86227246107,1007.50172168853,980.52861131099,1158.56865889017,1135.86504788377,950.604478329995,993.832758127365,1086.77536859571,1371.21378084815,1117.74633790464,1213.32184488094,1161.66098248162
FAM126B,379.543813413898,412.77418318921,431.706145346164,414.608743856865,469.330137298449,473.60473116798,367.264085236914,389.092415916983,233.495501914042,425.305996498306,419.127006006358,385.601513415722
ORC2,910.279530522892,1066.76652884667,870.251199925534,1044.11328734658,1011.85855289115,895.435468426915,998.877594463037,892.623777691901,1010.66925583382,1002.92543526873,723.022328420672,876.102179095671
NIF3L1,139.722173069951,99.8144120558292,127.374684468472,129.638226952428,95.5883398901429,87.4216618464192,110.986399384782,135.748266810793,144.217810005732,92.5597072269041,136.696408967033,126.267498095828
PPIL3,236.693531991634,208.986425241892,214.570777191856,238.254038723382,235.095646756838,214.734761622758,228.02660237237,228.088657606507,207.170028659027,230.813447135444,253.057814947235,223.396342784927
BZW1,2145.88232968627,1906.8711636499,1819.14985603294,1639.74838415504,1912.62795401808,1721.2731089761,2110.75952284512,1864.96020042967,1714.58951895703,1540.70905067568,1793.99915239379,1847.39062598666
LOC113990346,327.408674208692,180.91362185119,410.334553992393,357.381058085072,335.85092393834,400.611887296212,368.273052504049,590.347113805077,97.2897924641841,224.955237817286,429.294507499774,236.02309259451
AOX1,383.714624550314,283.847234283764,622.340740221796,708.922556397513,521.860666427267,705.314572760916,394.506201449543,1048.89213134619,215.182129214901,294.082107771556,501.596740341841,404.055993906651
SGO2,4713.0165841506,4745.34350648755,5523.27406946844,5187.86490200618,5253.91406909695,5128.17165899092,4990.35210324665,5068.46145034252,1283.08067473353,5022.82866938909,4365.24730783981,4721.43314033709
KCTD18,253.3767765373,286.966434660509,219.699959116761,291.977988631595,259.20802078318,275.8450495154,273.430129393417,235.980998700158,201.447099690546,262.4477774535,248.538925394606,266.133034448131
SPATS2L,614.151939837323,824.508632919506,650.551240808773,849.071990940679,709.592721346646,685.793230795211,715.357792398276,711.099932537934,460.123489065906,726.417955451653,743.357331407503,710.983143124203
MAIP1,183.515690002324,162.198419590722,152.165730438846,170.515145360852,146.396556588507,152.775719731606,157.398893672963,157.846821873015,138.49488103725,158.171651590279,149.123355236764,143.750690139866
TYW5,184.558392786428,141.403750412425,209.441595266951,151.828554088429,208.399804084816,183.330863677928,151.345090070157,142.851373795079,187.712070166191,135.910456181277,143.474743295977,165.119035971468
CUNH2orf69,2676.61804679526,2663.79712173994,3086.91265513861,2586.92497927593,3130.30284234837,2782.21560711225,3368.9417049617,2410.32097000094,1554.34750783955,3149.373329442,2338.52534348561,2537.97671172615
SATB2,594.340586939345,763.164358843528,600.969148868026,465.996869856026,422.827701676218,668.818150825032,748.65371221371,521.683746290315,457.834317478514,785.000048633238,737.708719466717,551.691837834081
LOC113990365,33.3664890913317,50.9469394868295,75.2280015652721,110.951635680006,93.0048712444634,78.085367862821,108.968464850513,63.1387287492061,112.169407782236,91.3880653632724,33.891671644719,127.238786542719
LOC113990366,8.34162227283291,16.6357353426382,2.56459096245246,30.3657108176859,33.585092393834,27.1601279522856,11.0986399384782,28.4124279371427,11.4458579369628,15.2313442272121,24.8538925394606,23.3109227253837
LOC113990369,23.9821640343946,27.0330699317871,46.1626373241442,30.3657108176859,31.862779963381,27.1601279522856,41.3676579525096,19.7308527341269,25.1808874613182,30.4626884544241,24.8538925394606,39.8228263225305
LOC113990373,134.508659149431,117.489880857382,100.873911189797,100.440428089269,135.201525790562,123.918083782303,105.94156304911,121.542052842222,144.217810005732,86.7014979087456,146.863910460449,144.721978586757
SUOX,668.372484610737,1167.62067436142,1381.45966510772,795.348041032465,795.708342869298,1102.53144406309,896.971900482464,860.265179207933,1447.9010290258,986.52244917789,1056.29043292708,992.65679272259
IKZF4,140.764875854055,138.28455003568,182.940821988275,143.653170406745,167.064305753943,143.439425748008,124.102973857529,202.043931997459,163.675768498569,140.597023635804,141.215298519662,168.032901312141
RPS26,1381.58118893795,1855.92422416307,1906.34594875633,1786.90529042536,1647.39183972832,1612.63259716696,1586.09654393525,1559.52660010539,2773.3313781261,1571.17173913011,1554.49800610444,1679.35772467452
ERBB3,80.2881143760168,77.9800094186166,90.6155473399868,121.462843270744,58.5586226354029,96.7579558300173,27.2421162126283,85.2372838114282,122.470679925502,26.9477628635291,98.285847769685,80.616941091952
PA2G4,4603.53279181966,4862.83338734493,4395.70890964351,4702.01352892321,5023.98535963147,4270.0813664984,4939.90373988993,4465.4865907876,6171.60659961036,5239.58241416095,4076.03837647154,4575.73987330345
LOC113990380,1688.13580746456,3327.14706852764,2990.31306221957,2644.15266504773,1875.59823676334,2309.45962994278,2786.76759182516,1782.87985305571,4303.64258429803,2093.72401030984,2350.95228975534,2007.65321972367
ZC3H10,67.7756809667674,90.4568109255952,58.1307284822557,79.4180129077939,59.4197788506294,68.7490738792228,77.6904795693473,58.4033240930156,89.2776919083101,87.8731397723773,53.0969522433931,57.3060183665683
ESYT1,186.643798354636,238.098962091509,281.25014221562,204.384592042117,251.457614846142,258.869969545222,166.479599077173,277.021172387142,383.436240888255,159.343293453911,212.387808973572,264.190457554349
MYL6,1038.5319729677,1134.34920367614,1228.43907101473,1143.38580348133,1066.11139445042,1198.4406458946,1048.31699055262,1434.03837671634,1759.22836491119,786.171690496869,1075.49571352575,1576.40114930407
SMARCC2,1630.78715433883,2448.57229574456,2292.7443204325,2043.84592042117,1735.22977368142,1958.9242285586,1917.03780755532,1822.34155852396,2334.95501914042,2205.02998735486,2074.1703046568,1947.43333601643
LAMB3,39.6227057959563,17.6754688015531,106.857956768852,45.5485662265288,72.3371220790271,85.7241538494013,40.3586906853752,36.3047690307935,104.157307226362,91.3880653632724,81.3400119473256,35.9376725349666
G0S2,52.1351392052057,11.4370680480638,65.8245013696131,10.5112075907374,4.30578107613256,17.8238339686874,17.1524435412845,18.1523845153968,74.3980765902584,3.51492559089509,16.9458358223595,84.502094879516
LOC113990389,6.25621670462469,4.15893383565955,9.40350019565901,4.67164781810552,6.8892497218121,9.33629398359816,4.03586906853752,3.94617054682538,3.43375738108885,5.85820931815849,9.0377791052584,3.88515378756395
TRAF3IP3,15.6405417615617,11.4370680480638,15.3875457747147,3.50373586357914,17.2231243045303,14.4288179746517,11.0986399384782,14.2062139685714,17.1687869054443,9.37313490905358,18.0755582105168,16.5119035971468
CUNH1orf74,18.7686501138741,55.1058733224891,40.1785917450885,50.2202140446344,49.0859042679112,45.8327159194819,43.3855924867784,42.6186419057141,50.3617749226365,42.1791070907411,42.9294507499774,44.6792685569855
IRF6,96.9713589216826,48.8674725689997,76.0828652194229,147.156906270324,71.4759658638006,153.624473730115,67.6008068980035,91.5511566863488,68.675147621777,73.813437408797,114.101961203887,126.267498095828
GUCA1B,23.9821640343946,19.7549357193829,15.3875457747147,32.7015347267387,23.2512178111158,17.8238339686874,24.2152144112251,14.9954480779364,14.8796153180517,32.8059721816875,28.2430597039325,12.6267498095828
CUNH6orf132,151.191903695097,115.410413939553,117.116320618662,177.52261708801,192.037835995512,224.919809604865,117.040202987588,193.362356794444,195.724170722065,127.708963135855,172.847525388067,152.492286161885
WDR77,1576.56660956542,1449.38844172735,1445.57443916904,1322.07633252386,1646.53068351309,1367.34269159788,1633.51800549056,1415.09675809158,1714.58951895703,1256.00007781318,1295.79157921642,1437.50690139866
ATP5PB,3816.29218982106,5027.11127385348,4014.43971989225,4202.14721238592,4196.4142367988,4455.10973817334,4145.84650065517,3957.21982435649,5779.01367237254,3700.0450053489,3749.54860629408,4021.13417012869
ADORA3,1.04270278410411,0,3.41945461660328,106.279987861901,1.72231243045303,0.848753998508924,5.0448363356719,1.57846821873015,2.28917158739257,1.1716418636317,2.2594447763146,3.88515378756395
RAP1A,1108.39305950267,989.826252886973,1024.98152132683,1108.34844484554,1026.49820855,1040.57240217194,1054.37079415543,1049.68136545555,764.583310189118,1052.13439354126,1048.38237620997,1027.62317681067
INKA2,233.565423639322,269.290965858956,217.135368154308,252.268982177698,263.513801859313,213.886007624249,259.304587653536,214.671677747301,283.857276836678,249.559716953552,227.074200019617,207.855727634671
DDX20,620.408156541948,609.283806924124,559.080829814636,615.489600035403,588.169694999708,546.597575039747,587.218949472209,564.302388196029,706.209434710607,596.365708588534,538.877579151032,554.605703174754
KCND3,197.070826195678,132.046149282191,214.570777191856,149.492730179377,193.760148425965,213.03725362574,248.205947715058,171.263801732222,271.266833106019,147.626874817594,218.036420914359,234.080515700728
LOC113990401,80.2881143760168,48.8674725689997,80.357183490177,117.959107407164,99.8941209662755,53.4715019060622,118.049170254722,118.385116404761,27.4700590487108,80.8432885905872,63.2644537368088,34.9663840880756
CCT3,6686.85295445968,7923.80869039036,7002.18819114936,7457.11782965094,6726.49119713429,6369.89875880947,7204.02628733948,6713.22533425934,9338.67549076798,8398.32887851201,6590.80041250968,6874.77962709442
SSR2,882.126555352081,945.117714153633,859.992836075724,930.825827757525,809.486842312922,925.141858374727,879.81945694118,880.785266051425,1347.17747918053,800.23139286045,947.837083663974,961.575562422078
ZBTB7B,66.7329781826633,103.973345891489,81.2120471443278,84.0896607258994,82.6709966617452,90.8166778404549,98.8787921791693,94.7080931238091,74.3980765902584,69.1268699542702,93.7669582170559,95.1862677953169
LOC113990409,16.6832445456658,35.3509376031062,29.9202278952787,26.8619749541067,29.2793113177014,21.2188499627231,12.1076072056126,31.569364374603,32.0484022234959,29.2910465907924,18.0755582105168,33.0238071942936
FLAD1,725.721137736463,756.925958090038,703.552787366124,900.460116939839,657.062192217829,587.337766968175,851.568373461417,1095.45694379873,757.71579542694,971.291104950678,671.055098565436,621.624606010233
CKS1B,4415.84629068092,5316.15717543182,4554.71354931556,4572.37530197078,4644.21546871658,4747.08111366041,4629.14182161254,4557.03774747395,5880.88180801151,5347.37346561507,5252.07938254328,4554.37152747184
SHC1,1763.21040792006,1978.61277231503,1875.5708572069,1730.8455166081,1668.05958889375,1647.43151110582,1906.94813488398,2085.15651694253,2214.77351080231,2496.76881139915,2057.22446883444,1871.67283715893
PYGO2,245.035154264467,384.701379798508,355.623280126741,301.321284267806,279.01461373339,295.366391481105,325.896427284405,301.487429777459,440.665530573069,302.283600816978,346.824773164291,297.214264748642
LOC113990420,443.148683244249,438.767519662083,418.883190533901,422.78412753855,434.022732474162,467.663453178417,386.434463312468,483.800509040792,534.521565656165,345.634349771351,536.618134374717,456.505570038765
KCNN3,143.892984206368,116.450147398467,71.8085469486688,59.5635096808454,53.3916853440438,80.6316298583478,104.932595781976,82.869581483333,80.1210055587399,78.5000048633238,101.675014934157,91.3011140077529
ADAR,1835.15690002324,2158.48666070731,1831.11794719105,1958.58834774074,1857.51395624359,1810.39227881953,2031.05110874151,1875.22024385142,2080.85697293984,2362.0299970815,1806.42609866352,1889.15602920297
CHRNB2,938.432505693703,1242.48148340329,1063.45038576362,1095.50141334574,998.080053447528,834.325180534272,947.420263839183,1153.86026789174,1325.4303491003,983.007523586995,978.339588144221,1060.64698400496
UBE2Q1,2299.15963894957,2968.439025202,2649.22246421339,2376.70082746118,2378.51346645563,2385.84748980859,2471.96980447923,2294.30355592428,2901.52498702008,2776.79121680712,2350.95228975534,2460.27363597487
SHE,26.0675696026029,55.1058733224891,61.550183098859,63.0672455444245,37.02971725474,65.3540578851871,53.4752651581222,52.8786853274601,41.2050885730662,16.4029860908438,76.8211223946964,64.1050374948052
IL6R,164.74703988845,153.880551919403,87.1960927233836,109.78372372548,82.6709966617452,132.405623767392,109.977432117647,113.649711748571,144.217810005732,127.708963135855,158.161134342022,131.123940330283
LOC113990405,2079.1493515036,2258.30107276314,2338.90695775664,2137.27887678328,2157.19631914241,2337.46851189358,2038.11387961145,2018.86085175586,2348.69004866477,2364.37328080877,2189.40198824885,2677.84224807845
DTX2,18.7686501138741,24.9536030139573,194.908913146387,23.3582390905276,300.543519114053,16.1263259716696,18.1614108084188,128.645159826507,26.3254732550145,108.962693317748,124.269462697303,222.425054338036
YWHAG,1336.74496922147,1198.81267812887,1307.94139085075,1393.31896174997,1290.87316662454,1155.15419197065,1321.74711994604,1295.92240757746,1524.58827720345,1285.29112440397,1318.38602697957,1221.88086618886
HSPB1,76.1173032396003,122.688548151957,200.038095071292,126.134491088849,120.561870131712,111.186773804669,99.8877594463036,128.645159826507,255.242631994271,89.044781636009,122.010017920988,140.836824799193
SRRM3,150.149200910992,185.07255568685,192.344322183934,183.362176860642,202.37171057823,182.482109679419,168.497533611442,175.999206388412,274.700590487108,262.4477774535,183.015026881482,175.803208887269
MDH2,1432.67362535905,1447.30897480952,1411.379893003,1604.71102551925,1396.7953810974,1414.87291551438,1248.09250944523,1349.59032701428,1962.96463618913,1277.08963135855,1404.24492847952,1575.42986085718
STYXL1,3078.05861867535,3225.25318955398,3005.70060799428,2714.22738231931,3244.8366189735,2642.17119735828,2932.05887829251,3100.11158158602,3668.39746879659,3095.47780371495,2895.47848084716,3065.38633838796
