"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"7804","LOC113994285",70.9342224064382,-0.0201783833397897,0.14371320561629,-0.140407301147156,0.888338189517606,0.983798249238062,NA,"LOC113994285","GON","~ Year + mean_T","no"
"6627","LOC113988194",20.6350781896211,-0.0426866005964512,0.30416780577361,-0.140338983239477,0.888392164910813,0.983798249238062,"LOC113988194","LOC113988194","GON","~ Year + mean_T","no"
"10871","NEO1",1095.8896505743,-0.0127916464923464,0.0911944605398326,-0.140267801537782,0.888448403429775,0.983798249238062,"NEO1","NEO1","GON","~ Year + mean_T","no"
"6266","LOC113986143",807.747565658815,-0.017553314129031,0.125440490185709,-0.139933398721929,0.888712612535165,0.983837184774303,"KAT8","LOC113986143 (KAT8)","GON","~ Year + mean_T","no"
"4397","HDHD3",286.815382021679,-0.0305100461051264,0.218242366521353,-0.139798915267633,0.888818870370643,0.983837184774303,"HDHD3","HDHD3","GON","~ Year + mean_T","no"
"10823","NDUFS3",1276.0250337706,0.0088583057264818,0.0633783050319256,0.139768738245991,0.888842714061551,0.983837184774303,"NDUFS3","NDUFS3","GON","~ Year + mean_T","no"
"3225","EPHX4",33.0234500933969,0.0338469741139185,0.242202772708691,0.139746435333455,0.88886033626793,0.983837184774303,"EPHX4","EPHX4","GON","~ Year + mean_T","no"
"4527","HNRNPLL",1283.68400473059,0.0119262843926493,0.0854163855372754,0.139625252434086,0.888956087505082,0.983837184774303,"HNRNPLL","HNRNPLL","GON","~ Year + mean_T","no"
"14142","SRPRB",537.946005057605,-0.0132345241953898,0.0948648258405509,-0.139509286799666,0.889047717898969,0.983837184774303,"SRPRB","SRPRB","GON","~ Year + mean_T","no"
"3878","GALM",239.375539308758,-0.0297973072459401,0.21368545463395,-0.139444714648378,0.889098740309254,0.983837184774303,"GALM","GALM","GON","~ Year + mean_T","no"
"10291","MITD1",111.56996317845,0.023161746900237,0.16610143489724,0.139443388400385,0.889099788263811,0.983837184774303,"MITD1","MITD1","GON","~ Year + mean_T","no"
"14452","TAL1",122.518031253453,-0.0406286916016578,0.291442689302487,-0.139405423752076,0.889129786676919,0.983837184774303,"TAL1","TAL1","GON","~ Year + mean_T","no"
"12647","RBM28",461.020491569014,0.0224097603135772,0.160781656000929,0.139380081478,0.889149811394529,0.983837184774303,"RBM28","RBM28","GON","~ Year + mean_T","no"
"3001","EDN1",14.6728111637173,-0.0444789767458657,0.319132785487878,-0.139374513583328,0.889154210990174,0.983837184774303,"EDN1","EDN1","GON","~ Year + mean_T","no"
"10415","MREG",7.51723351958829,0.0766707081537575,0.551012922178713,0.139145027398995,0.889335547564667,0.983970362087832,"MREG","MREG","GON","~ Year + mean_T","no"
"3024","EFCAB10",690.179353436232,-0.0180926694405705,0.130144977246835,-0.139019344605637,0.889434862695971,0.984012777960022,"EFCAB10","EFCAB10","GON","~ Year + mean_T","no"
"9083","LOC114000893",126.892890471891,0.0250408459084973,0.18035712164092,0.1388403500825,0.889576308000677,0.984101794900042,NA,"LOC114000893","GON","~ Year + mean_T","no"
"9963","MAP2K4",271.719848906297,0.0134219728830324,0.0969249060093563,0.138478059310542,0.889862608678985,0.98425405030547,"MAP2K4","MAP2K4","GON","~ Year + mean_T","no"
"16113","ZNFX1",959.00064856637,0.0181686806855118,0.13124049744645,0.138438066290667,0.889894214087626,0.98425405030547,"ZNFX1","ZNFX1","GON","~ Year + mean_T","no"
"4797","INPP4B",124.715460433744,-0.0378886792717471,0.273693625817329,-0.138434642599368,0.889896919746967,0.98425405030547,"INPP4B","INPP4B","GON","~ Year + mean_T","no"
"11676","PHF13",229.037802150033,-0.0149492302872396,0.108065015317471,-0.138335521846012,0.889975253005392,0.984273227177576,"PHF13","PHF13","GON","~ Year + mean_T","no"
"1543","CCZ1",1263.98283435122,-0.018424332740083,0.133365237520297,-0.138149438959151,0.890122313695136,0.984368405708499,"CCZ1","CCZ1","GON","~ Year + mean_T","no"
"965","B4GALT1",175.789492635366,-0.013745291470675,0.0995686617871084,-0.138048370079176,0.890202189681189,0.984389278070674,"B4GALT1","B4GALT1","GON","~ Year + mean_T","no"
"8402","LOC113997373",13.6792299915578,0.0441276655977802,0.319857140256747,0.137960545643468,0.890271599324106,0.98439857463979,"HISTH1","LOC113997373 (HISTH1)","GON","~ Year + mean_T","no"
"12024","POU3F3",86.3667216774415,0.022439562189227,0.162908684107141,0.137743192219692,0.890443382278382,0.984521059254968,"POU3F3","POU3F3","GON","~ Year + mean_T","no"
"12067","PPM1F",83.8440163422086,0.0185722230760376,0.134937508114937,0.137635734759665,0.890528312033231,0.984547504198428,"PPM1F","PPM1F","GON","~ Year + mean_T","no"
"2285","CTSO",434.682755156959,0.0158154339793353,0.115054593182188,0.137460257273621,0.890667004591232,0.984568686325409,"CTSO","CTSO","GON","~ Year + mean_T","no"
"11594","PEAK1",703.392505090081,-0.0187864062343548,0.13667104728681,-0.137457103075612,0.890669497612835,0.984568686325409,"PEAK1","PEAK1","GON","~ Year + mean_T","no"
"15727","WDR20",552.401108871353,0.00957289606683074,0.069736150170846,0.137273079219002,0.890814948642856,0.984618954062674,"WDR20","WDR20","GON","~ Year + mean_T","no"
"15254","TSPEAR",16.0103359854836,-0.0407082382455534,0.297119920850852,-0.137009454394638,0.891023322061812,0.984667379109985,"TSPEAR","TSPEAR","GON","~ Year + mean_T","no"
"4727","IL16",30.8922448239214,0.0640612395950492,0.467794916686023,0.136943000682597,0.891075849362602,0.984667379109985,"IL16","IL16","GON","~ Year + mean_T","no"
"14777","TMCC1",5099.30331308761,0.0133594401140248,0.0976704551848493,0.136780770487257,0.891204083699088,0.984667379109985,"TMCC1","TMCC1","GON","~ Year + mean_T","no"
"9385","LOC114002527",69.5013856393579,-0.0241759729941744,0.17676603678643,-0.136768201820263,0.891214018680328,0.984667379109985,"LOC114002527","LOC114002527","GON","~ Year + mean_T","no"
"13188","SBK1",22.8442537548076,-0.0468683733987063,0.342745662255856,-0.136743884926892,0.891233240168884,0.984667379109985,"SBK1","SBK1","GON","~ Year + mean_T","no"
"11839","PLCD4",30.4941490173682,0.063514630894033,0.464919040424682,0.136614389541919,0.891335601938226,0.984667379109985,"PLCD4","PLCD4","GON","~ Year + mean_T","no"
"11654","PGM5",529.095659435211,0.0170649252904666,0.125031805040678,0.13648467511858,0.891438138665556,0.984667379109985,"PGM5","PGM5","GON","~ Year + mean_T","no"
"229","ADGRB1",215.962143121636,-0.0220226685873341,0.161384823820656,-0.13646059193154,0.891457176156096,0.984667379109985,"ADGRB1","ADGRB1","GON","~ Year + mean_T","no"
"3859","GABRD",36.8979271336634,-0.0852074822526736,0.624656747179558,-0.136406886882118,0.891499629623518,0.984667379109985,"GABRD","GABRD","GON","~ Year + mean_T","no"
"5226","KLHL36",290.456691065192,-0.0150222098753142,0.110178720204966,-0.136344022215617,0.891549324099512,0.984667379109985,"KLHL36","KLHL36","GON","~ Year + mean_T","no"
"3556","FBXL15",7550.31365678063,-0.00907610833023316,0.0666387565454464,-0.136198644763778,0.891664246507171,0.984667379109985,"FBXL15","FBXL15","GON","~ Year + mean_T","no"
"93","ACADL",1665.77662040715,-0.0152597307546307,0.112102276347113,-0.136123290729445,0.891723815560957,0.984667379109985,"ACADL","ACADL","GON","~ Year + mean_T","no"
"7646","LOC113993405",176.31757825005,-0.0240274296777526,0.176546291179396,-0.136097051471545,0.891744558426129,0.984667379109985,"LOC113993405","LOC113993405","GON","~ Year + mean_T","no"
"4828","INTS9",1111.54982044279,-0.0111783554665507,0.0821443349659199,-0.136081879184832,0.891756552575725,0.984667379109985,"INTS9","INTS9","GON","~ Year + mean_T","no"
"14350","SUV39H2",816.468879466886,0.0233110902502232,0.171364947400311,0.136031846674968,0.891796104957082,0.984667379109985,"SUV39H2","SUV39H2","GON","~ Year + mean_T","no"
"6240","LOC113986004",1763.56405066164,0.00925530351415206,0.0681257664226304,0.135856137848566,0.891935010824535,0.984753370941128,"SSNA1","LOC113986004 (SSNA1)","GON","~ Year + mean_T","no"
"15351","TXNDC16",188.779898227212,-0.0191394158952115,0.141124152266498,-0.135621122166734,0.89212080665783,0.984823139337886,"TXNDC16","TXNDC16","GON","~ Year + mean_T","no"
"5896","LOC113984274",484.580095159428,-0.0203610444087434,0.150258655691518,-0.135506632313713,0.892211320796198,0.984823139337886,"VPS29","LOC113984274 (VPS29)","GON","~ Year + mean_T","no"
"8378","LOC113997279",379.996963925597,-0.0275757607804719,0.203551263266379,-0.135473297183053,0.892237675366284,0.984823139337886,"LOC113997279","LOC113997279","GON","~ Year + mean_T","no"
"201","ADAMTS8",761.026862563143,-0.0218566026021883,0.161355766378449,-0.135455974662382,0.892251370502395,0.984823139337886,"ADAMTS8","ADAMTS8","GON","~ Year + mean_T","no"
"8626","LOC113998583",161.528495183977,-0.0295339293736154,0.218139293877511,-0.135390230932897,0.892303347602357,0.984823139337886,"SHARPIN","LOC113998583 (SHARPIN)","GON","~ Year + mean_T","no"
"993","BANK1",19.867205396419,0.0415255534810603,0.306994764114416,0.135264696128771,0.892402596908581,0.984831803049643,"BANK1","BANK1","GON","~ Year + mean_T","no"
"666","ARHGEF12",956.800305478116,0.0110640188357224,0.081819981038269,0.135223923243731,0.892434832798118,0.984831803049643,"ARHGEF12","ARHGEF12","GON","~ Year + mean_T","no"
"11970","POLE3",31.7753671713235,-0.0401020305227969,0.297016496256961,-0.135016172597037,0.892599087532057,0.984831803049643,"POLE3","POLE3","GON","~ Year + mean_T","no"
"14043","SPATA2L",65.7749074291416,-0.0249835294226027,0.185115472669206,-0.134961864950356,0.892642025766274,0.984831803049643,"SPATA2L","SPATA2L","GON","~ Year + mean_T","no"
"5056","KCNRG",157.324977543018,-0.0178370017110827,0.13216585056221,-0.134959232170847,0.892644107376223,0.984831803049643,"KCNRG","KCNRG","GON","~ Year + mean_T","no"
"4395","HDGFL3",137.101121884073,0.0283921244712068,0.210441170103847,0.134917157404115,0.892677373936117,0.984831803049643,"HDGF","HDGFL3","GON","~ Year + mean_T","no"
