"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"13955","SNIP1",861.5983123722,-0.119529180374773,0.0938115638551619,-1.27414121951231,0.202613372493186,0.884486285159366,"SNIP1","SNIP1","GON","~ Batch + Status","no"
"10407","MPC2",258.945221219023,0.441008269188724,0.346139063312389,1.274078299538,0.20263566820752,0.884486285159366,"MPC2","MPC2","GON","~ Batch + Status","no"
"15817","WIPF3",13.3660888466003,-0.653385521148893,0.512847169907788,-1.274035540191,0.202650821016783,0.884486285159366,"WIPF3","WIPF3","GON","~ Batch + Status","no"
"12120","PPP1R26",4121.93554432232,0.0809016948096903,0.0635034483145057,1.27397325589342,0.202672894441713,0.884486285159366,"PPP1R26","PPP1R26","GON","~ Batch + Status","no"
"11713","PHF3",5051.9134221913,0.19809390334547,0.155495223606734,1.27395490839303,0.202679397091495,0.884486285159366,"PHF3","PHF3","GON","~ Batch + Status","no"
"3353","EXTL3",1674.43574417435,0.11243037740729,0.0882531338618858,1.27395337125639,0.202679941884392,0.884486285159366,"EXTL3","EXTL3","GON","~ Batch + Status","no"
"11252","NYX",14.6286307101953,0.376791705291764,0.295855813062414,1.27356532694619,0.202817506913763,0.884670827050518,"NYX","NYX","GON","~ Batch + Status","no"
"13832","SLC9A3R2",637.958561599763,-0.143363173553136,0.112584478764818,-1.27338310863092,0.202882128328877,0.884670827050518,"SLC9A3R2","SLC9A3R2","GON","~ Batch + Status","no"
"3688","FKBP6",767.089851541961,-0.103535827958584,0.0813284605954186,-1.27305776109103,0.202997546000584,0.884670827050518,"FKBP6","FKBP6","GON","~ Batch + Status","no"
"932","AUNIP",85.9885428793217,0.199962324456298,0.157081813908689,1.27298201797272,0.203024422880135,0.884670827050518,NA,"AUNIP","GON","~ Batch + Status","no"
"12786","RFXANK",480.871212488866,-0.13118108990227,0.103057698537381,-1.2728897672277,0.203057160868037,0.884670827050518,"RFXANK","RFXANK","GON","~ Batch + Status","no"
"6745","LOC113988726",90.0054489692166,0.320174311426612,0.251558914027076,1.27276074737765,0.203102953941666,0.884670827050518,NA,"LOC113988726","GON","~ Batch + Status","no"
"14072","SPATA22",3189.09510748561,0.223886932316596,0.175907586021872,1.27275313918957,0.203105654554103,0.884670827050518,"SPATA22","SPATA22","GON","~ Batch + Status","no"
"942","AVPR2",9.37080488263781,0.708053589116753,0.556430565303355,1.27249226276909,0.203198271413315,0.884835611107158,"AVPR2","AVPR2","GON","~ Batch + Status","no"
"4335","GUF1",242.192219884433,0.160660378579524,0.126283861909431,1.27221622898061,0.203296302953557,0.884862357406436,"GUF1","GUF1","GON","~ Batch + Status","no"
"13436","SFT2D2",49.8830283609437,0.314991596861313,0.247620206891228,1.27207549341754,0.203346297493187,0.884862357406436,"SFT2D2","SFT2D2","GON","~ Batch + Status","no"
"14776","TLK1",1379.38150971699,0.146341416382915,0.115047177209744,1.27201222952318,0.203368774112605,0.884862357406436,"TLK1","TLK1","GON","~ Batch + Status","no"
"11733","PHYH",883.954552152567,0.265461756790622,0.208726644377077,1.2718153812268,0.203438722639895,0.88492830847211,"PHYH","PHYH","GON","~ Batch + Status","no"
"1792","CHAMP1",701.472582590195,0.123280311542027,0.0969508858021048,1.27157488580007,0.203524204609014,0.885061774001128,"CHAMP1","CHAMP1","GON","~ Batch + Status","no"
"15127","TPRA1",1242.22991171585,0.070935923470577,0.055822118905721,1.27074938861389,0.203817819181712,0.885960210027668,"TPRA1","TPRA1","GON","~ Batch + Status","no"
"1499","CCM2",1155.40430994804,-0.128195333280948,0.100886742893255,-1.27068561839277,0.203840513928724,0.885960210027668,"CCM2","CCM2","GON","~ Batch + Status","no"
"3850","GABBR2",14.1841585477951,0.77524706724223,0.610308318572483,1.27025479360258,0.20399388539578,0.88596748407505,"GABBR2","GABBR2","GON","~ Batch + Status","no"
"8468","LOC113997636",1040.4258091862,-0.103707578928869,0.0816475195737532,-1.27018652214154,0.204018197399772,0.88596748407505,"CYB561A3","LOC113997636 (CYB561A3)","GON","~ Batch + Status","no"
"13335","SELENOI",480.17858393541,0.115731210565994,0.0911188435862799,1.27011281103901,0.204044448869902,0.88596748407505,"SELENOI","SELENOI","GON","~ Batch + Status","no"
"15487","UCK1",415.174611924743,0.126581097331666,0.0997079555682652,1.26951853149775,0.204256185364959,0.88596748407505,"UCK1","UCK1","GON","~ Batch + Status","no"
"15577","USP33",777.558899329022,0.111639355675353,0.0879414440922802,1.2694737598146,0.204272143588556,0.88596748407505,"USP33","USP33","GON","~ Batch + Status","no"
"1178","BTBD17",25.6469049427447,-0.364038195359596,0.286798962677654,-1.2693148955659,0.204328775788338,0.88596748407505,"BTBD17","BTBD17","GON","~ Batch + Status","no"
