"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","n_p005","n_q01","Test","fdrtool"
"SGTB",4849.28853512892,-0.067087398070453,0.238339748782189,0.0770326994092443,0.781359620974377,0.983767452809973,"SGTB","SGTB","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"U2SURP",2102.63210290838,0.0350775624794514,0.125266649488308,0.0769427821406907,0.781484022219694,0.983814153302299,"U2SURP","U2SURP","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113995773",11.8496362174985,0.374848210412076,1.36026814494745,0.076870498664718,0.78158408374583,0.983858998320663,"LOC113995773","LOC113995773","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"ESS2",305.810148000567,0.0544303247115892,0.195060222545575,0.0766266738556993,0.781921982948408,0.984203201620469,"ESS2","ESS2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"SYNC",67.4795428813473,-0.0966227123612296,0.353281212917048,0.0765657608849892,0.782006488168376,0.984228428106073,"SYNC","SYNC","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"MAPRE2",6504.05902518437,-0.0358433373899302,0.127573676528047,0.0764101639348667,0.782222513912184,0.984419167689683,"MAPRE2","MAPRE2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"APC",4513.53822485775,0.0362774894411439,0.129299134596522,0.0762677642125595,0.782420424637932,0.984424807859245,"APC","APC","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113984862",9.99313263059727,0.242756716227172,0.900401064652648,0.0763030591786844,0.78237135228022,0.984424807859245,"SDCCAG3","LOC113984862 (SDCCAG3)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"OCA2",34.4397884617134,0.134518758532441,0.501015852056138,0.0763051766296314,0.782368408670642,0.984424807859245,"OCA2","OCA2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"ANAPC5",791.869741501818,0.0402317577995342,0.144859866568188,0.0754117482374284,0.783614349228645,0.98463112610801,"ANAPC5","ANAPC5","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"APBB3",631.019608923306,0.0518621441262047,0.186461084863533,0.0760908515466241,0.782666579507747,0.98463112610801,"APBB3","APBB3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CLDN25",6.96874865624495,-0.410185542899242,1.37584211737349,0.0758093372595638,0.783058911921453,0.98463112610801,"CLDN25","CLDN25","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CUNH5orf51",329.663482576738,-0.0458009946348341,0.168459920884068,0.0745370307973161,0.784841909554,0.98463112610801,"CUNH5orf51","CUNH5orf51","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"EDN3",65.6034491746994,0.13034952877361,0.460330284268458,0.0755834693029271,0.783374259810803,0.98463112610801,"EDN3","EDN3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"EIF2AK3",461.263639689661,0.0489760221873262,0.178790354990788,0.0745845806542178,0.784774980711151,0.98463112610801,"EIF2AK3","EIF2AK3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"ELMOD1",2702.76942290855,-0.038645255612781,0.142459221915612,0.0743452887046487,0.785112029320541,0.98463112610801,"ELMOD1","ELMOD1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"FKBP3",1072.05997142739,0.0329562668680138,0.121246622861939,0.0745453753809073,0.784830162468764,0.98463112610801,"FKBP3","FKBP3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"FNBP1",2903.25715047412,0.0301641686816427,0.111145793604433,0.074292194185773,0.785186893226092,0.98463112610801,"FNBP1","FNBP1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"GPATCH2",692.881716202461,0.0333587401282837,0.12290738774015,0.0744675239651826,0.784939785243709,0.98463112610801,"GPATCH2","GPATCH2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"HMGXB4",1265.93819614439,-0.0307073080509599,0.111875141488848,0.0745451154795518,0.784830528334166,0.98463112610801,"HMGXB4","HMGXB4","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"ING5",247.000352855076,-0.0511387297737577,0.187141187595492,0.0756888312586028,0.783227094643892,0.98463112610801,"ING5","ING5","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LMAN2L",1378.54348067811,-0.043244640572502,0.156143577269924,0.0756367052501332,0.78329988828919,0.98463112610801,"LMAN2","LMAN2L","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113982040",14.5335547059556,0.188920460858406,0.697837401067364,0.075165356542783,0.783959352416874,0.98463112610801,NA,"LOC113982040","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113986570",205.336007241619,-0.0807184936412318,0.30199242092828,0.0743588590095214,0.785092899637246,0.98463112610801,"BEAN1","LOC113986570 (BEAN1)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113988355",576.94037644432,-0.0776465830742681,0.284515144944906,0.0743482792199188,0.785107813512792,0.98463112610801,NA,"LOC113988355","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113990465",37.1868441613619,0.132314726355242,0.471515615633188,0.075982909910465,0.782816919923275,0.98463112610801,"LOC113990465","LOC113990465","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113994327",1862.66910844338,-0.0723952084841754,0.274229540020526,0.0744028254834177,0.785030934193098,0.98463112610801,"FAR2","LOC113994327 (FAR2)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113996853",74.5474929265947,0.0953905752573937,0.342233696837949,0.0759437860667305,0.782871439729684,0.98463112610801,"GTF3C2","LOC113996853 (GTF3C2)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113997391",309.270687973027,0.0759103772403259,0.278953805508063,0.0755636138156888,0.783402005476048,0.98463112610801,NA,"LOC113997391","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113997791",6.47035313407065,0.379741475025504,1.29373154474011,0.0758166439979391,0.783048718987101,0.98463112610801,"LOC113997791","LOC113997791","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113999703",1208.31466501271,0.0555481071568529,0.203062439311899,0.0752228427167552,0.783878804668252,0.98463112610801,"LOC113999703","LOC113999703","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC114000175",33.7982612161828,0.208269105731172,0.800980024254549,0.0751584043368325,0.783969095865095,0.98463112610801,"MFAP4","LOC114000175 (MFAP4)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC114002132",5.94326341170171,-0.445967846934139,1.53118828974926,0.075390231208992,0.783644453680273,0.98463112610801,"LOC114002132","LOC114002132","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC114002639",138.15461591698,0.0947506333052241,0.343164340538511,0.0748146428881711,0.78445147977124,0.98463112610801,"ROM1","LOC114002639 (ROM1)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC114003863",103.167568882103,-0.169480890013293,0.67839274593445,0.0753666433636084,0.783677460718419,0.98463112610801,"LOC114003863","LOC114003863","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"NPNT",621.253780434178,-0.0707517129645146,0.260558482510173,0.0757282032187447,0.783172129820034,0.98463112610801,"NPNT","NPNT","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"OTUD7B",727.747110218441,-0.0888925902627897,0.339733609775357,0.0755534419969308,0.783416220893229,0.98463112610801,"OTUD7B","OTUD7B","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"OTULIN",733.719613409659,-0.0562508532938802,0.209890909237863,0.0745723442915107,0.784792201823014,0.98463112610801,"OTULIN","OTULIN","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"PDK3",5209.04799408333,0.0226480636533526,0.0827387190139563,0.0752582359457676,0.783829229290775,0.98463112610801,"PDK3","PDK3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"PPCDC",370.697976589036,-0.0568218462385275,0.210599761613566,0.0744164938652006,0.78501167426525,0.98463112610801,"PPCDC","PPCDC","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"PTK2",1803.26934790025,0.0371158103524403,0.136311213449186,0.0745515623208348,0.784821453261887,0.98463112610801,"PTK2","PTK2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"PTPRN2",24578.47295762,0.0332416894052492,0.120005017555235,0.0753453497496537,0.783707262154165,0.98463112610801,"PTPRN2","PTPRN2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"RIN2",508.155821388549,0.0506535448136676,0.18470351661416,0.075107341002365,0.784040675478818,0.98463112610801,"RIN2","RIN2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"RPL7L1",626.17556147432,0.0507946740742728,0.18589033931676,0.0742627016964263,0.785228490404187,0.98463112610801,"RPL7L1","RPL7L1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"RTN4RL1",527.666902686384,0.0704742033433245,0.253489692577831,0.0743283654848597,0.78513588814349,0.98463112610801,"RTN4RL1","RTN4RL1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"SCMH1",497.812569671969,0.0380777408127918,0.138608967181709,0.0745817022765181,0.784779031522218,0.98463112610801,"SCMH1","SCMH1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"SEMA3E",60.4555946048189,0.178187050984707,0.650604973600257,0.0754931255841456,0.783500536015552,0.98463112610801,"SEMA3E","SEMA3E","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"SH3GL3",1918.6958019859,-0.0468347049579788,0.168662764809405,0.0746452079849291,0.784689677900637,0.98463112610801,"SH3GL3","SH3GL3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"TEDC1",293.482162351329,-0.0658319014704848,0.246210252851406,0.0745758527961442,0.784787263897275,0.98463112610801,"TEDC1","TEDC1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"VPS28",248.820985380978,-0.118400151655899,0.413795433484123,0.0757188543688443,0.783185179794911,0.98463112610801,"VPS28","VPS28","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"ISM1",114.613241552041,-0.107936352773135,0.387069478791002,0.0741437193370444,0.785396397213379,0.984745638720911,"ISM1","ISM1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113997888",177.70838321856,0.0809334856603728,0.29265830031146,0.0741066014809206,0.785448807200894,0.984745638720911,"SART1","LOC113997888 (SART1)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CD58",44.2758712347789,0.115647152761496,0.417835393541486,0.0740393704627706,0.785543772533873,0.984783834390932,NA,"CD58","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"ACE",256.267759656138,0.0679852862743071,0.256272945491521,0.0718054473633316,0.788725963663805,0.984870965096275,"ACE","ACE","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"ACSS2",2189.21564561873,0.0372406467255649,0.140704992858069,0.0699029353602043,0.791478158466263,0.984870965096275,"ACSS2","ACSS2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"ACTG1",14608.0069369324,-0.0313455298456948,0.120033044706039,0.0693982250362524,0.792214986601196,0.984870965096275,"ACTG1","ACTG1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"AIG1",758.75099934542,-0.056030133111844,0.215013866627986,0.0709205649949354,0.790001124450367,0.984870965096275,"AIG1","AIG1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"ANKZF1",283.636881086233,0.0547092903381574,0.209331585326902,0.0700567481862606,0.791254172773397,0.984870965096275,"ANKZF1","ANKZF1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"AP3M2",1228.74326783465,0.0388237036363847,0.142509000569797,0.072253559500524,0.788083422277564,0.984870965096275,"AP3M2","AP3M2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"ATMIN",1123.57804058048,0.0362290361571286,0.137162922257265,0.0701552466836688,0.791110875215519,0.984870965096275,"ATMIN","ATMIN","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"ATP6AP1",107.740664036605,0.0967645180034453,0.3643364695538,0.0735001756429199,0.78630707807072,0.984870965096275,"ATP6AP1","ATP6AP1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"AURKAIP1",981.147456934378,-0.0571780364763518,0.219703052576832,0.0689761059476268,0.792833442897919,0.984870965096275,"AURKAIP1","AURKAIP1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"BCHE",673.072956252834,0.0774665795921998,0.295500348149477,0.0688584293935719,0.79300621389105,0.984870965096275,"BCHE","BCHE","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"C6",41.0156044749556,0.198586328781517,0.76276991356174,0.0694480062486491,0.792142183738891,0.984870965096275,"C6","C6","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CALCB",56.8796079645345,0.224789556919428,0.835229137749187,0.0715815063438896,0.789047874794689,0.984870965096275,"CALCA","CALCB","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CAMKV",2709.83088527767,-0.0694879178578132,0.258214414313259,0.0708036996196029,0.790170169064324,0.984870965096275,"CAMKV","CAMKV","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CASP3",319.866598820723,-0.0539353905527145,0.20350076598722,0.0719046092583824,0.788583592115774,0.984870965096275,"CASP3","CASP3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CCDC85A",547.955288838722,0.0661487247213972,0.243996739081758,0.0717336799071688,0.788829069421283,0.984870965096275,"CCDC85A","CCDC85A","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CCNO",34.5790623869444,-0.134019036470022,0.507406939007144,0.0730778652461481,0.786907018798368,0.984870965096275,"CCNO","CCNO","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CCZ1",994.078396910359,0.0394391501494528,0.150421941411572,0.0696674443277345,0.791821597226721,0.984870965096275,"CCZ1","CCZ1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CENPQ",25.8938749074039,0.156795055576649,0.583254018350021,0.0700484451925121,0.791266257057575,0.984870965096275,"CENPQ","CENPQ","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CNOT7",699.794503202682,-0.0450591998145825,0.172727523472524,0.0684250090724134,0.79364391983638,0.984870965096275,"CNOT7","CNOT7","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CNTN6",361.306445638723,0.058914961750965,0.223808361737207,0.0691734043958974,0.792544125345908,0.984870965096275,"CNTN6","CNTN6","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CUNH5orf22",480.940069058874,-0.05363658410307,0.203057248651712,0.0697111996818478,0.79175773775659,0.984870965096275,"CUNH5orf22","CUNH5orf22","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CX3CR1",31.7659681803918,-0.185245095979389,0.720591851985423,0.0723406316552939,0.787958818893188,0.984870965096275,"CX3CR1","CX3CR1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"DDHD1",498.237738821844,0.0503826848470973,0.187931881201533,0.0703812539673123,0.790782481738473,0.984870965096275,"DDHD1","DDHD1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"DPF3",883.69923087335,0.0569327536930717,0.207436140587687,0.0709906048991229,0.789899883894463,0.984870965096275,"DPF3","DPF3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"DSN1",1046.6182415718,0.052566425880661,0.196617002362727,0.0727309273686672,0.78740127742524,0.984870965096275,"DSN1","DSN1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"EFL1",394.323279643111,-0.0437841889087659,0.16903996457291,0.0684029249243991,0.793676470693252,0.984870965096275,"EFL1","EFL1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"EFNA1",62.0064376736655,-0.109376769313485,0.421183693841175,0.0702396267706149,0.790988202988907,0.984870965096275,"EFNA1","EFNA1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"ELFN1",1000.76554978374,-0.0587359006319385,0.223255285950741,0.0711199555546216,0.789713051959982,0.984870965096275,"ELFN1","ELFN1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"EYA3",1047.60235264751,-0.0287180870709511,0.109282468645176,0.0685655644885372,0.793436880053188,0.984870965096275,"EYA3","EYA3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"FAM172A",1530.50322064609,0.0337969222458831,0.124961448453385,0.073422424262759,0.786417393679369,0.984870965096275,"FAM172A","FAM172A","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"FAM222B",706.534682961932,-0.03487726693161,0.128829060098695,0.0728188959296148,0.787275835168215,0.984870965096275,"FAM222B","FAM222B","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"FMR1",1830.70405279597,-0.0246826131534789,0.0929531467092328,0.0707333596931505,0.79027198709963,0.984870965096275,"FXR1","FMR1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"FOXD1",27.8352064425774,0.195695548115314,0.733383045969646,0.0733850606940507,0.786470428352711,0.984870965096275,"FOXD1","FOXD1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"GATAD1",245.447710700082,-0.0545686694865626,0.20694875164313,0.0710743013709845,0.789778973307691,0.984870965096275,"GATAD1","GATAD1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"GPR34",73.6723622988336,0.135311181879311,0.528173782637974,0.073429066277555,0.786407967373561,0.984870965096275,"GPR34","GPR34","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"HAUS1",588.109556147369,-0.0438905750999472,0.16368923860061,0.0722549676033992,0.788081406591479,0.984870965096275,"HAUS1","HAUS1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"HEYL",1140.2196695707,-0.0478432674364566,0.17731015615698,0.0714451267997447,0.78924418233108,0.984870965096275,"HEYL","HEYL","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"HPS4",173.015775181576,-0.08014492877675,0.304159049179335,0.0684382129741437,0.793624460669968,0.984870965096275,"HPS4","HPS4","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"HTR1E",79.7892206934375,-0.0955043770767176,0.35378362945972,0.0733516436787767,0.786517873479124,0.984870965096275,"HTR1E","HTR1E","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"IRX2",5.79846506028427,0.318591602706606,1.23477026673372,0.0708385335277981,0.790119766541227,0.984870965096275,"IRX2","IRX2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"KBTBD11",2901.17117765461,-0.0356878272198075,0.136301206826183,0.0692691238373015,0.792403921709162,0.984870965096275,"KBTBD11","KBTBD11","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"KLHL42",56.2331000098214,-0.117215072526305,0.44450411944739,0.0731228533033317,0.786843019676855,0.984870965096275,"KLHL42","KLHL42","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LAMTOR3",1684.59355603593,0.0367235551636381,0.138135978600695,0.0701689181408085,0.791090994219708,0.984870965096275,"LAMTOR3","LAMTOR3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113982058",314.498611460726,-0.0890769621924344,0.352796593751727,0.0708672224123603,0.790078265453799,0.984870965096275,NA,"LOC113982058","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113982218",65.4266013029208,0.10686712999914,0.395239274966734,0.0729033766253906,0.787155443064763,0.984870965096275,"CYP26B1","LOC113982218 (CYP26B1)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113983299",31.41491312259,0.153708477636943,0.551639203663623,0.0718614906563744,0.788645486648537,0.984870965096275,"SNX33","LOC113983299 (SNX33)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113984140",127.741235582466,-0.0910225890163116,0.339232972736178,0.0717960430645377,0.788739471341068,0.984870965096275,"LOC113984140","LOC113984140","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113984685",5.21257884628492,0.384984990647901,1.52668140803674,0.0706517563990587,0.790390176963554,0.984870965096275,"LOC113984685","LOC113984685","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113984913",201.68415934219,-0.0604822354227124,0.224582478288676,0.0727238569786692,0.787411363260627,0.984870965096275,"KCNA5","LOC113984913 (KCNA5)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113986151",9.32421123061529,0.247345675997687,0.981490258180809,0.0720441776510299,0.788383385166236,0.984870965096275,"LOC113986151","LOC113986151","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113987924",5.69723262932553,0.384466358796226,1.35069856781154,0.0708776531713795,0.790063178639728,0.984870965096275,NA,"LOC113987924","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113988345",38.78108812106,-0.16827663683035,0.653054461873931,0.0685271350408954,0.79349346454183,0.984870965096275,"LBP","LOC113988345 (LBP)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113989070",301.566936207192,0.053242891615759,0.204768511406476,0.069270814863259,0.792401445735279,0.984870965096275,"ERCC6L2","LOC113989070 (ERCC6L2)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113989316",72.9904624348151,0.10369126176704,0.388513018013892,0.07018947296568,0.791061107349576,0.984870965096275,"TRAF5","LOC113989316 (TRAF5)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113989381",48.6387395146156,0.165861467272203,0.605625449319187,0.0717073010365397,0.788866980900825,0.984870965096275,"LOC113989381","LOC113989381","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113989432",217.318823863212,0.0582458290787698,0.217339266644591,0.0716716861634268,0.78891817813959,0.984870965096275,"PUF60","LOC113989432 (PUF60)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113989580",1245.05966786418,0.0611635485730786,0.230709005241094,0.0698988450077707,0.791484118526603,0.984870965096275,"TSPAN3","LOC113989580 (TSPAN3)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113990605",1605.10335485607,-0.0822450247751167,0.312456808558185,0.0715041568841741,0.789159188586242,0.984870965096275,"GSTA5","LOC113990605 (GSTA5)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113991778",179.673580911436,-0.093151722344656,0.350658270361724,0.0687908539145923,0.793105498550785,0.984870965096275,"PLPPR1","LOC113991778 (PLPPR1)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113992258",14.2111118980346,0.367855918082467,1.3780266765138,0.072262847447746,0.788070127056723,0.984870965096275,"B-LB","LOC113992258 (B-LB)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113994361",83.0632121544031,-0.107918343888569,0.401579248233593,0.0727287896335156,0.787404326826005,0.984870965096275,NA,"LOC113994361","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113994430",104.587772943293,-0.0773046497827576,0.291774864127965,0.069400559313209,0.792211572198594,0.984870965096275,"LOC113994430","LOC113994430","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113995488",7.681548953722,0.257104916525703,0.95089658048392,0.0705863949432839,0.790484895732017,0.984870965096275,"LOC113995488","LOC113995488","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113996700",180.963851154132,-0.0583185114742872,0.222369256659946,0.0685150269041657,0.793511296380088,0.984870965096275,"CPEB2","LOC113996700 (CPEB2)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113997191",1578.26368131527,-0.0257974412860276,0.0956007065339094,0.0732152683285108,0.786711618130897,0.984870965096275,"EPFIP1L","LOC113997191 (EPFIP1L)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113997839",1336.05288164029,0.0355203741007633,0.133881197062151,0.0687609186938971,0.793149497260521,0.984870965096275,"FAM122A","LOC113997839 (FAM122A)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113999007",981.614213627809,0.0391882132318273,0.14806251059371,0.0687262162876436,0.793200515580102,0.984870965096275,"GFPT1","LOC113999007 (GFPT1)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113999325",19.2933056688964,-0.174413172995204,0.642167266628807,0.0716714852967471,0.78891846692894,0.984870965096275,"FBP1","LOC113999325 (FBP1)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113999752",2725.32829241661,0.031145298330636,0.115163067443325,0.0722412949500324,0.788100979757432,0.984870965096275,"RGPD4","LOC113999752 (RGPD4)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113999817",53.3818111031228,0.449572448900999,1.75406149627475,0.0724932655125343,0.787740588237517,0.984870965096275,"SLC47A2","LOC113999817 (SLC47A2)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC114001282",87.1838663184991,-0.148826922203865,0.580015818961822,0.0692038900595406,0.792499460670861,0.984870965096275,"KRT23","LOC114001282 (KRT23)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
