,PFT1_PIT_run1,PFT10_PIT_run2,PFT11_PIT_run2,PFT12_PIT_run1,PFT2_PIT_run1,PFT3_PIT_run2,PFT4_PIT_run1,PFT5_PIT_run1,PFT6_PIT_run1,PFT7_PIT_run1,PFT8_PIT_run2,PFT9_PIT_run1
IL34,7.69429447272458,8.84822485857723,8.81982435762787,9.44034653319544,9.44853911625285,10.3070855108912,8.53367440328856,8.76498848547461,7.62737312216918,8.07000300503651,9.81488465005541,8.15314101071511
SF3B3,11.6227308131301,11.4528408430991,11.3595021164816,11.5998144715544,11.2597668590404,11.4009568407169,11.5204871105099,11.5444952945866,11.808350933387,11.7615976753185,11.0222989034145,11.5632767123735
COG4,9.60340663644479,9.63119469341368,9.49734391671491,9.58049821707136,9.53963371909218,9.31656890459408,9.68077341908064,9.69498560165765,9.66104014943075,9.62948208784372,8.94637332318575,9.78452878728652
LOC113985346,6.65390070115846,6.11268901418904,6.23910432182567,6.41231672065598,6.19364995994526,6.44600544062255,6.36911481157404,6.52632985834697,6.51421111483152,6.60098284442548,6.1746104701962,6.41025790360717
FUK,9.29140752108542,8.91447166853112,8.82695402978348,9.33788955108654,9.45984627114551,8.74052215869839,9.36662269487894,9.6914767680089,9.12001687461495,9.56993692453993,8.34998309208008,9.60227473566888
ST3GAL2,9.26764937913288,8.91123204615977,8.6650973561326,8.73985702175802,9.25983407259157,9.14485115741314,9.52115926632291,9.39597342757382,8.41491077250603,9.28671198806237,8.16060455641561,8.9534633263665
PDPR,9.2507798562529,9.04424692837916,8.8446221541895,9.06194230048621,8.94864723480187,9.07436222748835,9.58287501796911,9.19451267469645,9.12643213020887,9.44285352493854,8.46955420082641,9.31103225797508
GLG1,12.4328536879052,12.4723877362231,12.4468263499958,12.4629292987267,12.4798285940314,12.3299326313238,12.4879188966611,12.154027860313,12.2932189460137,12.4396527729993,12.0809423533197,12.4312212884213
LOC113985366,5.88434487698521,6.41088928087962,6.6576307273307,6.33289210416117,6.62232224365917,6.39532100636762,6.34134628577096,6.09589571617061,6.17980182262613,6.18082383608081,6.61328827240108,6.2083258584155
RFWD3,8.20907489935658,7.93224405804571,8.40735339616348,7.95532005644496,8.03614008779193,8.00686101598114,8.34119800820285,8.28319711306203,8.22153443348325,8.22620219420015,7.87574980996224,8.35695946620727
FA2H,6.59537307769091,6.29519358621755,7.10972248239043,6.50658713871633,7.39627032712034,6.67920199492557,7.086734477576,7.05519308018179,6.66179911395093,6.76724752451793,6.63537567037703,7.531427599886
WDR59,9.48088149405029,9.31008121219348,9.49289896415631,9.37800175746901,9.12194938363996,9.43571612918179,9.70423720153592,9.84933205970141,9.72978929224678,9.84885920269908,8.52109642576677,9.67691605353044
ZNRF1,9.55721386751153,9.15769851035225,9.24827891813402,9.26366929072707,9.79662930552717,9.73789712624293,10.3217221507543,9.8446038992082,9.29333854401578,10.1623430302958,9.04484633261942,9.57205725237773
LDHD,6.61531466241493,6.53405641766296,6.30648209027834,6.20989671276314,6.65188908832304,6.55999850638521,6.36911481157404,7.01697078507925,6.59928100204914,6.42061856382583,6.25185086805326,6.24132383759693
BCAR1,10.4040137176309,9.52565434793941,9.49289896415631,9.72203107394346,10.1726386218012,10.4014464994669,10.4948844275815,9.95545249820338,8.99695657471004,10.2913590176084,9.23454698510521,10.3773735973817
CFDP1,10.720172755683,10.7286001184989,10.6317571171207,10.8698542145177,10.7296886356766,10.782972689113,10.7873098392234,10.6652110865723,10.2051767711975,10.6441987214842,10.5958434866937,10.9473695908948
TMEM170A,9.52556896370141,9.45882011370867,9.45225998366639,9.60320380796362,9.51507821212501,9.80443664121955,9.46514793061549,9.58768124191178,9.14339927643234,9.6275994323384,9.5605861871359,9.69279287088343
SLC12A3,6.79393426810301,6.97815990734963,6.36763347898303,6.48406021931317,6.63722757645844,7.20451591853907,7.32349275257561,7.57298361294701,6.66179911395093,6.96631733820561,6.08476676187026,6.58853380593454
NUP93,9.46844765069515,9.64482590537238,9.75829738039493,9.51013649617212,9.28369580745519,9.71323734067988,9.63454127032805,9.76341655374813,9.59344632404747,9.8358851127468,9.33109989182313,9.78945713014816
LOC113985410,7.99431014538072,8.47790258083427,7.92320483180201,8.38042342500313,8.171410999851,8.86185612942841,8.20827591413649,8.21488580787466,7.6772927534923,7.83343858746361,8.55293051337907,8.45699837890633
BBS2,9.71801672491526,10.3055786069545,9.85656724817764,10.1259494689205,9.99025202129176,9.83902671705106,10.1460379942655,10.1143799372805,9.76978169542476,10.3008200185977,9.76406222610118,10.2793417245692
OGFOD1,8.69392870280195,8.77514804777651,8.67305355596466,9.01167818252867,8.77216717669913,8.70848158951002,9.02501323275771,8.81463082936661,8.29292466247397,8.94508575795306,8.75754120885641,8.97103327875468
LOC113985369,6.55405640265131,6.22883864362935,6.77295154860582,6.20989671276314,6.19364995994526,6.25001590699878,6.60219401593055,6.48198091606733,6.53192858787325,6.44551993836772,6.2870815692814,6.38480652656359
NUDT21,10.5196286685466,10.5999261440748,10.6407940297132,10.5738861137439,10.7579888780314,10.6448530202762,10.4043233787639,10.4747126781926,10.2680579901558,10.2842222053137,10.9932441747657,10.8289863514665
AMFR,11.2730632203635,11.1432814652856,11.3423803579271,11.2122833808048,11.2780540323482,11.6718633049207,11.281237361429,11.3028444925172,10.9341142059321,11.1652260315241,11.0013738666274,11.3075185412423
GNAO1,11.2527493449204,10.4263606182812,10.5898557569743,10.8651801980863,11.1909780600774,10.1703643799232,11.1425586019163,11.2311655759869,10.8383910372492,11.3766126312891,9.77170606775126,10.9899934750353
LOC113985441,7.95186919746284,7.52659400466571,7.0830969164896,7.00707705346459,7.34415220840292,8.09942525706468,7.29245347683092,7.61295041250693,6.92437769028989,7.12192755622855,7.75202860812216,7.65140236806845
LCAT,7.50929383442483,7.97117834426066,8.54434533083141,7.69363289953265,8.5055514972891,10.3792684040584,8.95107638838413,9.29764174152765,7.74292884262435,6.73277401728665,9.67920905453153,8.80444355334057
KIAA0895L,7.67162628002505,7.45247284792798,7.86726972528316,7.82761069093652,7.71614674663531,7.06051765025895,7.69940239590244,7.78921125970825,7.35103100075487,7.4195447840487,7.16384788941828,7.78889401237764
TMEM208,9.52556896370141,9.60353672938885,9.58136904089339,9.75448863566638,9.82059106789733,9.30951781466272,9.19840975844539,9.35656218897817,8.88513650205797,9.21310178312622,9.19230210845045,9.59101779747568
ELMO3,8.82093785384535,8.36285734122608,8.10838476644267,8.31656622985212,8.75641328258095,8.08254524556052,8.66609496098986,8.78173103954145,8.22965258612417,9.01625871138554,7.42085565035627,8.59663257595383
E2F4,9.3263185886444,9.04424692837916,9.01324530784865,9.31050762076248,9.08685196658731,9.03490590915189,9.1752668975669,9.17950998536324,8.97100942654737,9.39932536555143,8.49790438858844,9.45890388405356
EXOC3L1,7.49185424125581,7.61350415878564,7.10972248239043,7.41224189754785,7.93938544741493,7.42987244754443,8.03191892681636,7.56483731245614,7.20783414534612,7.38129179183066,7.29924959318541,8.00395427927011
PSKH1,9.5804965870422,9.63119469341368,9.62667837887182,9.77128091975405,9.25427031609996,9.31656890459408,9.71671420444584,9.69498560165765,9.43072311434281,9.75719732227626,9.25930525187533,9.71196198117423
NRN1L,6.57496370947,7.40379617733623,7.56313153448554,7.69363289953265,6.65188908832304,6.89495450814797,6.78544334194426,7.48034391503289,7.23439422459139,6.64062715011148,7.26383814032778,7.45356166156524
EDC4,9.40677687352134,8.64423126207303,8.63688971670393,8.8650599314546,9.06791383635184,9.00603550571837,9.69345548362173,9.5494020114883,9.00859549361476,9.94561890306743,8.07429626235298,9.45061669039247
NUTF2,10.3711036198525,10.6334319697448,10.5391990335045,10.6383283012059,10.4979924846445,10.4297762978542,10.0869367951559,10.0879730070993,9.94495698164669,10.0809076229404,11.0270849142317,10.6064849920394
CX3CL1,7.06457065863785,7.50847125419171,6.80850599811249,7.13129332945377,7.13690336979981,7.3427136397922,6.98177287551664,7.71138529316959,6.43915560058677,6.8005395582304,7.59718147005791,7.56454372780867
