,PFT1_BSTm_run2,PFT10_BSTm_run2,PFT11_BSTm_run2,PFT12_BSTm_run2,PFT2_BSTm_run2,PFT3_BSTm_run2,PFT4_BSTm_run2,PFT5_BSTm_run2,PFT6_BSTm_run2,PFT7_BSTm_run2,PFT8_BSTm_run2,PFT9_BSTm_run2
LOC113990765,27.3684199265553,41.5068317844854,42.19488713638,36.7975560166526,43.817791796046,51.641695819911,24.6314736604243,60.5581242120141,36.1244397578522,37.3178876488492,49.2815097884756,45.9277364947648
ALG5,330.701740779209,243.453532582078,267.577333059971,249.836038218326,324.981955820675,306.407395198139,264.377817288554,312.523176737001,264.91255822425,518.839018601743,382.941567864548,285.022129423394
LOC113990767,109.473679706221,73.4351639263972,78.2149127406069,114.266094999079,37.4276971591227,36.7229836941589,72.2523227372445,67.0464946633013,46.4457082600957,144.456339285868,79.1735731027969,87.8030256517563
LOC113990770,278.245602586645,352.009861864578,283.014486890354,264.361389277531,343.239369069027,283.455530389289,342.377483879897,300.627830909641,299.316786565061,255.206199405033,328.004802854444,317.441708125581
LOC113990771,21.6666657751896,0,0,0,22.8217665604406,35.5753904537165,25.4525227824384,0,0,19.2608452381157,0,52.6818153910538
TLN1,855.263122704852,912.352090955131,987.977845144508,947.052889060165,936.605299640484,899.713100506894,711.849588786261,921.348604082786,851.504651435089,786.083246280598,883.027708177112,1163.05238594096
TPM2,1563.42098830447,1689.80697861068,1417.13072162915,1546.46570943669,1840.34725543393,1587.12145153193,1681.50860188496,1621.01121774659,1482.82224148898,1460.21282961465,1805.64220290562,1466.98593627396
LOC113990797,362.631564026857,268.197989992059,278.897912535585,363.133776480125,272.94832806287,246.73254669513,230.714803285974,236.825521471984,219.326955672674,290.116481399118,234.289144896031,241.796024487144
LOC113990794,57.0175415136568,43.103248391581,62.777758910224,46.4811233894559,94.9385488914331,53.9368823007959,50.9050455648768,41.0930128581524,46.4457082600957,54.1711272322005,50.0894033915654,60.7867100666005
LOC113990861,206.403500279438,199.552075886949,161.575543424675,175.27256944774,272.94832806287,216.895122443626,175.704512111026,157.883680981322,104.932896439476,204.64648065498,182.583954298287,159.396261952419
PDE3A,1309.12275315356,1131.06116612723,1344.06152683201,1426.38947401393,991.377539385541,1257.76219152494,923.68026226591,1633.98795864917,1300.47983128268,1414.46832217412,1023.60119511473,1234.64562224162
LOC113990826,100.350873064036,59.8656227660847,82.3314870953757,83.2786794061086,62.9880757068162,67.7080011861055,81.2838630794001,70.2906798889449,70.5286680986639,90.2852120536675,89.6761899429638,83.750578313983
LOC113990831,127.719292990591,75.8297888370406,89.5354922162211,113.297738261799,87.6355835920921,78.0363403500878,55.0102911749475,115.709273047956,74.8291966412654,127.603099702517,53.3209778039244,81.0489467554674
LOC113990852,223.508762733535,226.691158207574,280.95619971297,290.5070211841,231.869148254077,197.386037356104,257.809424312441,201.139483989904,164.280190327376,298.543101190794,188.239209519915,262.058261176011
IAPP,538.24559188892,932.307298543826,185.245845964595,420.266823979664,745.8153311952,659.866113254418,841.575350064496,393.627807378092,555.628287704108,683.760005953108,738.414753224044,221.533787798278
LOC113990857,4.56140332109254,8.78029133902576,4.11657435476878,16.4620645337656,4.56435331208813,5.73796620221233,9.03154034215556,6.48837045128723,4.30052854260146,7.2228169642934,6.46314882471811,5.40326311703116
PYROXD1,264.561392623367,253.032032224651,206.857861327131,249.836038218326,228.217665604406,204.271596798759,228.251655919932,254.127842675416,223.627484215276,216.684508928802,233.481251292942,185.061761758317
RECQL,402.543843086417,336.84390409717,579.407840433706,564.551977834434,299.421577272981,372.967803143802,591.976416972196,367.674325572943,376.726300331888,384.013101934932,561.486054147386,332.300681697416
GOLT1B,634.035061631863,435.821733737097,614.398722449241,531.627848766902,484.734321743759,415.428753040173,422.840297837283,627.209143624432,543.586807784824,597.086202381588,487.159842663128,576.798337743076
BCAT1,1001.22802897981,841.311551939377,788.323988938222,765.970179188743,1004.15772865939,727.574114440524,936.817048218136,954.871851414437,1061.37044431404,836.642965030652,913.727665094523,1061.74120249662
LOC113990787,20.5263149449164,12.7713328567647,21.6120153625361,31.955772330251,13.6930599362644,8.03315268309727,15.5999333182687,7.56976552650176,30.9638055067305,25.2798593750269,8.8868296339874,28.3671313644136
SOX5,1406.05257372678,875.634508991932,1154.69910651264,1420.57933359025,940.256782290154,1313.99426030662,861.280528992835,1374.45314059768,990.841776215376,1319.36789881093,933.925005171767,1475.09083094951
ETNK1,637.456114122683,637.768434534689,561.912399425939,521.944281394099,488.38580439343,627.733502522029,725.807423860502,658.569600805653,806.779154592033,717.466485119811,411.21784397269,771.315809956198
C2CD5,1509.82449928163,1249.99420335585,1325.53694223555,1274.35746626092,1281.67041003435,1126.9365621145,1481.99366523553,1347.41826371731,1363.26754800466,1142.40888318574,1390.38489091748,1288.67825341193
ST8SIA1,3297.89460114991,2657.23544251061,2640.78244858418,3324.36867908338,2462.01217654034,3208.67070027714,2056.72805064543,3539.40608117718,3012.95029694658,3155.16721056883,2456.80444699597,3613.43220951459
CMAS,941.92978580561,669.696766676601,730.691947971459,677.849716096233,759.508391131465,759.706725172913,752.080995764954,766.709108327107,699.265941026997,877.572261161648,665.704328945965,756.456836384362
TUBA8,7.98245581191195,10.3767079461213,7.20400512084537,11.620280847364,5.47722397450575,4.59037296176987,4.92629473208485,3.24418522564361,12.9015856278044,7.2228169642934,8.8868296339874,10.8065262340623
PEX26,459.561384600074,333.651070882979,439.444312371568,410.583256606861,341.413627744192,397.067261193094,349.766925978025,380.651066475517,378.446511748928,393.64352455399,412.025737575779,356.615365724056
MICAL3,2882.80689893049,2980.50980544747,2891.89348422507,2975.76025366246,3363.01552034653,2848.3264227782,3401.60651250459,2820.27835615951,3096.38055067305,2529.18974033007,3014.25103312791,2771.87397903698
BID,15.9649116238239,23.1480408028861,17.4954410077673,27.1139886438493,18.2574132483525,25.2470512897343,14.7788841962546,5.40697537607269,15.4819027533652,21.6684508928802,8.8868296339874,12.1573420133201
BCL2L13,1678.59642216206,1589.23273236366,1672.35833162482,1535.81378532661,1881.42643524273,1511.38029766273,1744.72938428005,1560.45309353458,1748.59490542175,1762.36733928759,1863.81054232808,1714.18522387814
ATP6V1E1,5262.71908171052,5246.62317921966,4883.28632834447,4552.24502195484,5330.25179785652,4709.72265877588,5261.28277386662,4757.05693586875,5299.97137590204,4983.74370536245,5789.36555974125,5158.7654609855
LOC113990847,84.385961440212,110.950954193144,119.380656288295,109.424311312678,101.328643528356,154.925087459733,77.1786174693294,129.767409025745,98.0520507713132,96.3042261905787,100.98670038622,94.5571045480453
ADA2,45.6140332109254,63.8566642838237,69.9817640310693,24.2089184320083,41.9920504712108,42.4609498963713,67.3260280051597,44.337198083796,48.1659196771363,49.3559159226716,55.7446586131937,67.5407889628895
HDHD5,490.350857017448,405.48981820228,392.103707291727,359.260349531003,421.746246036943,434.937838127695,454.861213595835,414.174313807168,386.187463125611,371.97507366111,458.075672951896,386.333312867728
TMEM121B,2133.59640344104,2549.47732153166,2182.81355161615,2176.86594540619,1982.75507877108,2004.84539105299,2096.1384085021,2446.11566013528,2379.05238976713,2448.53495089546,2346.12302337267,2527.37632299132
IL17RA,367.19296734795,404.691609898733,354.025394510116,467.7163041064,335.936403769686,374.115396384244,479.492687256259,585.034735691065,482.519302479884,393.64352455399,425.759928828305,397.13983910179
CACNA1C,2030.96482871645,2200.66029288127,2105.62778246423,1815.66888240062,2439.1904099799,1812.04972665866,2660.19915532582,2318.51104125997,2550.21342576266,1674.48973288869,2651.5068053406,2280.17703538715
DCP1B,274.824550095826,243.453532582078,231.557307455744,204.32327156615,299.421577272981,238.699394012033,266.019915532582,207.627854441191,263.192346807209,199.831269345451,256.102272179455,244.49765604566
CACNA2D4,23.9473674357358,33.5247487490074,27.7868768946893,30.9874155929706,26.4732492101111,17.213898606637,33.6630140025798,34.6046424068652,38.7047568834131,33.7064791667025,29.0841697112315,29.7179471436714
LRTM2,1092.45609540166,1151.01637371592,1010.61900409574,856.995712493094,1313.62088321896,876.761235698045,1580.51955987722,993.80207412216,1374.44892221543,787.287049107981,1496.21895292224,1113.07220210842
ADIPOR2,1323.94731394711,1490.25490272374,1478.87933695069,1593.91518956343,1568.31179803348,1402.35893982069,1393.320360058,1379.86011597375,1405.41272772216,1849.04114285911,1544.69256910763,1361.62230549185
WNT5B,38.7719282292866,47.8924982128678,46.3114614911488,57.1330474995396,49.2950157705518,27.5422377706192,32.0209157585515,50.8255685350833,30.9638055067305,43.3369017857604,71.0946370718992,51.330999611796
FBXL14,721.842075562895,735.948055871068,727.604517205383,795.020881307153,727.557917946848,841.185845244328,816.943876404071,774.278873853609,754.312706372296,736.727330357927,777.193646172353,771.315809956198
ERC1,2034.38588120727,2330.76824635956,2338.21423350867,2157.49881066058,2219.18858033725,2049.60152743025,2674.15699040006,2135.75527354871,2703.31224187928,2402.79044345494,2506.08595678445,2353.12108746707
RAD52,6.84210498163881,11.1749162496691,9.26229229822977,22.2722049574476,13.6930599362644,8.03315268309727,7.38944209812728,14.058135977789,10.3212685022435,8.42661979167563,18.5815528710646,9.45571045480453
WNK1,2578.33322724756,2725.88135661572,2643.86987935025,2803.39275442656,3046.24940048762,2801.27509992006,3078.11315843102,2519.65052524987,2452.16137499135,2153.60325818682,2993.24579944757,2761.06745280292
NINJ2,116.31578468786,84.6100801760664,81.3023435066835,50.3545503385773,169.793943209678,84.9218997927426,157.641431426715,68.1278897385159,51.6063425112175,44.5407046131426,147.036635762337,81.0489467554674
B4GALNT3,181.315782013429,189.175367940828,162.604687013367,142.348440380209,217.263217655395,196.238444115662,297.219782169119,179.511582485613,184.922727331863,176.959015625188,211.668124009518,168.851972407224
CCDC77,7.98245581191195,6.38566642838237,12.3497230643064,6.77849716096233,19.1702839107701,13.7711188853096,8.21049122014142,9.73255567693084,10.3212685022435,10.8342254464401,8.07893603089764,9.45571045480453
KDM5A,872.368385158949,935.500131758017,955.045250306358,977.071947915855,865.401387971909,1012.17723807026,871.954167579019,885.662566600706,869.566871314015,910.074937500968,896.761899429638,957.728387493773
LOC113990781,12.5438591330045,19.1569992851471,18.5245845964595,13.5569943219247,10.0415772865939,22.9518648088493,6.56839297611314,12.9767409025745,7.74095137668262,30.0950706845558,9.69472323707716,18.9114209096091
SLC6A12,7.98245581191195,4.78924982128678,9.26229229822977,4.84178368640166,10.9544479490115,10.3283391639822,10.6736385861838,5.40697537607269,6.88084566816233,10.8342254464401,12.9262976494362,4.05244733777337
LOC113990823,10.2631574724582,17.5605826780515,13.3788666529986,16.4620645337656,10.9544479490115,8.03315268309727,12.3157368302121,12.9767409025745,9.46116279372321,6.01901413691117,21.8131272834236,2.70163155851558
IQSEC3,6404.21026281393,5233.8518463629,5563.55024047001,5751.07066270789,6657.56574101174,5243.35351558163,7184.17981762374,5179.88241027763,5680.13809906801,4340.91299554033,7897.15997020244,5564.01019476284
WASHC1,427.631561352426,486.108856860608,410.628291888186,476.431514741923,561.41545738684,462.480075898314,624.818381852762,419.581289183241,587.452198919359,427.350003720693,610.767563935861,430.910233583235
DDX11,110.614030536494,105.363496068309,76.1566255632225,91.9938900416316,139.669211349897,100.988205158937,129.725761278234,115.709273047956,98.0520507713132,81.8585922619919,158.347146205594,104.01281500285
LOC113990833,783.421020397644,659.32005873048,669.97247623862,664.292721774308,722.080693972342,574.944213461676,757.828339619053,630.453328850075,834.302537264683,719.874090774576,821.62779434229,744.299494371042
LOC113990835,2.28070166054627,10.3767079461213,6.17486153215318,11.620280847364,5.47722397450575,3.4427797213274,6.56839297611314,6.48837045128723,3.44042283408117,3.6114084821467,3.23157441235906,4.05244733777337
TMTC1,3517.98231139262,4278.39650701619,2869.25232527384,3058.07057633129,5131.24599344947,3337.20114320669,4566.67521664266,3593.47583493791,3670.9311639646,3476.58256547989,5205.25848470735,3406.75739528815
IPO8,1534.91221754764,1687.41235370004,1661.0377521492,1581.32655197878,1577.44050465766,1474.65731396857,1670.01391417677,1610.19726699445,1829.44484202266,1885.15522768058,1659.41346074637,1657.45096114931
CAPRIN2,420.789456370787,544.378063019597,432.240307250722,428.982034615187,483.821451081342,426.904685444598,528.755634577108,354.697584670368,405.109788713057,441.79563764928,580.06760701845,341.756392152221
SINHCAF,26.2280690962821,39.9104151773898,41.1657435476879,41.6393397030543,37.4276971591227,34.427797213274,27.9156701484808,27.0348768803634,43.0052854260146,42.1330989583782,23.4289144896031,29.7179471436714
DENND5B,2930.70163380196,2559.85402947778,2711.79335620394,3143.28596921196,2744.08921122738,2714.05801364643,2800.59855519024,2923.01088830489,2549.35332005414,2537.61636012175,2548.9043177482,2915.06045163831
ETFBKMT,275.964900926099,297.731697223328,277.868768946893,271.139886438493,266.558233425947,284.603123629732,308.714469877317,289.813880157496,322.539640695109,306.969720982469,294.881165127764,253.953366500464
AMN1,644.298219104322,541.983438108954,599.99071220755,626.526809020375,598.843154545962,374.115396384244,593.618515216225,446.616166063604,614.975581592008,688.575217262637,584.914968636989,732.142152357722
RESF1,589.561379251211,565.13147891184,662.768471117774,566.488691308994,688.30447946289,580.682179663888,679.007623905696,595.84868644321,605.514418798285,601.901413691117,672.167477770683,587.604863977139
BICD1,3836.14019303883,3108.22313401512,3889.13362166781,3695.24930946175,2652.80214498562,3074.40229114537,2984.51355852141,4413.17330195053,3898.85917672248,3805.22073735524,3089.38513821526,4810.25498993699
FGD4,850.701719383759,849.293634974855,860.364040146676,958.673169907529,757.682649806629,803.315268309727,579.660680141984,937.569530211004,798.178097506831,861.922824405679,713.370051528261,965.83328216932
LOC113990876,100.350873064036,116.538412317978,125.555517820448,116.20280847364,94.0256782290154,146.891934776636,102.631140251768,121.116248424028,84.2903594349886,93.8966205358142,114.720891638746,113.468525457654
LOC113990878,12.5438591330045,9.57849964257355,6.17486153215318,2.905070211841,5.47722397450575,18.3614918470795,4.92629473208485,6.48837045128723,2.58031712556087,6.01901413691117,2.42368080926929,2.70163155851558
LOC113990916,234.912271036266,302.520947044615,255.227609995665,220.785336099916,369.712618279138,297.226649274599,370.293154028378,253.046447600202,270.933298183892,214.276903274038,378.094206246009,226.937050915309
SRR,277.105251756372,245.049949189173,225.382445923591,271.139886438493,323.156214495839,328.211666766546,327.598599683643,261.697608201918,228.788118466398,272.059438988385,279.531186669058,274.215603189331
TSR1,442.456122145977,492.49452328899,351.967107332731,445.444099148953,439.090788622878,460.184889417429,457.324360961877,396.871992603735,418.011374340862,429.757609375457,454.036204936447,355.264549944799
POLDIP2,1256.666614961,1170.97158130462,1116.62079373103,1188.17371664297,1346.484227066,1313.99426030662,1154.39506555188,989.476493821302,1153.40175512571,1155.65071428694,1257.08244640767,1088.75751808178
TMEM199,353.508757384672,370.368652846177,419.890584186416,410.583256606861,471.041261807495,398.214854433536,357.977417198166,365.511535422514,361.244397578522,421.330989583782,355.473185359496,398.490654881048
VTN,2611.40340132548,2724.28494000863,2383.49655141113,2873.11443951075,2773.30107242475,2521.2623492521,2874.49297617151,2423.40636355578,2142.52331992405,2383.52959821682,2402.67557558896,2431.46840266402
SARM1,328.421039118663,346.422403739744,313.88879455112,305.032372243305,418.094763387273,337.392412690085,443.366525887637,314.68596688743,288.995518062818,207.054086309744,331.236377266803,330.949865918158
SLC46A1,188.157886995067,153.255994281177,157.458969069906,174.30421271046,140.582082012314,172.13898606637,151.894087572616,156.802285906108,110.953636399118,114.361268601312,132.494550906721,152.64218305613
LOC113990886,5.70175415136568,3.99104151773898,3.08743076607659,7.74685389824266,5.47722397450575,2.29518648088493,3.28419648805657,5.40697537607269,3.44042283408117,1.20380282738223,10.5026168401669,8.10489467554674
FOXN1,7.98245581191195,12.7713328567647,25.7285897173049,5.81014042368199,3.6514826496705,5.73796620221233,13.1367859522263,3.24418522564361,13.7616913363247,7.2228169642934,18.5815528710646,4.05244733777337
UNC119,1418.59643285978,1224.45153764232,1351.26553195285,1162.0280847364,1175.7774131939,1002.99649214672,1511.55143362804,1544.23216740636,1587.75513792846,1211.02564434653,1393.61646532984,1379.1829106222
PIGS,818.771896136111,1053.63496068309,689.526204423771,756.286611815939,999.5933753473,864.137710053178,1036.16399198185,816.453281786976,873.867399856616,694.594231399549,1024.40908871782,809.138651775416
ALDOC,28029.8234081137,33121.6535557158,27372.1320284463,27760.8509443526,34306.5923643168,31953.58618688,35191.8074677702,26285.4700932398,27704.8649771471,26896.5665722012,32459.5491849405,27109.5218739246
SPAG5,29.6491215871015,15.9641660709559,27.7868768946893,15.4937077964853,31.9504731846169,26.3946445301767,29.5577683925091,25.9534818051489,18.0622198789261,7.2228169642934,29.8920633143213,27.0163155851558
RSKR,34.2105249081941,26.3408740170773,60.7194717328396,49.3861936012969,25.5603785476935,57.3796620221233,34.484063124594,58.395334061585,24.0829598385682,24.0760565476447,16.1578720617953,36.4720260399603
KIAA0100,1908.94728987723,1902.92859565795,1740.2818084785,1925.0931937133,2273.96082008231,2074.84857871998,2075.61218045175,1771.32513320141,1881.9112902424,1573.37029538858,2024.58136934295,1720.93930277442
SDF2,384.298229802047,419.059359362593,391.074563703035,320.52608003979,457.34820187123,406.248007116633,486.061080232372,346.046424068652,316.518900735467,363.548453869434,471.809864204422,394.438207543275
SUPT6H,3342.36828353056,3551.22874248414,3233.56915567088,3380.53336984564,3889.7418925615,3711.31653959094,3733.3103577983,3018.17365492377,3297.6452864668,3129.88735119381,3738.93159509943,3162.25973924249
PROCA1,388.859633123139,384.736402310038,288.160204833815,318.589366565229,212.698864343307,413.133566559288,224.146410309861,268.185978653205,230.508329883438,274.467044643149,156.731358999414,245.848471824918
LOC113990892,55.8771906833836,42.3050400880332,17.4954410077673,34.860842542092,56.5979810698928,63.1176282243357,39.4103578566788,22.7092965795053,38.7047568834131,16.8532395833513,25.8525952988724,28.3671313644136
RAB34,53.5964890228374,45.4978733022244,41.1657435476879,50.3545503385773,38.3405678215403,59.6748485030083,41.0524561007071,35.6860374820797,36.1244397578522,78.2471837798452,36.3552121390394,51.330999611796
RPL23A,1532.63151588709,1595.61839879204,1410.955860097,1579.38983850422,1895.11949517899,1746.63691195343,1608.4352300257,1373.37174552246,1362.40744229614,1706.99240922801,1370.18755084024,1322.44864789338
TLCD1,62.7192956650225,63.8566642838237,27.7868768946893,44.5444099148953,71.2039116685748,57.3796620221233,54.1892420529334,46.4999882342251,35.2643340493319,58.9863385417294,56.5525522162835,32.419578702187
NEK8,248.596480999544,299.328113830424,243.907030520051,301.158945294183,213.611735005724,344.27797213274,220.862213821804,276.837139254922,258.031712556087,276.874650297914,234.289144896031,262.058261176011
TRAF4,205.263149449164,200.350284190497,257.285897173049,212.070125464393,186.225615133196,218.042715684069,178.988708599083,169.779026808682,184.922727331863,201.035072172833,182.583954298287,244.49765604566
FAM222B,619.210500838313,516.440772395424,578.378696845014,550.026626775229,669.13419555212,632.323875483799,591.976416972196,570.976599713276,506.602262318452,516.431412946978,592.993904667887,653.79483716077
ERAL1,359.210511536038,373.561486060369,341.675671445809,347.640068683639,367.886876954303,437.23302460858,388.356234712689,290.895275232711,331.140697780312,340.676200149172,388.596823086176,318.792523904838
FLOT2,957.894697429434,981.796213363789,966.365829781972,1186.23700316841,1196.77343842951,1009.88205158937,1200.37381638468,1079.23228506411,1088.89382698669,931.743388393848,1176.2930860987,1072.54772873068
DHRS13,72.9824531374807,75.0315805334928,78.2149127406069,68.7533283469036,104.067255515609,57.3796620221233,70.6102244932162,72.453470039374,72.2488795157045,57.7825357143472,77.5577858966173,82.3997625347252
PHF12,1135.78942695204,1107.91312532434,1242.17631155148,1214.31934854954,1110.96359616225,1177.43066469397,1158.50031116195,1103.02297671883,1143.08048662347,1126.75944642977,1207.8009366192,1211.68175399424
SEZ6,3949.03492523587,4434.84533451155,4280.20818537084,3864.71173848581,5406.02006283718,5305.32355056552,5107.74658804998,4406.68493149924,4102.70422964179,3495.84341071801,5262.61893052672,4488.76083447363
PIPOX,19.3859641146433,15.1659577674081,22.6411589512283,20.335491482887,35.6019558342874,20.6566783279644,39.4103578566788,19.4651113538617,15.4819027533652,19.2608452381157,46.0499353761165,17.5606051303513
MYO18A,2546.40340399991,2617.32502733322,2427.74972572489,2552.58835947096,3076.3741323474,2976.85686570776,2822.76688148462,2387.7203260737,2391.09386968641,2189.71734300828,2988.39843782904,2427.41595532625
NUFIP2,584.999975930118,635.373809624046,683.351342891618,606.191317537488,604.320378520468,695.441503708135,594.439564338239,507.174290275618,591.752727461961,629.588878720908,715.793732337531,609.217916445263
ARHGAP5,1960.26307723952,1767.23318405482,1949.19795698302,1880.54878379841,1935.28580432537,1605.48294337901,1982.83362966415,1942.18555508531,2024.68883785677,1814.13086086503,2176.46536672382,2011.36469531485
AKAP6,2353.68411368375,2297.24349761056,2338.21423350867,2607.78469349593,2066.7391797135,2125.34268129945,2561.67326068412,2891.65043112367,2965.64448297797,2414.82847172876,2547.28853054203,2835.3623206621
LOC113990956,22.8070166054627,21.5516241957905,9.26229229822977,25.1772751692886,10.9544479490115,13.7711188853096,4.92629473208485,16.2209261282181,20.642537004487,26.4836622024091,19.3894464741543,14.8589735718357
NPAS3,1043.42100969992,1101.52745889596,1328.62437300163,885.078057874224,1035.19533118159,935.28849096061,1293.97341629429,1166.82528615649,1057.93002147996,949.800430804582,1119.74053388241,1281.92417451564
EGLN3,480.08769954499,486.907065164156,683.351342891618,685.596569994475,229.130536266824,827.414726359019,314.461813731416,563.406834186774,502.30173377585,762.007189732954,268.220676225802,647.040758264481
SPTSSA,565.614011815475,356.799111685865,439.444312371568,388.311051649413,316.766119858916,307.554988438581,327.598599683643,471.488252793538,406.830000130098,417.719581101635,272.26014424125,498.451022546124
EAPP,355.789459045218,407.884443112924,294.335066365968,337.956501310836,366.061135629468,309.850174919466,396.566725932831,284.406904781423,319.099217861028,352.714228422994,374.054738230561,301.231918774487
SNX6,865.52628017731,697.634057300774,752.303963333995,757.25496855322,724.819305959595,632.323875483799,721.702178250431,771.034688627965,725.929217991126,839.050570685417,721.448987559159,790.227230865807
CFL2,3295.61389948936,2467.26186626624,3491.88419643262,2855.6840182397,2727.65753930387,2384.69875363945,3051.83958652657,2884.08066559717,2985.42691427393,2872.27354613401,3074.03515975655,3444.58023710736
BAZ1A,401.403492256144,476.530357218034,420.919727775108,421.235180716945,373.364100928809,426.904685444598,456.503311839863,470.406857718324,428.332642843105,440.591834821897,457.267779348806,426.857786245462
LOC113990940,110.614030536494,68.6459141051105,79.2440563292991,60.0381177113806,77.5940063054982,75.7411538692028,73.8944209812728,98.4069518445229,62.7877167219813,54.1711272322005,58.168339422463,54.0326311703116
SRP54,978.42101237435,854.082884796142,886.092629863981,871.521063552299,841.666750749051,832.005099320789,856.35423426075,940.813715436648,916.872685282631,884.795078125941,847.480389641162,932.062887687875
FAM177A1,1545.1753750201,1286.71178531905,1527.24908561922,1552.27584986037,1420.42675072183,1201.53012274326,1500.87779504185,1543.15077233114,1521.5269983724,1684.12015550774,1526.11101623656,1620.97893510935
PPP2R3C,462.982437090893,405.48981820228,392.103707291727,416.393397030543,440.003659285296,398.214854433536,403.135118908944,394.709202453306,467.897505435039,485.13253943504,440.302013683921,402.543102218821
KIAA0391,216.666657751896,205.139534011784,214.061866447977,201.418201354309,210.873123018472,193.943257634777,349.766925978025,203.302274140333,212.446110004512,226.31493154786,243.175974530019,241.796024487144
PSMA6,785.70172205819,696.037640693678,649.389604464776,752.413184866818,778.678675042235,708.065029353002,831.722760600326,784.01142953054,771.514820542702,700.61324553646,751.34105087348,651.093205602255
NFKBIA,257.719287641729,379.148944185203,375.637409872652,274.044956650334,335.936403769686,297.226649274599,299.682929535162,296.302250608783,265.77266393277,233.537748512153,356.281078962586,186.412577537575
INSM2,358.070160705765,392.718485345516,415.774009831647,325.367863726192,440.003659285296,299.521835755484,550.923960871489,323.337127489147,381.886934583009,374.382679315875,459.691460158076,312.038445008549
RALGAPA1,3399.38582504422,3242.32212901115,3621.55628860784,3006.74766925543,3441.52239731445,3153.5862247359,3854.8256278564,3649.70837884906,4019.27397591532,3268.32467634276,3886.77612446485,3304.09539606455
BRMS1L,1514.38590260272,983.392629970885,1602.37656759375,1346.98422155694,1011.46069395873,1141.85527424025,1067.36385861838,1449.06940078748,1304.78035982528,1383.16944866219,1095.50372578972,1556.13977770497
LOC113990953,5.70175415136568,24.7444574099817,27.7868768946893,27.1139886438493,1.82574132483525,36.7229836941589,5.74734385409899,22.7092965795053,15.4819027533652,30.0950706845558,0,6.75407889628895
MBIP,380.877177311227,369.57044454263,408.570004710802,334.083074361715,387.057160865073,267.389225023095,395.745676810817,392.546412302877,381.886934583009,387.624510417079,341.73899410697,413.349628452884
NKX2-1,415.087702219421,269.794406599155,431.21116366203,558.741837410752,303.073059922652,512.974178477783,344.84063124594,287.651090007067,270.933298183892,393.64352455399,228.633889674403,407.946365335852
SLC25A21,44.4736823806523,25.5426657135295,30.8743076607659,39.7026262284936,25.5603785476935,26.3946445301767,41.0524561007071,37.8488276325088,31.8239112152508,34.9102819940848,32.3157441235905,44.5769207155071
MIPOL1,472.105243733078,375.956110971012,438.415168782876,369.912273641087,283.902776011882,309.850174919466,303.788175145233,408.767338431095,381.886934583009,457.445074405249,433.838864859203,433.61186514175
LOC113990974,15.9649116238239,0,5.14571794346098,8.71521063552299,2.73861198725288,8.03315268309727,7.38944209812728,25.9534818051489,24.0829598385682,15.649436755969,18.5815528710646,20.2622366888668
APPBP2,1979.64904135416,1886.96442958699,1753.6606751315,1674.28879875769,2021.09564659262,1826.96843878441,1922.89704375712,1865.40650474508,1713.33057137242,1894.78565029964,1996.30509323481,1865.47659115501
PPM1D,444.736823806523,434.225317130001,482.66834309664,437.69724525071,432.700693985955,433.790244887252,522.187241600994,489.871969072185,491.120359565086,418.923383929017,475.041438616781,480.890417415773
LOC113990968,252.017533490363,217.112658565001,204.799574149747,239.184114108242,281.164164024629,242.142173733361,270.946210264667,202.220879065119,215.026427130073,211.869297619273,269.836463431981,224.235419356793
LOC113990978,82.1052597796657,352.009861864578,384.899702170881,490.956865801128,24.6475078852759,543.959195969729,131.367859522263,259.534818051489,144.497759031409,388.828313244461,11.3105104432567,182.360130199802
LOC113990979,9867.45573435344,9009.37712214397,8799.17768331828,9998.28331241943,11072.2082644634,10027.6697349863,10577.5758389082,11193.5204235457,8367.96843819392,10107.1285387012,9848.22302166422,10829.4901023097
COLEC10,23.9473674357358,21.5516241957905,55.5737537893786,25.1772751692886,29.211861197364,28.6898310110617,20.5262280503536,25.9534818051489,30.9638055067305,21.6684508928802,20.1973400772441,25.665499805898
MAL2,43.3333315503791,11.1749162496691,74.0983383858381,55.1963340249789,45.6435331208813,65.4128147052206,19.7051789283394,52.9883586855123,23.2228541300479,67.4129583334051,19.3894464741543,44.5769207155071
CCN3,57.0175415136568,110.950954193144,152.313251126445,116.20280847364,25.5603785476935,166.401019864158,55.8313402969617,118.953458273599,52.4664482197378,155.290564732308,46.8578289792063,82.3997625347252
ENPP2,2820.08760326546,2273.29724850412,2267.20332588891,1872.80192990016,3074.54839102256,1938.28498310733,2638.85187815345,1896.7669619263,2155.42490555185,2158.41846949634,2429.33606449092,2715.13971630816
TAF2,1261.22801828209,1372.91828210221,1270.99233203486,1281.13596342188,1121.00517344884,1199.23493626238,1280.83663034206,1201.42992856335,1335.74416533201,1272.41958854302,1353.22178517535,1242.75051691717
DSCC1,275.964900926099,276.180073027537,273.752194592124,245.962611269204,223.653312292318,200.828817077432,205.262280503536,299.546435834427,252.010972596445,240.760565476447,214.091804818787,322.844971242612
DEPTOR,596.40348423285,480.521398735773,466.202045677565,498.703719699371,549.548138775411,409.690786837961,559.134452091631,545.023117908127,579.711247542676,554.95310342321,570.372883781373,540.326311703116
