"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"GP1BA",7.88227884035478,-0.650202506356412,0.361756536439273,-1.79734832922793,0.0722803382077998,0.655473576833174,"GP1BA","GP1BA","GCT","~ Batch + strength.all_study","no"
"GRM5",1835.40490676903,0.0932264781822442,0.0518665577797913,1.79742944534807,0.0722674696500556,0.655473576833174,"GRM5","GRM5","GCT","~ Batch + strength.all_study","no"
"LOC113987231",108.67156366494,-0.166086039505322,0.0924109655766085,-1.79725467068773,0.0722951988748141,0.655473576833174,NA,"LOC113987231","GCT","~ Batch + strength.all_study","no"
"MYOM2",48.4055413452217,0.24193007384948,0.134577535305136,1.79770028705711,0.0722245159204441,0.655473576833174,"MYOM2","MYOM2","GCT","~ Batch + strength.all_study","no"
"NHS",2687.81232741529,0.0918617489379265,0.0511094599556004,1.79735315179867,0.0722795730850958,0.655473576833174,"NHS","NHS","GCT","~ Batch + strength.all_study","no"
"PODN",103.882376161276,-0.195429911109496,0.108725980233059,-1.79745366002296,0.0722636285091646,0.655473576833174,"PODN","PODN","GCT","~ Batch + strength.all_study","no"
"WDR93",65.0578835161201,-0.321629393823047,0.178796770355363,-1.7988546056162,0.0720416828887776,0.655473576833174,"WDR93","WDR93","GCT","~ Batch + strength.all_study","no"
"ACTC1",16.3717321555246,-0.409910624118712,0.229001214264992,-1.78999323402879,0.0734549991030473,0.655823670118138,"ACTC1","ACTC1","GCT","~ Batch + strength.all_study","no"
"AGPS",1841.14985868089,0.0881761004916607,0.0493282976154064,1.7875358517161,0.0738509229423405,0.655823670118138,"AGPS","AGPS","GCT","~ Batch + strength.all_study","no"
"AK7",320.676534169954,-0.357927490268584,0.199505186752816,-1.79407611448243,0.0728010208764001,0.655823670118138,"AK7","AK7","GCT","~ Batch + strength.all_study","no"
"ANO4",1542.73569966474,0.111056744568373,0.0621873282536319,1.78584203063728,0.0741248392113875,0.655823670118138,"ANO4","ANO4","GCT","~ Batch + strength.all_study","no"
"CCDC146",84.1058882534296,-0.297580907118588,0.166372519503558,-1.78864218686202,0.0736724591475427,0.655823670118138,"CCDC146","CCDC146","GCT","~ Batch + strength.all_study","no"
"CLUAP1",604.485902515875,-0.0925791206826401,0.0516679908810318,-1.7918080247364,0.073163722935779,0.655823670118138,"CLUAP1","CLUAP1","GCT","~ Batch + strength.all_study","no"
"DCLRE1C",262.07557808478,0.107134129312685,0.0600155694085837,1.78510560456938,0.0742441890699779,0.655823670118138,"DCLRE1C","DCLRE1C","GCT","~ Batch + strength.all_study","no"
"DOP1A",1784.4504764212,0.072472017097733,0.0403815361536738,1.79468202551625,0.0727043759485904,0.655823670118138,"DOP1A","DOP1A","GCT","~ Batch + strength.all_study","no"
"FLVCR2",132.991175173193,0.138955940762052,0.0774579483093556,1.79395328426571,0.0728206255370838,0.655823670118138,"FLVCR2","FLVCR2","GCT","~ Batch + strength.all_study","no"
"FXYD6",6653.94323095027,-0.102625521976426,0.0574377275427671,-1.7867267102448,0.0739816698396943,0.655823670118138,"FXYD6","FXYD6","GCT","~ Batch + strength.all_study","no"
"HDGF",821.743612069448,-0.0863232358647521,0.0482058733558889,-1.79072029724375,0.0733381908825672,0.655823670118138,"HDGF","HDGF","GCT","~ Batch + strength.all_study","no"
