"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","n_p005","n_q01","Test","fdrtool"
"ESRRB",526.269244001556,-1.2185460998006,0.317447761994892,14.2763766836253,0.000157833329593548,0.0222483700229973,"ESRRB","ESRRB","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"RNF157",7261.55797176384,-0.634016492441076,0.165579594280873,14.2884184178501,0.000156826824261762,0.0222483700229973,"RNF157","RNF157","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"KCNC1",3023.31350129683,-0.593386822405302,0.155953033587654,14.2291639896762,0.000161842745393445,0.0225941809650715,"KCNC1","KCNC1","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"LOC113992323",31.1923738301461,2.46261436120125,0.657899969812104,14.1403354747802,0.000169666471183078,0.0232395046708217,NA,"LOC113992323","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"PLSCR5",96.3647318985841,-1.28730373462239,0.342060367772619,14.1421377365089,0.000169504008456981,0.0232395046708217,"PLSCR5","PLSCR5","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"CNNM1",959.092598137404,-0.63876457624309,0.167904708044335,14.0499883859179,0.000178014931626486,0.02393609229799,"CNNM1","CNNM1","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"LPAR4",269.225644472116,1.61064261164075,0.437162693816553,14.0496252085355,0.000178049312499684,0.02393609229799,"LPAR4","LPAR4","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"KCNAB2",4312.5639806163,-0.724516262602467,0.1930755312823,13.9540603756452,0.000187332601892012,0.0249530463015608,"KCNAB2","KCNAB2","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"LOC113993090",105.892519771677,2.03882040133989,0.562783726355868,13.9286254283662,0.000189884526550205,0.0250630312816584,"GPR83","LOC113993090 (GPR83)","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"ANKRD66",170.611465248136,2.14994535648344,0.567579820463183,13.8345165538905,0.000199634938310733,0.0258794613333351,"ANKRD66","ANKRD66","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"PLXNB2",1515.51437299084,0.816886253144247,0.219155773471188,13.8364598798296,0.000199428580745401,0.0258794613333351,"PLXNB2","PLXNB2","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"LOC113993147",451.702008511049,-0.868263076733707,0.229302300326493,13.7579318099013,0.000207940920407823,0.0264832826614139,"SMC1A","LOC113993147 (SMC1A)","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"WFDC1",195.570017231168,2.06525298688112,0.526494085891323,13.7626508158878,0.000207419200265976,0.0264832826614139,"WFDC1","WFDC1","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"CEND1",31543.4820823524,-0.463468713185927,0.124048051273615,13.6928312052309,0.000215274675824687,0.0267522287752033,"CEND1","CEND1","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
