"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","n_p005","n_q01","Test","Tissue","design","fdrtool"
"RSKR",67.4524828435231,-0.0127110441808501,0.63482819910945,0.00041430940417797,0.983760506893595,1,"RSKR","RSKR",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RSL1D1",397.679418158273,0.286281526345869,0.260881325086305,1.19357212381078,0.274610199013284,1,"RSL1D1","RSL1D1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RSL24D1",622.392216792832,-0.225170280756975,0.215621150847859,1.0983024589363,0.294638945629174,1,"RSL24D1","RSL24D1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RSPH1",334.086842127019,0.0695976060921581,0.303759877506186,0.0530569600057902,0.817826831066841,1,"RSPH1","RSPH1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RSPH14",8.80250431522587,1.50460078367687,1.62643048908387,0.884163537972725,0.34706385012398,1,"RSPH14","RSPH14",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RSPH3",363.915915570739,-0.412190882708893,0.353132338567088,1.32778872340155,0.24919898744808,1,"RSPH3","RSPH3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RSPH9",189.552774839292,0.0662227927258426,0.343637572181163,0.0381589258159494,0.845124359811425,1,"RSPH9","RSPH9",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RSPO1",52.9789646671274,1.63571949449262,0.985187247606185,2.50998799699384,0.113126793338571,1,"RSPO1","RSPO1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RSPO2",118.61269287248,1.96326220572909,1.65266280126576,1.30928482504851,0.252524182497547,1,"RSPO2","RSPO2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RSPO3",37.8665824416359,1.7071031937677,1.02914647472286,2.82101248936365,0.0930376988327436,1,"RSPO3","RSPO3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RSPO4",39.6250756175138,0.131137206163429,0.800365563706174,0.0254388700662957,0.873278366237198,1,"RSPO4","RSPO4",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RSPRY1",383.380694327918,-0.106124916278483,0.32504094160935,0.109504308655247,0.74070918049121,1,"RSPRY1","RSPRY1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RSRC1",753.593476062396,-0.147115431392808,0.264696193943744,0.31141844841315,0.576811070355654,1,"RSRC1","RSRC1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RSRC2",1415.54230220095,-0.0714888993021149,0.18773274818578,0.145158666812989,0.703205520573875,1,"RSRC2","RSRC2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RSRP1",7335.24895427999,0.181711559495217,0.180052179871548,1.02777390914466,0.310682086433879,1,NA,"RSRP1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RSU1",402.828344662899,0.0397559178098947,0.272457094062353,0.0210006177183146,0.884777273536323,1,"RSU1","RSU1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RTCA",673.855988143736,0.0133088798437671,0.223290689735433,0.00362600609294361,0.951983341878084,1,"RTCA","RTCA",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RTCB",1577.75001133324,-0.130832467253054,0.162379015168068,0.652244593884177,0.419311320029764,1,"RTCB","RTCB",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RTEL1",255.899590983747,0.0227007693217868,0.375834150675715,0.0035667498125207,0.952376832638627,1,"RTEL1","RTEL1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RTF1",2350.47040398884,-0.0235270080279881,0.155969734090536,0.0227026713374698,0.880232839377108,1,"RTF1","RTF1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RTF2",1229.02594743654,-0.111695720250792,0.194805315601087,0.332423708346113,0.564235394051232,1,"RTF2","RTF2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RTKN",58.3672824277096,-0.325112351934894,0.683673879503688,0.242740529558105,0.62223372903998,1,"RTKN","RTKN",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RTN1",24701.3876379221,-0.183795014125462,0.152127165673559,1.4843121915375,0.223101056818786,1,"RTN1","RTN1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RTN4",9835.85630217557,0.0700920239841895,0.142674380026198,0.238754127326871,0.625107401176542,1,"RTN4","RTN4",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RTN4IP1",430.629418923621,0.0704807979572849,0.281709636089796,0.0638006128266113,0.800586733915261,1,"RTN4IP1","RTN4IP1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RTN4R",398.697303917131,-0.275439382061308,0.297139712622708,0.882773721497756,0.347443103313125,1,"RTN4R","RTN4R",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RTN4RL1",277.263077907726,0.364841981708259,0.451183111887091,0.626047146004694,0.428808964771866,1,"RTN4RL1","RTN4RL1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RTN4RL2",33.1185507623988,-0.68715206441579,1.11335460979383,0.358267074747104,0.549470236452952,1,"RTN4RL2","RTN4RL2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RTRAF",781.860084594103,-0.140240597176759,0.194666275734875,0.521295503095359,0.47028957986369,1,"RTRAF","RTRAF",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RTTN",67.0666037183105,0.290242614606443,0.481622113597525,0.362271072283278,0.547247637567305,1,"RTTN","RTTN",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RUBCN",915.445633563111,0.0626863807995372,0.178620902798773,0.121071906024213,0.727874816421855,1,"RUBCN","RUBCN",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RUBCNL",121.94322663426,-1.07356660690063,0.544374474180895,3.78709979774997,0.0516490672509753,1,"RUBCNL","RUBCNL",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RUFY1",1039.65439815561,0.0597084244516465,0.16339874208561,0.133145729209105,0.715192478860022,1,"RUFY1","RUFY1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RUFY2",1742.50112575101,-0.0161221882812451,0.171635522440838,0.00877717134920886,0.925358147626008,1,"RUFY2","RUFY2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RUFY3",7002.0628297316,0.0127784669280329,0.185682245795293,0.00481726245021719,0.944666053954401,1,"RUFY3","RUFY3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RUNDC1",911.406012332711,-0.11121284430001,0.197236810057672,0.319159159075213,0.572113398212013,1,"RUNDC1","RUNDC1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RUNDC3A",1199.7215076503,-0.272588618426186,0.297898928977385,0.833233314084879,0.361339245749571,1,"RUNDC3A","RUNDC3A",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RUNDC3B",1581.97520739859,0.0902803851492563,0.189573245386011,0.230974689638629,0.630802050780644,1,"RUNDC3B","RUNDC3B",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RUNX1T1",1553.46752932465,0.400441679987941,0.291081874217011,1.9063400369709,0.167370380639029,1,"RUNX1T1","RUNX1T1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RUNX2",10.6969303886405,1.12716058191559,1.30541807009631,0.792944465728368,0.373211266153934,1,"RUNX2","RUNX2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RUSC1",1459.00685969403,-0.0444234059125547,0.19950965125412,0.0491571388976979,0.824536458756651,1,"RUSC1","RUSC1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RUSC2",4558.97330766693,0.117023766057337,0.160431038693537,0.517320915216573,0.471986746057935,1,"RUSC2","RUSC2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RUVBL1",1447.91480813017,0.184471158761784,0.174239247419556,1.1147882006949,0.29104346335132,1,"RUVBL1","RUVBL1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RWDD1",669.060640848252,0.00113469048699568,0.274783278673798,1.70399180490222e-05,0.99670638691803,1,"RWDD1","RWDD1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RWDD2A",9.77406036050105,0.0023643749372406,1.53454277636949,2.04558361360796e-06,0.998858834768101,1,"RWDD2A","RWDD2A",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RWDD2B",112.237875002031,0.231437505752902,0.432772405689838,0.297839687193786,0.585239923103553,1,"RWDD2B","RWDD2B",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RWDD3",439.684582960403,-0.251495403780107,0.398658604971648,0.405253782588886,0.524388381701788,1,"RWDD3","RWDD3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RXFP1",112.650748059047,0.983313993267809,0.936792814572846,1.09516647651363,0.295329313087884,1,"RXFP1","RXFP1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RXFP3",1111.63583750836,-0.387589781526417,0.392301194584678,0.948636254638075,0.330066670031242,1,"RXFP3","RXFP3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RXRA",856.167725547512,-0.173931980068719,0.402386228806209,0.187549793671764,0.664963775010167,1,"RXRA","RXRA",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RXRG",39.1494554016663,0.45651365354339,0.7561945825107,0.35194106894869,0.553016389406852,1,"RXRG","RXRG",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RXYLT1",495.19184410958,-0.0187397921458875,0.292402060995536,0.00408844362499394,0.949017254691132,1,"RXYLT1","RXYLT1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RYBP",1131.82628104798,0.099239559358996,0.188290487610722,0.275351901646928,0.59976405650999,1,"RYBP","RYBP",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RYK",466.693536042318,-0.0766993900653183,0.2245184879314,0.117354131093961,0.731922055428801,1,"RYK","RYK",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"RYR3",3564.68213677333,-0.301966245984158,0.239322860980166,1.57308976227947,0.209758872116345,1,"RYR3","RYR3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"S100A1",29.8896803796106,0.766663873229602,1.00977214731927,0.595786435865776,0.440190222756609,1,"S100A1","S100A1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"S100A10",345.98258521416,1.15992581649831,0.59416515848444,3.75123069470536,0.0527686451005713,1,"S100A10","S100A10",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"S100A13",177.759921557081,-0.0784982462327066,0.394485813848608,0.0388926426984995,0.8436615019915,1,"S100A13","S100A13",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"S100A16",12.5546456416822,-1.44365949440968,1.36060452408682,1.19496563510334,0.274330212346488,1,"S100A16","S100A16",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"S100B",2781.61721654171,-0.0603517030206207,0.274883144645999,0.0483852930498756,0.825897188330094,1,"S100B","S100B",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"S1PR1",2313.41011144444,-0.149840705465391,0.158308041844809,0.906635920420314,0.34100858643681,1,"S1PR1","S1PR1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"S1PR2",27.1803088507455,0.276514066716998,0.773300042969751,0.126527142137149,0.722060347242072,1,"S1PR2","S1PR2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"S1PR3",2636.99295539606,-0.325905105559295,1.32985706214737,0.0541062535686478,0.816066195358881,1,"S1PR3","S1PR3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"S1PR4",8.86728639076135,-0.0956465836440559,1.44573623126385,0.00401282845461992,0.949490278006344,1,"S1PR4","S1PR4",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAAL1",419.178241217051,-0.184527802072267,0.260358110022825,0.504683104653452,0.477449602379054,1,"SAAL1","SAAL1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SACM1L",1348.93371989147,0.0596511008742492,0.221601507681802,0.0745932258893731,0.784762814566058,1,"SACM1L","SACM1L",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SACS",1952.8678869759,0.108327269258225,0.310616057565907,0.121357277096479,0.72756705000436,1,"SACS","SACS",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAG",59.1599831275253,-0.0998207494752686,0.712123267476461,0.0182876871190132,0.892428466732846,1,"SAG","SAG",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SALL1",1789.27055811942,0.271932850002006,0.271249904228032,0.983011912573744,0.321456343019235,1,"SALL1","SALL1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SALL3",1025.01326207001,0.118552220182518,0.461482859317531,0.0647477683605473,0.79914342540244,1,"SALL3","SALL3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SALL4",121.133533989967,0.760913567565238,0.381212549279715,4.04173759836245,0.0443880962237853,1,"SALL4","SALL4",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAMD10",298.310500196017,-0.25755891168399,0.311864270734935,0.696744081385503,0.403879897540918,1,"SAMD10","SAMD10",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAMD11",385.658096938716,0.276081468536383,0.406647528382306,0.462258672064195,0.496570267410931,1,"SAMD11","SAMD11",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAMD12",2133.59633723658,0.0667470497214453,0.263361669251466,0.0646036725277384,0.799362275510676,1,"SAMD12","SAMD12",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAMD13",60.2128354450537,-0.7438121125442,0.646757161942877,1.42363718980828,0.232805666012849,1,"SAMD13","SAMD13",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAMD14",687.911055948327,0.290380600752053,0.370380947735055,0.603987928689151,0.437060483243562,1,"SAMD14","SAMD14",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAMD15",22.3701347445542,0.817810855240053,1.13517180556549,0.535915946973432,0.464130236336104,1,"SAMD15","SAMD15",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAMD3",5.76051466477474,2.87199449843078,2.39806290294263,1.00254760014109,0.316694847439493,1,"SAMD3","SAMD3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAMD4A",1856.57811552403,0.306220564314229,0.219502881122608,1.96532303631076,0.160945171600874,1,"SAMD4A","SAMD4A",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAMD4B",184.837609051518,0.110292514052626,0.496342682568776,0.0479604759709247,0.826650979749502,1,"SAMD4B","SAMD4B",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAMD8",1833.84013243687,-0.184093165207009,0.213102586169277,0.754938594483605,0.384917132833542,1,"SAMD8","SAMD8",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAMHD1",582.746942938721,-0.019168122734019,0.265422225500597,0.00526387458114641,0.942162175415793,1,"SAMHD1","SAMHD1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAMM50",772.714519864232,0.129625241372229,0.213654824372214,0.3693058118929,0.5433829034604,1,"SAMM50","SAMM50",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAP130",841.329136832259,0.171306411977199,0.190467205713499,0.807348451430613,0.368905344825313,1,"SAP130","SAP130",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAP18",3582.81821645705,-0.0833064708789355,0.239351281687668,0.123544564000639,0.725221473420145,1,"SAP18","SAP18",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAP30",129.971429863103,0.0858133147861897,0.364780086715213,0.055545519133247,0.813680238512363,1,"SAP30","SAP30",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAP30BP",1150.54788968939,0.0728375164698425,0.191434659718922,0.14452915839405,0.703819295738615,1,"SAP30BP","SAP30BP",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAP30L",299.346058154901,0.0613272058910237,0.321068392184086,0.0368297724534727,0.847812042212101,1,"SAP30","SAP30L",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAPCD2",156.489042460561,-0.831980453434632,0.534384854687128,2.41510083724954,0.120170231678248,1,"SAPCD2","SAPCD2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAR1A",1117.70181203985,0.0804084092863167,0.181773362778315,0.196365581789934,0.657670576775464,1,"SAR1A","SAR1A",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAR1B",671.824570800025,-0.118082360288605,0.225837166878396,0.26571103319543,0.606223467738007,1,"SAR1B","SAR1B",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SARAF",2229.79660367205,-0.0778480210961259,0.180454039864463,0.190036270546528,0.662886431574591,1,"SARAF","SARAF",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SARDH",86.085988765266,-0.93283576940273,0.672138456600922,1.92137262693909,0.1657054217411,1,"SARDH","SARDH",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SARM1",508.244015626949,-0.171662610837473,0.243338850836827,0.506872736901954,0.47649576707043,1,"SARM1","SARM1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SARNP",260.896304203974,0.300881992311717,0.350340418858508,0.745184458165681,0.388005155818571,1,"SARNP","SARNP",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SARS",2032.79865605563,0.0711938651311145,0.209381708348238,0.117374228386893,0.731899985824972,1,"SARS","SARS",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SARS2",486.816000462138,0.241173190547267,0.317280826127609,0.581298891624925,0.445803646801746,1,"SARS2","SARS2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SART3",1715.15028725888,0.150908941033302,0.150172015925426,1.00070272738304,0.317140528133606,1,"SART3","SART3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SASH1",2201.68311422061,0.232224422257166,0.27139730218925,0.724650322766564,0.39462274246242,1,"SASH1","SASH1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SASH3",14.1203103989036,-0.282316680421587,1.15183852728803,0.0605607356674085,0.805611860014392,1,"SASH3","SASH3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SASS6",777.204392339534,0.248726225976096,0.273433694771562,0.823935446969188,0.364032040559826,1,"SASS6","SASS6",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SATB1",312.535314353532,0.201575057879744,0.37744816607129,0.280174306196727,0.596586993048301,1,"SATB1","SATB1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SATB2",374.688675868695,-1.13420938492896,1.47380197668891,0.543577987279747,0.460953663537318,1,"SATB2","SATB2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAV1",275.209897832593,0.0441468636070526,0.268974001630962,0.0262394826438594,0.871316833804314,1,"SAV1","SAV1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAXO2",26.7367052171125,-0.77371392075299,0.765388087398836,1.02255994311896,0.311912552139505,1,"SAXO2","SAXO2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SAYSD1",87.7043917268573,-0.190505444847842,0.580219466541194,0.10779205928776,0.742671983971263,1,"SAYSD1","SAYSD1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SBDS",3984.88464805701,0.157499294085195,0.154398008751559,1.03725401890577,0.308460975529628,1,"SBDS","SBDS",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SBF1",3108.05930013911,0.157191761230236,0.200481348299342,0.604333508926942,0.436929356614705,1,"SBF1","SBF1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SBF2",1011.69211884595,0.131655721533963,0.232461650126153,0.317300528225218,0.57323446270812,1,"SBF2","SBF2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SBK1",505.687332442854,0.00337379794541627,0.298508068612611,0.000123876632613928,0.99111973776563,1,"SBK1","SBK1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SBNO1",3480.54753749849,-0.0619994127800585,0.168326664699773,0.135209750428231,0.713090389472805,1,"SBNO1","SBNO1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SBNO2",382.656224156512,-0.014007402296641,0.242418794550165,0.00328439295239491,0.954298554463253,1,"SBNO2","SBNO2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SBSPON",14.3743925680112,-0.446869650568317,1.94264808943232,0.0492748068062951,0.824330002508577,1,"SBSPON","SBSPON",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SC5D",1199.18843910274,-0.0323238709160618,0.197596464429486,0.0263538928335549,0.871039045309163,1,"SC5D","SC5D",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SCAF11",813.338088252501,0.298451232392938,0.250358052692424,1.40304917715957,0.236213705483794,1,"SCAF11","SCAF11",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SCAF4",573.518818163799,-0.114831499683797,0.263351293393927,0.185988451587264,0.666276580155768,1,"SCAF4","SCAF4",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SCAF8",925.329318157415,-0.16623240414388,0.177102668028918,0.873968261710417,0.349859063580073,1,"SCAF8","SCAF8",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SCAI",1849.04034888054,-0.113701554543472,0.227281999430785,0.245428563702347,0.620312521133617,1,"SCAI","SCAI",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SCAMP1",3250.73619943385,-0.0579837128296067,0.18269858249944,0.101469746492484,0.750072959254042,1,"SCAMP1","SCAMP1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SCAMP2",359.702463941277,-0.0079648046738952,0.240605797368368,0.00110254306461854,0.973511458655043,1,"SCAMP2","SCAMP2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SCAMP3",1266.99429841187,-0.206893915875347,0.188378927847942,1.20383237313746,0.27255705364634,1,"SCAMP3","SCAMP3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SCAMP4",1963.95269633173,0.230702912535857,0.206406928240389,1.24682396958917,0.26415994995011,1,"SCAMP4","SCAMP4",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SCAMP5",6312.69679095123,-0.112089254392606,0.12621362707578,0.799796602014737,0.37115418913086,1,"SCAMP5","SCAMP5",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SCAP",311.503516956423,-0.31057760913614,0.313384250493483,0.972317435121937,0.324102896574879,1,"SCAP","SCAP",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SCAPER",810.33132509194,-0.25416039498447,0.29737154720273,0.697880786253478,0.403496698274786,1,"SCAPER","SCAPER",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SCARB1",941.668035769768,-0.209143711763376,0.201904358869296,1.09413323602413,0.295557228502991,1,"SCARB1","SCARB1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"SCARB2",1665.495503334,-0.0405944136853954,0.176845498532387,0.0529425429338346,0.818019919071472,1,"SCARB2","SCARB2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
