"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"KLF5",78.0008131213967,-0.108741095027311,0.143023968922363,-0.760299800422536,0.447075401144942,0.978217557417041,"KLF5","KLF5","LS","~ mean_T","yes"
"LOC113982492",1259.45447396699,0.070840232279498,0.0937141138886888,0.755918498718775,0.449698062112293,0.978217557417041,"NTM","LOC113982492 (NTM)","LS","~ mean_T","yes"
"LOC113982920",505.118615812578,-0.20104594765707,0.26600996088522,-0.755783531519027,0.449778992150256,0.978217557417041,NA,"LOC113982920","LS","~ mean_T","yes"
"LOC113983416",12.4083032426624,-0.316664440447971,0.415567067814196,-0.762005618283387,0.446056650975002,0.978217557417041,"CDC42EP2","LOC113983416 (CDC42EP2)","LS","~ mean_T","yes"
"LOC113983980",59.6761442600581,-0.281913342128574,0.371858333567351,-0.758120275063067,0.448378983002747,0.978217557417041,"CITED4","LOC113983980 (CITED4)","LS","~ mean_T","yes"
"LOC113985544",432.303871116153,-0.0690595661570906,0.0909908575887002,-0.758972582380264,0.447868958150224,0.978217557417041,NA,"LOC113985544","LS","~ mean_T","yes"
"LOC113986178",43.0279748260922,-0.186759219097334,0.246665913930689,-0.757134279808972,0.448969418635852,0.978217557417041,"IMPDH1","LOC113986178 (IMPDH1)","LS","~ mean_T","yes"
"LOC113987637",56.4513345488175,0.253830571029781,0.334079773394176,0.759790299337548,0.447379942346242,0.978217557417041,"MRC1","LOC113987637 (MRC1)","LS","~ mean_T","yes"
"LOC113989185",49.8011225026935,0.246841153511275,0.326470595769449,0.75609000231553,0.44959523575931,0.978217557417041,"LOC113989185","LOC113989185","LS","~ mean_T","yes"
"LOC113989423",14.2387256338691,0.468433210940218,0.61824231424997,0.757685457858872,0.448639306737211,0.978217557417041,"SCARA5","LOC113989423 (SCARA5)","LS","~ mean_T","yes"
"LOC113989700",331.997292817066,-0.148211162655613,0.195658228537629,-0.757500278742983,0.44875019895519,0.978217557417041,"SLC1A6","LOC113989700 (SLC1A6)","LS","~ mean_T","yes"
"LOC113989876",37.3299527533798,-0.222099504867609,0.290878034388262,-0.763548561976158,0.445136312489952,0.978217557417041,"CYB561A3","LOC113989876 (CYB561A3)","LS","~ mean_T","yes"
"LOC113991987",16.7935949559136,0.34602499612479,0.455130811830396,0.760275918769779,0.447089673155701,0.978217557417041,"LOC113991987","LOC113991987","LS","~ mean_T","yes"
"LOC113994926",32.66314252638,0.188751350261596,0.248019174117681,0.76103531484238,0.446635974315838,0.978217557417041,NA,"LOC113994926","LS","~ mean_T","yes"
