"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","n_p005","n_q01","Test","design","fdrtool"
"LHX9",1232.84243711789,-0.783147905811342,0.291505634477392,7.04444347782777,0.00795115259358105,1.08272797065791e-14,"LHX9","LHX9","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"LIPG",227.566489078458,-2.04850744544758,0.597032544986567,10.4595760311998,0.001220152788622,1.08272797065791e-14,"LIPG","LIPG","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"LMO4",535.549036823562,0.774599210297844,0.33445152564632,5.42827088440856,0.0198132877753732,1.08272797065791e-14,"LMO4","LMO4","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"LOC113981955",35.3157101471494,-6.31475685822235,2.13611793886989,5.24692210071007,0.0219856271481011,1.08272797065791e-14,"CFAP100","LOC113981955 (CFAP100)","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"LOC113982386",73.2498489725369,-3.63883629279902,1.07711122386269,11.3936944472103,0.000736938224294761,1.08272797065791e-14,"CRH","LOC113982386 (CRH)","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"LOC113983406",3200.64445593567,0.622494866914676,0.225197289549008,7.66763065009889,0.00562202327276408,1.08272797065791e-14,"DLG2","LOC113983406 (DLG2)","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"LOC113984020",757.124157136627,-2.38408047319613,0.554734422573715,20.5273490412206,5.87852981406976e-06,1.08272797065791e-14,NA,"LOC113984020","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"LOC113984044",89.3043557444516,-2.08816816866452,0.791221967136024,6.30833782820179,0.0120171450614133,1.08272797065791e-14,"DRC1","LOC113984044 (DRC1)","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"LOC113984600",143.357598056277,1.57133909894429,0.600112722804054,7.32724767868002,0.00679169759219128,1.08272797065791e-14,"CGNRHRL","LOC113984600 (CGNRHRL)","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"LOC113985072",1438.24801777744,0.741600695862276,0.289637325533314,6.51723016959323,0.0106834262565946,1.08272797065791e-14,"SNTG1","LOC113985072 (SNTG1)","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"LOC113985141",20.8762882410491,-3.46433416767643,1.3876161892837,6.8766098141209,0.00873310597082609,1.08272797065791e-14,NA,"LOC113985141","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"LOC113985468",273.244883363772,1.494658518551,0.627316314255124,5.90356951722518,0.0151102318761497,1.08272797065791e-14,"LOC113985468","LOC113985468","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"LOC113985501",100.322749617997,-1.62513453920856,0.625487137818386,6.83437988936895,0.00894197310737642,1.08272797065791e-14,NA,"LOC113985501","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"LOC113985615",152.368991990821,-1.93709491335802,0.568530023120187,11.4679634169732,0.000708062324230772,1.08272797065791e-14,"ESX1","LOC113985615 (ESX1)","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"LOC113985625",293.198354901462,1.54903643480847,0.533231617383205,8.78340495965421,0.00303983249163291,1.08272797065791e-14,"AHNAK2","LOC113985625 (AHNAK2)","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
