"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","n_p005","n_q01","Test","Tissue","design","fdrtool"
"RPLP0",2523.68472452631,0.0149961602894573,0.226680935271805,0.0043992070362151,0.947117871116533,0.999999999836541,"RPLP0","RPLP0",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPLP2",966.633438628651,-0.0182116326662643,0.251873611034711,0.00509974953382653,0.943069437055872,0.999999999836541,"RPLP2","RPLP2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPN1",2998.42880961786,0.0222591034700157,0.1811397559532,0.0149802778916808,0.902587033264414,0.999999999836541,"RPN1","RPN1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPN2",1611.18924961707,0.0334474156748572,0.191559045709416,0.0300349500567449,0.862410952137102,0.999999999836541,"RPN2","RPN2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPP25",181.229565164737,-0.0218468997283146,0.415811606766011,0.00267055533821292,0.958785732504658,0.999999999836541,"RPP25","RPP25",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPP25L",261.093793412047,0.00524329410320307,0.201468394213822,0.000671139425776346,0.979332028168842,0.999999999836541,"RPP25","RPP25L",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPP30",645.885093099534,0.0174198409718735,0.177623958352597,0.00975805091394477,0.921310687773672,0.999999999836541,"RPP30","RPP30",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPP38",184.730046279256,0.0801931040134437,0.29138317736055,0.0759055345906461,0.782924758485773,0.999999999836541,"RPP38","RPP38",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPRD1B",1744.28349835085,-0.00774858484803534,0.148487848478767,0.00270045248032602,0.958555882041864,0.999999999836541,"RPRD1B","RPRD1B",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPRD2",868.197154111102,0.0856644127961415,0.232564145648884,0.133669200903398,0.714657613627491,0.999999999836541,"RPRD2","RPRD2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPRML",631.644195903291,-0.175337379059291,0.51199582132899,0.114937294623701,0.7345916258205,0.999999999836541,"RPRML","RPRML",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS10",1510.99990637949,-0.0544201429400126,0.213833154159621,0.0630237862659726,0.801779018872662,0.999999999836541,"RPS10","RPS10",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS11",1277.97636117854,-0.0587480708147084,0.222348497904238,0.0694230417052495,0.792178689810711,0.999999999836541,"RPS11","RPS11",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS12",733.441269755995,-0.0434825864566966,0.288604964410092,0.0226883606745218,0.880270308327291,0.999999999836541,"RPS12","RPS12",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS13",915.287918774256,0.054726951496906,0.248119955675946,0.0485651119683723,0.825579164570373,0.999999999836541,"RPS13","RPS13",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS14",1102.36162603628,0.164260800271335,0.281095617894565,0.337942355794496,0.561019347901285,0.999999999836541,"RPS14","RPS14",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS15",1397.68191234845,-0.0371143418115623,0.284880228533371,0.0165504842339033,0.897635641052442,0.999999999836541,"RPS15","RPS15",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS15A",993.824461205578,0.0133956594348381,0.233825579314129,0.00324367302329165,0.954582433387273,0.999999999836541,"RPS15A","RPS15A",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS19",1394.55753343189,-0.0508073543721376,0.304805856955843,0.0268165194941901,0.869922048362155,0.999999999836541,"RPS19","RPS19",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS2",2395.68922168771,-0.0988726825050039,0.193079024333781,0.259968280492018,0.61014194735707,0.999999999836541,"RPS2","RPS2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS20",846.490954407516,0.0321876785297917,0.232227267190543,0.0192011279485484,0.889791425177186,0.999999999836541,"RPS20","RPS20",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS21",720.702612170996,0.0031096280468524,0.23815436176228,0.000166045093024536,0.98971886490661,0.999999999836541,"RPS21","RPS21",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS23",4720.80502409448,-0.0928328303679362,0.257644980502354,0.128173546910432,0.720333335392054,0.999999999836541,"RPS23","RPS23",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS25",1431.17337307044,0.137422974268657,0.236441568529811,0.332271795876125,0.56432442453316,0.999999999836541,"RPS25","RPS25",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS26",914.85361396089,0.140879127604844,0.375804888117373,0.136106862768543,0.712182408966559,0.999999999836541,"RPS26","RPS26",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS27A",1425.4012707608,-0.0531292512419024,0.214654068494384,0.0602384611268576,0.806119439234988,0.999999999836541,"RPS27A","RPS27A",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS28",584.847606879612,-0.015479976519436,0.303143452859819,0.002544608813281,0.959768481832902,0.999999999836541,"RPS28","RPS28",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS29",899.041630437249,-0.197697448343927,0.337421959859489,0.332060432829223,0.564448341996689,0.999999999836541,"RPS29","RPS29",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS3A",3954.33025965326,-0.042941835392722,0.232244659709101,0.0337021320294184,0.85434185233721,0.999999999836541,"RPS3A","RPS3A",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS5",1198.77901272935,-0.0147858313093953,0.290743976986045,0.00256455903459596,0.959611212586939,0.999999999836541,"RPS5","RPS5",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS6",3111.68126229038,0.0936042648104938,0.206537699400656,0.205726876606889,0.650137452011287,0.999999999836541,"RPS6","RPS6",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS6KA1",416.534046192674,-0.114854203606773,0.295979454145511,0.149555124192432,0.698960860517881,0.999999999836541,"RPS6KA1","RPS6KA1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS6KA2",747.236772318233,-0.325924038426195,0.820195568557658,0.159710855981302,0.68942286418396,0.999999999836541,"RPS6KA2","RPS6KA2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS6KA3",646.258120164707,0.0524689823401491,0.282592655987863,0.0349566054815114,0.851686619250251,0.999999999836541,"RPS6KA3","RPS6KA3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS6KB2",305.401783874178,-0.0475856337871144,0.360504086170987,0.0167857108779259,0.896914804396233,0.999999999836541,"RPS6KB2","RPS6KB2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS6KL1",1325.47754833857,-0.180116460937499,0.309832907333188,0.331571162441207,0.564735392042456,0.999999999836541,"RPS6KL1","RPS6KL1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPS8",2849.13585502751,0.105959355488225,0.223176578101426,0.221915952203688,0.637583920743599,0.999999999836541,"RPS8","RPS8",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPSA",3417.4716579234,0.164521659165423,0.279407703665913,0.343507513353217,0.557811581932648,0.999999999836541,"RPSA","RPSA",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPTOR",1638.96733561863,0.0437994450298253,0.2208181472084,0.0385812044203249,0.844280670381477,0.999999999836541,"RPTOR","RPTOR",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPUSD2",282.517591639181,-0.108550979685742,0.216757203590076,0.255126484526343,0.613488271468673,0.999999999836541,"RPUSD2","RPUSD2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RPUSD4",128.390823141432,0.064870391481768,0.308431983971429,0.044126871235207,0.833617746302032,0.999999999836541,"RPUSD4","RPUSD4",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RRAGC",1044.9350001799,0.115556925169982,0.284627539330202,0.168855907166687,0.681130607078872,0.999999999836541,"RRAGC","RRAGC",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RRAS2",327.039228858938,-0.124848193087575,0.289958828972569,0.188206226643743,0.664413771484001,0.999999999836541,"RRAS","RRAS2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RRBP1",1411.32862040946,0.111092856450217,0.472538115291689,0.0550799886092932,0.814448370008594,0.999999999836541,"RRBP1","RRBP1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RREB1",40.8121659941573,0.00779191132659392,0.578377525875039,0.000183640845392574,0.989187866211924,0.999999999836541,"RREB1","RREB1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RRH",20.2656884890298,0.137346731471618,0.769113544662564,0.0343278261676261,0.85301122792391,0.999999999836541,"RRH","RRH",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RRM1",1275.99399512068,-0.0524444370727387,0.188719367436406,0.0775676643694965,0.780621104294582,0.999999999836541,"RRM1","RRM1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RRN3",2440.25275081028,-0.077264719331586,0.148508355045834,0.273558633641755,0.600954538902174,0.999999999836541,"RRN3","RRN3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RRNAD1",188.424452793045,0.00890807809469507,0.355151047974218,0.000619650864948085,0.980140480267619,0.999999999836541,"RRNAD1","RRNAD1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RRP12",843.800594071086,-0.123728986060495,0.265291600519544,0.216640645783258,0.641611586122738,0.999999999836541,"RRP12","RRP12",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RRP15",270.85560901873,-0.154922162952655,0.309032226716291,0.259863503039142,0.610213945528951,0.999999999836541,"RRP15","RRP15",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RRP1B",811.691065595515,-0.0511275360279475,0.215648185025169,0.0559895336847376,0.812950768056987,0.999999999836541,"RRP1B","RRP1B",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RRP7A",243.515782537093,-0.0529229618032791,0.257700130516537,0.0416395465994128,0.838308406098175,0.999999999836541,"RRP7A","RRP7A",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RRS1",128.673961809439,-0.233532500997095,0.60887097149428,0.145471676535863,0.702900901077957,0.999999999836541,"RRS1","RRS1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RSF1",1871.9668802062,0.0324739187916239,0.160604916114808,0.041437200271929,0.838696342950005,0.999999999836541,"RSF1","RSF1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RSKR",61.9346412642407,-0.106060423603031,0.602715170057494,0.0315934223490757,0.85892293963266,0.999999999836541,"RSKR","RSKR",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RSL1D1",429.534818495521,-0.156748860995499,0.307967436880405,0.264753061466777,0.606873381247747,0.999999999836541,"RSL1D1","RSL1D1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RSL24D1",606.342291979079,0.113782561967202,0.204437797926967,0.305216678859367,0.580630363942172,0.999999999836541,"RSL24D1","RSL24D1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RSPH1",125.157178294079,0.211353593977175,0.476096602360359,0.178801264709932,0.672405444937349,0.999999999836541,"RSPH1","RSPH1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RSPH9",99.5265487157213,-0.082223172629888,0.381500290490174,0.047808097362946,0.826922211019704,0.999999999836541,"RSPH9","RSPH9",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RSPO1",155.511950055155,0.290762882943767,0.494180810274374,0.335621205862196,0.56236771623543,0.999999999836541,"RSPO1","RSPO1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RSPO2",87.966576959506,0.073874164825172,0.426961492730692,0.0294323026377583,0.863784673144572,0.999999999836541,"RSPO2","RSPO2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RSPO4",47.3828062724188,0.300339085884501,0.6257451248368,0.23670184630798,0.626598429702641,0.999999999836541,"RSPO4","RSPO4",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RSPRY1",393.68384738106,-0.117041071832485,0.289419790907717,0.163746418767857,0.685730443128323,0.999999999836541,"RSPRY1","RSPRY1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RSRP1",6862.16197666456,0.00131421172577133,0.1730954316163,5.8406462756011e-05,0.993902296733122,0.999999999836541,NA,"RSRP1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RSU1",347.244723864074,0.129470646266343,0.229207136594185,0.313292390067886,0.575666835700976,0.999999999836541,"RSU1","RSU1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RTCA",670.930600839938,0.108158190306252,0.263810898875815,0.165453740507246,0.684184229146804,0.999999999836541,"RTCA","RTCA",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RTCB",1352.28336693714,0.015104115996141,0.179058686904734,0.00702613663213469,0.933197913664654,0.999999999836541,"RTCB","RTCB",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RTF2",1242.87989733831,0.0403065288980277,0.212333453538714,0.0357100228967511,0.850115578970072,0.999999999836541,"RTF2","RTF2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RTKN",87.4824946383739,-0.054527204075238,0.459570670082658,0.0141341397463037,0.905364811312488,0.999999999836541,"RTKN","RTKN",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RTN1",22847.6656664019,-0.0860846604928752,0.182402419292872,0.222605089152125,0.637062100010376,0.999999999836541,"RTN1","RTN1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RTN4",9154.66026084753,0.0314415680252551,0.209685147473528,0.021923273415581,0.882291393098738,0.999999999836541,"RTN4","RTN4",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RTN4IP1",322.47386572192,0.0685924637258598,0.253559170502207,0.0748019640329716,0.784469294154381,0.999999999836541,"RTN4IP1","RTN4IP1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RTN4RL1",320.514029747947,0.152629650885677,0.310273804607554,0.2417607861844,0.622937264704872,0.999999999836541,"RTN4RL1","RTN4RL1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RTN4RL2",24.7871927275225,-0.359868146339594,0.769858077991707,0.234964399607435,0.627866985310671,0.999999999836541,"RTN4RL2","RTN4RL2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RTTN",62.9678814887648,0.175784046692238,0.409521998979414,0.181682931369807,0.669930927377992,0.999999999836541,"RTTN","RTTN",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RUBCN",746.705374885524,-0.10101586789455,0.32176429725879,0.0946725882588169,0.758318907145169,0.999999999836541,"RUBCN","RUBCN",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RUBCNL",129.101443466694,-0.00927547720648999,0.461148604275131,0.000382985807178216,0.984386377290918,0.999999999836541,"RUBCNL","RUBCNL",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RUFY1",789.241986588167,-0.126949311686553,0.22558663658609,0.32290374317634,0.569867805060333,0.999999999836541,"RUFY1","RUFY1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RUFY2",1500.71848155713,0.0527399794426717,0.156576293093606,0.11487411122377,0.734661834501451,0.999999999836541,"RUFY2","RUFY2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RUFY3",6726.06977563284,0.0262169629019378,0.162808669954951,0.0264274835960521,0.87086069352715,0.999999999836541,"RUFY3","RUFY3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RUNDC3B",1736.64121679848,-0.0626064100566108,0.253444424076264,0.0630394538613359,0.801754895055055,0.999999999836541,"RUNDC3B","RUNDC3B",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RUNX1T1",2349.26381807648,0.00784093117993159,0.218361714588343,0.00131780189741448,0.971041921008316,0.999999999836541,"RUNX1T1","RUNX1T1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RUNX2",16.7929729245661,-0.151340945282387,1.22143301739882,0.0126803829315634,0.910341971518811,0.999999999836541,"RUNX2","RUNX2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RUSC1",1353.38541085091,-0.0089564929220879,0.250701364443881,0.00125930925938178,0.97169161355699,0.999999999836541,"RUSC1","RUSC1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RUVBL1",1119.86369645699,0.0103271492920173,0.141173372717773,0.00538269530805735,0.9415141929362,0.999999999836541,"RUVBL1","RUVBL1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RWDD1",917.259309523849,0.0484852305645473,0.305259069618176,0.0260182691493469,0.871855709374968,0.999999999836541,"RWDD1","RWDD1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RWDD2B",129.294150370762,-0.133059494873981,0.349515444538075,0.146131937287763,0.702259567553957,0.999999999836541,"RWDD2B","RWDD2B",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RXFP3",231.589590557464,-0.152954864981002,0.382411772973205,0.16449094358741,0.685055025128758,0.999999999836541,"RXFP3","RXFP3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RXRA",448.339451645031,-0.0359492848195753,0.335430444314928,0.0116214591251804,0.91415206496046,0.999999999836541,"RXRA","RXRA",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RXYLT1",493.213113903018,0.204282151539075,0.37062282072359,0.298774091763534,0.584651977667752,0.999999999836541,"RXYLT1","RXYLT1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"RYR3",2674.29468203774,-0.106070605113405,0.34264006390206,0.0980255947709736,0.754211987020618,0.999999999836541,"RYR3","RYR3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"S100A13",109.906727187103,0.262954191849295,0.511125335524732,0.25958636287524,0.610404471498242,0.999999999836541,"S100A13","S100A13",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"S100A16",13.4213633969827,-0.493808733422161,1.01222160906069,0.203009285542834,0.652302723879013,0.999999999836541,"S100A16","S100A16",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"S100B",3175.40223241646,-0.144535777030075,0.39151971342702,0.133835599975214,0.714487841562542,0.999999999836541,"S100B","S100B",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"S1PR1",2807.42660316355,-0.153754379825883,0.264648620874898,0.338476930814721,0.560709688346089,0.999999999836541,"S1PR1","S1PR1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"S1PR2",18.4146658965578,-0.318723960744491,0.853486364557074,0.141662741406108,0.70663358592215,0.999999999836541,"S1PR2","S1PR2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"S1PR3",199.206896733766,0.045436792977738,0.451755288480876,0.0107826850725274,0.917296553916935,0.999999999836541,"S1PR3","S1PR3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SACM1L",1366.36760127888,0.0294665612986506,0.246562110789722,0.0144578029604645,0.904292553382663,0.999999999836541,"SACM1L","SACM1L",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SACS",2564.97776633927,-0.0183910909379407,0.318891689943464,0.00344848432331446,0.953172104851107,0.999999999836541,"SACS","SACS",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SAG",42.259711245774,0.217261274267543,0.746691219800182,0.0733039970946123,0.78658554166303,0.999999999836541,"SAG","SAG",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SALL3",1326.19555514207,0.0940207805949391,0.780441836302529,0.0144238954740104,0.904404310085697,0.999999999836541,"SALL3","SALL3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SAMD10",254.995641721014,-0.124393604650369,0.282098095659082,0.193880993614158,0.659705940165289,0.999999999836541,"SAMD10","SAMD10",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SAMD11",341.813909873084,0.159129698922698,0.380941849290624,0.173019973030179,0.677441691035107,0.999999999836541,"SAMD11","SAMD11",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SAMD12",2230.67422667745,-0.0363952755242818,0.268406610902461,0.0188916786568711,0.890677480472266,0.999999999836541,"SAMD12","SAMD12",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SAMD14",796.003731930917,0.0543474942302609,0.194493430658111,0.0779429777830813,0.780104622435062,0.999999999836541,"SAMD14","SAMD14",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SAMD4B",204.09029553368,-0.0471919173144413,0.26669789513358,0.0308974720599053,0.860469322132534,0.999999999836541,"SAMD4B","SAMD4B",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SAMD8",1793.01191891269,-0.0972274440430059,0.243489515804906,0.160760002316039,0.688457763047019,0.999999999836541,"SAMD8","SAMD8",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SAP130",695.418803940639,0.0941290998309476,0.293333439311966,0.103911462448224,0.747185279047107,0.999999999836541,"SAP130","SAP130",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SAP18",2985.82731391267,-0.0432487867890373,0.174038132952042,0.0618190702733727,0.803643588141421,0.999999999836541,"SAP18","SAP18",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SAP30",160.825889853812,-0.204395626769965,0.404009531445654,0.248380795705302,0.618217523589915,0.999999999836541,"SAP30","SAP30",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SAP30BP",1018.39186330464,0.00920898516594375,0.144629329890507,0.00411136473503859,0.948874736926761,0.999999999836541,"SAP30BP","SAP30BP",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SAP30L",452.652453560119,-0.0654909948830789,0.408273212046495,0.0247808623389574,0.874914337989318,0.999999999836541,"SAP30","SAP30L",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SAR1A",1138.36847066048,-0.0734334230248961,0.191602700896276,0.144347090338243,0.703997098533761,0.999999999836541,"SAR1A","SAR1A",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SAR1B",685.569360533004,-0.0602904385958243,0.18897541492041,0.0988943918787015,0.75316046264438,0.999999999836541,"SAR1B","SAR1B",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SARAF",2084.08617689326,0.0616642272615558,0.264035241247227,0.0560004052687475,0.812932945531957,0.999999999836541,"SARAF","SARAF",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SARDH",93.9557504961202,-0.151355067900958,0.573995494480529,0.0607994087357469,0.805236874798013,0.999999999836541,"SARDH","SARDH",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SARM1",390.587297608669,0.105178670349743,0.23842634021264,0.196019332295307,0.657953296076545,0.999999999836541,"SARM1","SARM1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SARNP",282.095613256979,-0.160419935841878,0.318681426738303,0.242016538576294,0.62275344309057,0.999999999836541,"SARNP","SARNP",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SARS",1929.79014214606,-0.0763563713272352,0.213620973906004,0.126718864201649,0.721858589571036,0.999999999836541,"SARS","SARS",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SART3",1394.38513503682,-0.0965037541662211,0.236838101165847,0.165799081490263,0.683872607126369,0.999999999836541,"SART3","SART3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SASH3",17.5409341625635,0.0697338767073069,1.02018315965552,0.00437534719900157,0.947261264042293,0.999999999836541,"SASH3","SASH3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SASS6",693.543299310698,-0.00726011258199119,0.238679195665618,0.000940423081132735,0.975535652584925,0.999999999836541,"SASS6","SASS6",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SATB1",624.007897658892,0.0941947059203629,0.332220534447628,0.0829768307104075,0.773303113182516,0.999999999836541,"SATB1","SATB1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SAV1",270.017858739782,-0.159346481917842,0.275339836391714,0.320751518877742,0.571156359310905,0.999999999836541,"SAV1","SAV1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SAXO2",12.2117683935672,0.208893663296479,0.842721361657398,0.0662083895493808,0.796939543231008,0.999999999836541,"SAXO2","SAXO2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"SAYSD1",89.5255995009297,-0.0678283266583468,0.533653689974084,0.0163271685389788,0.898324811735994,0.999999999836541,"SAYSD1","SAYSD1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
