"","ID","logT","studyyear","T.doy.adj","time.of.day","T.tElap","Tresid","Status","ID_year","ID_year_Tday","meanT","correctedT","relativeT"
"162","MPYX",-1.17118298150295,"15-16",29,435,6,-1.61883670372621,"floa","MPYX_15-16","MPYX_15-16_29",-1.48812586122607,-1.61883670372621,-0.130710842500133
"163","MPYX",-1.71479842809193,"17-18",-31,470,18.9785714285714,-1.35741501872594,"floa","MPYX_17-18","MPYX_17-18_-31",-1.48812586122607,-1.35741501872594,0.130710842500133
"164","MRGX",1.38379123090177,"15-16",-14,483,10,1.09279048355601,"floa","MRGX_15-16","MRGX_15-16_-14",1.09279048355601,1.09279048355601,0
"165","MRPX",-2.12026353620009,"16-17",34,540,17,-1.52274777602527,"floa","MRPX_16-17","MRPX_16-17_34",-1.52274777602527,-1.52274777602527,0
"166","MRWX",-0.994252273343867,"15-16",6,521,21,-1.09084770405821,"floa","MRWX_15-16","MRWX_15-16_6",-1.09084770405821,-1.09084770405821,0
"167","MWOX",-0.867500567704723,"15-16",24,464,17.398773006135,-1.07853790987108,"floa","MWOX_15-16","MWOX_15-16_24",-0.447483494153966,-1.07853790987108,-0.631054415717111
"168","MWOX",1.45161382724053,"15-16",-23,523,8,1.14813450780896,"floa","MWOX_15-16","MWOX_15-16_-23",-0.447483494153966,1.14813450780896,1.59561800196292
"169","MWOX",-1.04982212449868,"15-16",64,455,6,-1.54345535027332,"floa","MWOX_15-16","MWOX_15-16_64",-0.447483494153966,-1.54345535027332,-1.09597185611935
"170","MWOX",-0.713349887877465,"17-18",-31,596,18.9785714285714,-0.316075224280426,"floa","MWOX_17-18","MWOX_17-18_-31",-0.447483494153966,-0.316075224280426,0.13140826987354
"171","MWRX",0.940007258491471,"15-16",-3,475,19,0.803705891692343,"terr","MWRX_15-16","MWRX_15-16_-3",0.318803620644082,0.803705891692343,0.484902271048261
"172","MWRX",0.0861776962410524,"15-16",23,414,8,-0.320562913750123,"terr","MWRX_15-16","MWRX_15-16_23",0.318803620644082,-0.320562913750123,-0.639366534394204
"173","MWRX",-0.127833371509885,"16-17",-8,414,16,0.473267883990025,"terr","MWRX_16-17","MWRX_16-17_-8",0.318803620644082,0.473267883990025,0.154464263345943
"174","MX",-0.356674943938732,"15-16",12,521,18,-0.520129018101762,"terr","MX_15-16","MX_15-16_12",-0.520129018101762,-0.520129018101762,0
"175","MXBW",1.28370777234479,"15-16",-7,659,17.398773006135,1.18073989245097,"terr","MXBW_15-16","MXBW_15-16_-7",1.18073989245097,1.18073989245097,0
"176","MXBY",0.378436435720245,"15-16",60,477,17,0.110013678141852,"terr","MXBY_15-16","MXBY_15-16_60",0.523486037946427,0.110013678141852,-0.413472359804575
"177","MXBY",0.828551817566148,"15-16",-5,655,3,0.443475360933408,"terr","MXBY_15-16","MXBY_15-16_-5",0.523486037946427,0.443475360933408,-0.0800106770130193
"178","MXBY",0.99694863489161,"16-17",-14,577,16,1.65862292000166,"terr","MXBY_16-17","MXBY_16-17_-14",0.523486037946427,1.65862292000166,1.13513688205523
"179","MXBY",0.148420005118273,"16-17",34,448,5,0.485244951622221,"terr","MXBY_16-17","MXBY_16-17_34",0.523486037946427,0.485244951622221,-0.0382410863242061
"180","MXBY",-0.562118918153541,"17-18",-12,465,27,-0.0799267209670067,"terr","MXBY_17-18","MXBY_17-18_-12",0.523486037946427,-0.0799267209670067,-0.603412758913434
"181","MXGP",-0.116533816255952,"16-17",-29,604,27,0.788374664339118,"floa","MXGP_16-17","MXGP_16-17_-29",0.745203217208622,0.788374664339118,0.0431714471304958
"182","MXGP",0.198850858745165,"16-17",8,485,11,0.702031770078126,"floa","MXGP_16-17","MXGP_16-17_8",0.745203217208622,0.702031770078126,-0.0431714471304959
"183","MXYB",0.908258560176891,"15-16",21,460,17.398773006135,0.700438667444536,"terr","MXYB_15-16","MXYB_15-16_21",1.02656787239543,0.700438667444536,-0.326129204950889
"184","MXYB",1.48839958405704,"15-16",-22,631,15,1.35269707734631,"terr","MXYB_15-16","MXYB_15-16_-22",1.02656787239543,1.35269707734631,0.326129204950889
"185","MXYO",-0.27443684570176,"15-16",0,465,28,-0.244715123913303,"terr","MXYO_15-16","MXYO_15-16_0",-0.10737957304078,-0.244715123913303,-0.137335550872523
"186","MXYO",-1.96611285637283,"16-17",7,912,16.0261780104712,-1.22926020299352,"terr","MXYO_16-17","MXYO_16-17_7",-0.10737957304078,-1.22926020299352,-1.12188062995274
"187","MXYO",0.932164081030445,"16-17",-19,429,14,1.51586105868763,"terr","MXYO_16-17","MXYO_16-17_-19",-0.10737957304078,1.51586105868763,1.62324063172841
"188","MXYO",-0.59783700075562,"17-18",-11,626,6,-0.471404023943928,"terr","MXYO_17-18","MXYO_17-18_-11",-0.10737957304078,-0.471404023943928,-0.364024450903148
"189","MYOX",-1.42711635564015,"15-16",17,481,34,-1.30195556261449,"floa","MYOX_15-16","MYOX_15-16_17",-1.30195556261449,-1.30195556261449,0
"190","MYRX",-1.07880966137193,"15-16",57,576,33,-1.00265363065261,"floa","MYRX_15-16","MYRX_15-16_57",-1.38006135119364,-1.00265363065261,0.377407720541037
"191","MYRX",-2.12026353620009,"16-17",-13,491,2,-1.75746907173468,"floa","MYRX_16-17","MYRX_16-17_-13",-1.38006135119364,-1.75746907173468,-0.377407720541037
"192","OAOY",-1.96611285637283,"17-18",40,533,29,-1.50151793469384,"floa","OAOY_17-18","OAOY_17-18_40",-1.50151793469384,-1.50151793469384,0
"193","OBGX",-0.356674943938732,"15-16",-9,515,17.398773006135,-0.502243603029903,"terr","OBGX_15-16","OBGX_15-16_-9",-0.0894380536321485,-0.502243603029903,-0.412805549397755
"194","OBGX",2.06939120582633,"15-16",57,619,17,1.85040909702903,"terr","OBGX_15-16","OBGX_15-16_57",-0.0894380536321485,1.85040909702903,1.93984715066118
"195","OBGX",-1.10866262452161,"16-17",-13,427,2,-0.766130384427528,"terr","OBGX_16-17","OBGX_16-17_-13",-0.0894380536321485,-0.766130384427528,-0.676692330795379
"196","OBGX",-1.23787435600162,"17-18",-12,493,17,-0.939787324100197,"terr","OBGX_17-18","OBGX_17-18_-12",-0.0894380536321485,-0.939787324100197,-0.850349270468048
"197","OBWX",-1.56064774826467,"15-16",-16,491,25,-1.55667165925452,"floa","OBWX_15-16","OBWX_15-16_-16",-0.413899430972554,-1.55667165925452,-1.14277222828197
"198","OBWX",-1.38629436111989,"15-16",29,582,25,-1.42076549868987,"floa","OBWX_15-16","OBWX_15-16_29",-0.413899430972554,-1.42076549868987,-1.00686606771732
"199","OBWX",-0.328504066972036,"16-17",-21,408,5,0.0778606943486332,"floa","OBWX_16-17","OBWX_16-17_-21",-0.413899430972554,0.0778606943486332,0.491760125321187
"200","OBWX",0.482426149244293,"16-17",14,598,23,1.24397873970555,"floa","OBWX_16-17","OBWX_16-17_14",-0.413899430972554,1.24397873970555,1.6578781706781
"201","OGMX",-1.83258146374831,"17-18",7,515,20,-1.49803596924729,"floa","OGMX_17-18","OGMX_17-18_7",-1.49803596924729,-1.49803596924729,0
"202","OGPX",0.698134722070984,"16-17",-26,439,27,1.54632081700152,"terr","OGPX_16-17","OGPX_16-17_-26",0.12996581950293,1.54632081700152,1.41635499749859
"203","OGPX",-1.30933331998376,"16-17",8,412,10,-0.848560997169104,"terr","OGPX_16-17","OGPX_16-17_8",0.12996581950293,-0.848560997169104,-0.978526816672034
"204","OGPX",-0.328504066972036,"17-18",12,418,3,-0.360190380740023,"terr","OGPX_17-18","OGPX_17-18_12",0.12996581950293,-0.360190380740023,-0.490156200242953
"205","OGPX",-0.174353387144778,"17-18",-15,420,21,0.182293838919332,"terr","OGPX_17-18","OGPX_17-18_-15",0.12996581950293,0.182293838919332,0.0523280194164019
"206","OGRX",0.982078472412158,"15-16",-7,531,23,0.946672958593247,"floa","OGRX_15-16","OGRX_15-16_-7",-0.47763799357466,0.946672958593247,1.42431095216791
"207","OGRX",-2.30258509299405,"16-17",65,493,19,-1.72768842354355,"floa","OGRX_16-17","OGRX_16-17_65",-0.47763799357466,-1.72768842354355,-1.25005042996889
"208","OGRX",-1.17118298150295,"16-17",0,620,9,-0.651898515773674,"floa","OGRX_16-17","OGRX_16-17_0",-0.47763799357466,-0.651898515773674,-0.174260522199014
"209","OGWX",-1.77195684193188,"15-16",-20,450,41,-1.46623096761723,"floa","OGWX_15-16","OGWX_15-16_-20",-1.46623096761723,-1.46623096761723,0
"210","OMBX",-0.673344553263766,"15-16",25,498,31,-0.6126494759763,"floa","OMBX_15-16","OMBX_15-16_25",-0.949047344886684,-0.6126494759763,0.336397868910384
"211","OMBX",-1.23787435600162,"15-16",64,523,28,-1.28544521379707,"floa","OMBX_15-16","OMBX_15-16_64",-0.949047344886684,-1.28544521379707,-0.336397868910384
"212","OMGX",-1.77195684193188,"15-16",-6,580,17.398773006135,-1.90143051785312,"terr","OMGX_15-16","OMGX_15-16_-6",0.258093891432987,-1.90143051785312,-2.15952440928611
"213","OMGX",1.09861228866811,"15-16",40,520,2,0.58424063679923,"terr","OMGX_15-16","OMGX_15-16_40",0.258093891432987,0.58424063679923,0.326146745366243
"214","OMGX",-0.301105092783922,"16-17",-17,621,11,0.282498365814841,"terr","OMGX_16-17","OMGX_16-17_-17",0.258093891432987,0.282498365814841,0.0244044743818533
"215","OMGX",0.53062825106217,"16-17",47,458,15,1.04415909192381,"terr","OMGX_16-17","OMGX_16-17_47",0.258093891432987,1.04415909192381,0.786065200490822
"216","OMGX",0.932164081030445,"17-18",-27,467,18,1.26373576541181,"terr","OMGX_17-18","OMGX_17-18_-27",0.258093891432987,1.26373576541181,1.00564187397882
"217","OMGX",-0.527632742082372,"17-18",9,846,39,0.27536000650136,"terr","OMGX_17-18","OMGX_17-18_9",0.258093891432987,0.27536000650136,0.0172661150683724
"218","OMOX",1.17248213723457,"15-16",24,623,17.398773006135,1.01178375874073,"floa","OMOX_15-16","OMOX_15-16_24",-0.246663095204202,1.01178375874073,1.25844685394493
"219","OMOX",-1.38629436111989,"15-16",-2,474,20,-1.50510994914913,"floa","OMOX_15-16","OMOX_15-16_-2",-0.246663095204202,-1.50510994914913,-1.25844685394493
"220","OMRX",-0.261364764134408,"15-16",47,559,18,-0.46509959124438,"terr","OMRX_15-16","OMRX_15-16_47",0.173927896596207,-0.46509959124438,-0.639027487840588
"221","OMRX",0.845868267577609,"15-16",-1,515,12,0.584162643459124,"terr","OMRX_15-16","OMRX_15-16_-1",0.173927896596207,0.584162643459124,0.410234746862917
"222","OMRX",-0.0202027073175195,"17-18",41,528,27,0.402720637573878,"terr","OMRX_17-18","OMRX_17-18_41",0.173927896596207,0.402720637573878,0.228792740977671
"223","OMWX",-0.941608539858445,"15-16",-17,625,13,-1.12527767188885,"floa","OMWX_15-16","OMWX_15-16_-17",0.158138087471063,-1.12527767188885,-1.28341575935991
"224","OMWX",0.398776119957368,"16-17",21,523,13,0.933151738052421,"terr","OMWX_16-17","OMWX_16-17_21",0.158138087471063,0.933151738052421,0.775013650581357
"225","OMWX",0.536493370514568,"17-18",-2,558,8,0.666540196249616,"terr","OMWX_17-18","OMWX_17-18_-2",0.158138087471063,0.666540196249616,0.508402108778552
"226","OOGX",-2.12026353620009,"16-17",11,588,10,-1.60825393482149,"floa","OOGX_16-17","OOGX_16-17_11",-1.06854469613637,-1.60825393482149,-0.53970923868512
"227","OOGX",-1.02165124753198,"17-18",-17,414,28,-0.528835457451247,"floa","OOGX_17-18","OOGX_17-18_-17",-1.06854469613637,-0.528835457451247,0.53970923868512
"228","OOOX",-2.20727491318972,"16-17",-19,423,9,-1.72196246329113,"floa","OOOX_16-17","OOOX_16-17_-19",-1.72196246329113,-1.72196246329113,0
"229","OORX",-2.12026353620009,"16-17",-6,858,18,-1.34298834707271,"floa","OORX_16-17","OORX_16-17_-6",-1.34298834707271,-1.34298834707271,0
"230","OOWX",1.7509374747078,"15-16",-1,445,24,1.69863390882026,"terr","OOWX_15-16","OOWX_15-16_-1",1.49671489568953,1.69863390882026,0.201919013130729
"231","OOWX",0.392042087776024,"16-17",12,536,16.0261780104712,1.00238110887844,"terr","OOWX_16-17","OOWX_16-17_12",1.49671489568953,1.00238110887844,-0.494333786811092
"232","OOWX",1.26412672714568,"16-17",-10,408,12,1.78912966936989,"terr","OOWX_16-17","OOWX_16-17_-10",1.49671489568953,1.78912966936989,0.292414773680363
"233","OOYX",0.500775287912489,"15-16",71,445,10,0.0707017552253723,"terr","OOYX_15-16","OOYX_15-16_71",0.35888097222954,0.0707017552253723,-0.288179217004168
"234","OOYX",1.51512723296286,"15-16",-5,684,1,1.10063811905886,"terr","OOYX_15-16","OOYX_15-16_-5",0.35888097222954,1.10063811905886,0.741757146829322
"235","OOYX",-2.04022082852655,"16-17",-13,608,37,-0.964989875565813,"terr","OOYX_16-17","OOYX_16-17_-13",0.35888097222954,-0.964989875565813,-1.32387084779535
"236","OOYX",0.86288995514704,"16-17",34,602,4,1.22917389019974,"terr","OOYX_16-17","OOYX_16-17_34",0.35888097222954,1.22917389019974,0.870292917970199
"237","OPMX",-0.776528789498996,"15-16",60,508,27,-0.842167143699957,"floa","OPMX_15-16","OPMX_15-16_60",-0.137765569787544,-0.842167143699957,-0.704401573912413
"238","OPMX",-1.23787435600162,"15-16",69,583,38,-1.08095255409672,"floa","OPMX_15-16","OPMX_15-16_69",-0.137765569787544,-1.08095255409672,-0.943186984309179
"239","OPMX",-1.27296567581289,"15-16",-12,581,17.398773006135,-1.39315507756392,"floa","OPMX_15-16","OPMX_15-16_-12",-0.137765569787544,-1.39315507756392,-1.25538950777637
"240","OPMX",1.00430160919687,"16-17",19,478,3,1.3344496879714,"floa","OPMX_16-17","OPMX_16-17_19",-0.137765569787544,1.3344496879714,1.47221525775894
"241","OPMX",0.779324876800998,"16-17",-13,419,11,1.29299723845148,"floa","OPMX_16-17","OPMX_16-17_-13",-0.137765569787544,1.29299723845148,1.43076280823902
"242","OPWX",-0.867500567704723,"15-16",67,417,3,-1.43553929419132,"floa","OPWX_15-16","OPWX_15-16_67",-0.897164238372055,-1.43553929419132,-0.538375055819263
"243","OPWX",-2.20727491318972,"16-17",-19,433,16.0261780104712,-1.58321241204377,"floa","OPWX_16-17","OPWX_16-17_-19",-0.897164238372055,-1.58321241204377,-0.686048173671716
"244","OPWX",-2.20727491318972,"16-17",49,542,3,-1.90170299461593,"floa","OPWX_16-17","OPWX_16-17_49",-0.897164238372055,-1.90170299461593,-1.00453875624388
"245","OPWX",-1.96611285637283,"16-17",7,537,56,-0.576609776905033,"floa","OPWX_16-17","OPWX_16-17_7",-0.897164238372055,-0.576609776905033,0.320554461467022
"246","OPWX",-1.71479842809193,"17-18",13,480,33,-1.14944065947655,"floa","OPWX_17-18","OPWX_17-18_13",-0.897164238372055,-1.14944065947655,-0.252276421104493
"247","OPWX",0.867100487683383,"17-18",-16,419,23,1.26351970700027,"floa","OPWX_17-18","OPWX_17-18_-16",-0.897164238372055,1.26351970700027,2.16068394537233
"248","OPYX",-1.42711635564015,"15-16",56,767,22,-1.5012625135359,"floa","OPYX_15-16","OPYX_15-16_56",-1.5012625135359,-1.5012625135359,0
"249","ORMX",-2.12026353620009,"16-17",-16,410,30,-1.23831392334424,"floa","ORMX_16-17","ORMX_16-17_-16",-1.23831392334424,-1.23831392334424,0
"250","ORPX",-0.994252273343867,"15-16",-10,550,17.398773006135,-1.1272454156629,"floa","ORPX_15-16","ORPX_15-16_-10",0.253484033221497,-1.1272454156629,-1.38072944888439
"251","ORPX",0.553885113226438,"16-17",34,542,16,1.1327370790681,"floa","ORPX_16-17","ORPX_16-17_34",0.253484033221497,1.1327370790681,0.879253045846605
"252","ORPX",0.418710334858185,"16-17",42,423,6,0.754960436259287,"floa","ORPX_16-17","ORPX_16-17_42",0.253484033221497,0.754960436259287,0.50147640303779
"253","OWBX",0.494696241836107,"15-16",49,519,16,0.236714321166401,"floa","OWBX_15-16","OWBX_15-16_49",-0.202635441138733,0.236714321166401,0.439349762305135
"254","OWBX",0.438254930931155,"15-16",66,421,10,0.00805612820013599,"floa","OWBX_15-16","OWBX_15-16_66",-0.202635441138733,0.00805612820013599,0.210691569338869
"255","OWBX",-0.510825623765991,"15-16",-7,434,9,-0.847098915224295,"floa","OWBX_15-16","OWBX_15-16_-7",-0.202635441138733,-0.847098915224295,-0.644463474085562
"256","OWBX",0.182321556793955,"16-17",-17,522,17,0.85036382013686,"floa","OWBX_16-17","OWBX_16-17_-17",-0.202635441138733,0.85036382013686,1.05299926127559
"257","OWBX",-1.46967597005894,"17-18",-13,449,13,-1.26121255997277,"floa","OWBX_17-18","OWBX_17-18_-13",-0.202635441138733,-1.26121255997277,-1.05857711883403
"258","OX",0.536493370514568,"15-16",27,652,17.398773006135,0.380492473981784,"terr","OX_15-16","OX_15-16_27",0.380492473981784,0.380492473981784,0
"259","OXMM",0.207014169384326,"16-17",-29,450,10,0.735117862225018,"terr","OXMM_16-17","OXMM_16-17_-29",0.544955853088638,0.735117862225018,0.19016200913638
"260","OXMM",0.943905898907128,"16-17",8,489,21,1.64132308771087,"terr","OXMM_16-17","OXMM_16-17_8",0.544955853088638,1.64132308771087,1.09636723462223
"261","OXMM",-1.17118298150295,"17-18",-20,444,24,-0.741573390669971,"terr","OXMM_17-18","OXMM_17-18_-20",0.544955853088638,-0.741573390669971,-1.28652924375861
"262","OXOY",-1.71479842809193,"16-17",18,428,23,-1.01304582239329,"floa","OXOY_16-17","OXOY_16-17_18",-0.820468113106052,-1.01304582239329,-0.192577709287235
