studyyear,date,doy,doy.adj,mean.temp,ID1,Status,ID_date,ID_year,Tmanip,timesincemanip,pings,num.terr.ping,num.int,num.part,pings_terr,num.int_terr,num.part_terr,weight,mean.stab,pingsL,num.intL,num.partL,pings_terrL,num.int_terrL,num.part_terrL
17-18,1/20/18,20,20,22.7,WXW,terr,WXW_2018-01-20,WXW_17-18,none,NA,587,4,0,0,584,0,0,0,0,6.37502482,0,0,6.371611847,0,0
17-18,12/20/17,354,-11,27.1,WXW,terr,WXW_2017-12-20,WXW_17-18,none,NA,570,1,9,2,570,9,2,4.5,0.748148148,6.345636361,2.302585093,1.098612289,6.34738921,2.302585093,1.098612289
17-18,2/3/18,34,34,26.9,WXW,terr,WXW_2018-02-03,WXW_17-18,none,NA,4,2,0,0,0,0,0,0,0,1.386294361,0,0,0,0,0
17-18,1/31/18,31,31,28,WXW,terr,WXW_2018-01-31,WXW_17-18,none,NA,3,1,2,2,0,0,0,1,0.142857143,1.098612289,1.098612289,1.098612289,0,0,0
17-18,1/21/18,21,21,21.9,WXW,terr,WXW_2018-01-21,WXW_17-18,none,NA,971,2,0,0,961,0,0,0,0,6.878326468,0,0,6.869014451,0,0
17-18,2/16/18,47,47,24.1,WXW,terr,WXW_2018-02-16,WXW_17-18,none,NA,580,2,2,2,579,2,2,1,0.101010101,6.363028104,1.098612289,1.098612289,6.363028104,1.098612289,1.098612289
17-18,1/17/18,17,17,22.7,WXW,terr,WXW_2018-01-17,WXW_17-18,none,NA,494,2,0,0,488,0,0,0,0,6.202535517,0,0,6.192362489,0,0
17-18,1/30/18,30,30,28.1,WXW,terr,WXW_2018-01-30,WXW_17-18,none,NA,4,1,1,1,0,0,0,1,0.333333333,1.386294361,0.693147181,0.693147181,0,0,0
17-18,12/21/17,355,-10,26.6,WXW,terr,WXW_2017-12-21,WXW_17-18,none,NA,769,1,17,3,769,17,3,5.666666667,0.663585434,6.64509097,2.890371758,1.386294361,6.646390515,2.890371758,1.386294361
17-18,2/2/18,33,33,28.4,WXW,terr,WXW_2018-02-02,WXW_17-18,none,NA,5,1,0,0,0,0,0,0,0,1.609437912,0,0,0,0,0
17-18,2/19/18,50,50,26.3,WXW,terr,WXW_2018-02-19,WXW_17-18,none,NA,253,2,0,0,252,0,0,0,0,5.533389489,0,0,5.533389489,0,0
17-18,1/22/18,22,22,22.6,WXW,terr,WXW_2018-01-22,WXW_17-18,none,NA,321,1,0,0,321,0,0,0,0,5.771441123,0,0,5.774551546,0,0
17-18,2/22/18,53,53,26.7,WXW,terr,WXW_2018-02-22,WXW_17-18,none,NA,141,2,0,0,134,0,0,0,0,4.94875989,0,0,4.905274778,0,0
15-16,3/19/16,79,79,25.1,WXYM,terr,WXYM_2016-03-19,WXYM_15-16,none,NA,737,1,4,3,737,4,3,1.333333333,0.708333333,6.602587892,1.609437912,1.386294361,6.603943825,1.609437912,1.386294361
15-16,3/1/16,61,61,27.75,WXYM,terr,WXYM_2016-03-01,WXYM_15-16,none,NA,859,1,6,3,859,6,3,2,0.118684012,6.755768922,1.945910149,1.386294361,6.756932389,1.945910149,1.386294361
15-16,3/17/16,77,77,23.3,WXYM,terr,WXYM_2016-03-17,WXYM_15-16,none,NA,864,1,4,3,864,4,3,1.333333333,1,6.761572769,1.609437912,1.386294361,6.762729507,1.609437912,1.386294361
15-16,3/15/16,75,75,25.2,WXYM,terr,WXYM_2016-03-15,WXYM_15-16,none,NA,817,1,2,1,817,2,1,2,1,6.705639095,1.098612289,0.693147181,6.706862337,1.098612289,0.693147181
15-16,2/27/16,58,58,NA,WXYM,terr,WXYM_2016-02-27,WXYM_15-16,none,NA,936,1,7,3,936,7,3,2.333333333,0.108974359,6.841615476,2.079441542,1.386294361,6.842683282,2.079441542,1.386294361
15-16,2/26/16,57,57,28,WXYM,terr,WXYM_2016-02-26,WXYM_15-16,none,NA,871,1,5,4,871,5,4,1.25,0.091235335,6.769641977,1.791759469,1.609437912,6.770789424,1.791759469,1.609437912
15-16,2/22/16,53,53,NA,WXYM,terr,WXYM_2016-02-22,WXYM_15-16,none,NA,945,1,3,2,945,3,2,1.5,1,6.851184927,1.386294361,1.098612289,6.852242569,1.386294361,1.098612289
15-16,2/21/16,52,52,28.25,WXYM,terr,WXYM_2016-02-21,WXYM_15-16,none,NA,934,1,6,3,934,6,3,2,0.833333333,6.839476438,1.945910149,1.386294361,6.840546529,1.945910149,1.386294361
15-16,2/25/16,56,56,26.75,WXYM,terr,WXYM_2016-02-25,WXYM_15-16,none,NA,904,1,7,3,904,7,3,2.333333333,1,6.80682936,2.079441542,1.386294361,6.807934944,2.079441542,1.386294361
15-16,2/23/16,54,54,27.5,WXYM,terr,WXYM_2016-02-23,WXYM_15-16,none,NA,922,1,5,4,922,5,4,1.25,1,6.826545224,1.791759469,1.609437912,6.827629235,1.791759469,1.609437912
15-16,2/24/16,55,55,26.25,WXYM,terr,WXYM_2016-02-24,WXYM_15-16,none,NA,935,1,5,4,935,5,4,1.25,1,6.840546529,1.791759469,1.609437912,6.841615476,1.791759469,1.609437912
15-16,2/29/16,60,60,27.75,WXYM,terr,WXYM_2016-02-29,WXYM_15-16,none,NA,875,1,6,4,875,6,4,1.5,0.083243187,6.774223886,1.945910149,1.609437912,6.775366091,1.945910149,1.609437912
15-16,3/16/16,76,76,24.2,WXYM,terr,WXYM_2016-03-16,WXYM_15-16,none,NA,881,1,4,2,881,4,2,2,1,6.781057626,1.609437912,1.098612289,6.782192056,1.609437912,1.098612289
15-16,2/28/16,59,59,28.5,WXYM,terr,WXYM_2016-02-28,WXYM_15-16,none,NA,928,1,7,2,928,7,2,3.5,0.170976083,6.833031733,2.079441542,1.098612289,6.834108739,2.079441542,1.098612289
15-16,3/18/16,78,78,24.6,WXYM,terr,WXYM_2016-03-18,WXYM_15-16,none,NA,647,1,6,4,647,6,4,1.5,0.791666667,6.472346295,1.945910149,1.609437912,6.473890696,1.945910149,1.609437912
15-16,3/20/16,80,80,24.4,WXYM,terr,WXYM_2016-03-20,WXYM_15-16,none,NA,837,1,6,3,837,6,3,2,1,6.72982407,1.945910149,1.386294361,6.7310181,1.945910149,1.386294361
15-16,2/2/16,33,33,24.2,WXYM,terr,WXYM_2016-02-02,WXYM_15-16,none,NA,1,1,1,1,0,0,0,1,1,0,0.693147181,0.693147181,0,0,0
15-16,1/24/16,24,24,26.3,WXYM,terr,WXYM_2016-01-24,WXYM_15-16,none,NA,1,1,1,1,0,0,0,1,0.5,0,0.693147181,0.693147181,0,0,0
16-17,2/7/17,38,38,25.1,WXYM,terr,WXYM_2017-02-07,WXYM_16-17,none,NA,1288,2,24,4,1277,24,4,6,0.341377005,7.160845907,3.218875825,1.609437912,7.153051635,3.218875825,1.609437912
16-17,12/23/16,358,-7,23,WXYM,terr,WXYM_2016-12-23,WXYM_16-17,none,NA,225,2,22,5,81,22,5,4.4,0.291521537,5.416100402,3.135494216,1.791759469,4.406719247,3.135494216,1.791759469
16-17,1/17/17,17,17,26.3,WXYM,terr,WXYM_2017-01-17,WXYM_16-17,none,NA,1321,2,21,7,1316,15,3,3,0.191208114,7.186144305,3.091042453,2.079441542,7.183111702,2.772588722,1.386294361
16-17,2/11/17,42,42,27.3,WXYM,terr,WXYM_2017-02-11,WXYM_16-17,none,NA,1310,2,27,7,1295,24,4,3.857142857,0.304734684,7.177782416,3.33220451,2.079441542,7.167037877,3.218875825,1.609437912
16-17,1/1/17,1,1,24.2,WXYM,terr,WXYM_2017-01-01,WXYM_16-17,none,NA,2,1,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0
16-17,12/22/16,357,-8,26.8,WXYM,terr,WXYM_2016-12-22,WXYM_16-17,none,NA,229,2,24,8,199,23,7,3,0.357530323,5.433722004,3.218875825,2.197224577,5.298317367,3.17805383,2.079441542
16-17,12/26/16,361,-4,26.5,WXYM,terr,WXYM_2016-12-26,WXYM_16-17,none,NA,100,2,11,5,92,10,4,2.2,0.133758635,4.605170186,2.48490665,1.791759469,4.532599493,2.397895273,1.609437912
16-17,12/25/16,360,-5,25.1,WXYM,terr,WXYM_2016-12-25,WXYM_16-17,none,NA,59,1,8,3,59,8,3,2.666666667,0.238383838,4.077537444,2.197224577,1.386294361,4.094344562,2.197224577,1.386294361
16-17,1/13/17,13,13,24.7,WXYM,terr,WXYM_2017-01-13,WXYM_16-17,none,NA,1186,2,26,7,1153,10,4,3.714285714,0.180369663,7.07834158,3.295836866,2.079441542,7.050989447,2.397895273,1.609437912
16-17,12/27/16,362,-3,26.9,WXYM,terr,WXYM_2016-12-27,WXYM_16-17,none,NA,199,1,25,6,199,25,6,4.166666667,0.252946399,5.293304825,3.258096538,1.945910149,5.298317367,3.258096538,1.945910149
16-17,1/12/17,12,12,24.2,WXYM,terr,WXYM_2017-01-12,WXYM_16-17,none,NA,1218,2,14,5,1178,8,4,2.8,0.101581537,7.104965448,2.708050201,1.791759469,7.072421901,2.197224577,1.609437912
16-17,1/2/17,2,2,22,WXYM,terr,WXYM_2017-01-02,WXYM_16-17,none,NA,4,1,4,2,0,0,0,2,0.05505279,1.386294361,1.609437912,1.098612289,0,0,0
16-17,12/29/16,364,-1,25.7,WXYM,terr,WXYM_2016-12-29,WXYM_16-17,none,NA,252,2,32,7,251,31,7,4.571428571,0.264624281,5.529429088,3.496507561,2.079441542,5.529429088,3.465735903,2.079441542
16-17,12/28/16,363,-2,26.3,WXYM,terr,WXYM_2016-12-28,WXYM_16-17,none,NA,266,2,23,4,260,23,4,5.75,0.435550066,5.583496309,3.17805383,1.609437912,5.564520407,3.17805383,1.609437912
16-17,2/10/17,41,41,27.3,WXYM,terr,WXYM_2017-02-10,WXYM_16-17,none,NA,1333,2,26,6,1316,21,4,4.333333333,0.274177071,7.19518732,3.295836866,1.945910149,7.183111702,3.091042453,1.609437912
16-17,2/9/17,40,40,26.6,WXYM,terr,WXYM_2017-02-09,WXYM_16-17,none,NA,1287,4,27,6,1263,21,3,4.5,0.33852761,7.160069208,3.33220451,1.945910149,7.142036575,3.091042453,1.386294361
16-17,1/14/17,14,14,25.5,WXYM,terr,WXYM_2017-01-14,WXYM_16-17,none,NA,1239,2,21,4,1220,13,3,5.25,0.213478785,7.122059882,3.091042453,1.609437912,7.107425474,2.63905733,1.386294361
16-17,1/16/17,16,16,25.6,WXYM,terr,WXYM_2017-01-16,WXYM_16-17,none,NA,1243,2,21,6,1222,17,4,3.5,0.255364815,7.125283092,3.091042453,1.945910149,7.109062136,2.890371758,1.609437912
16-17,12/24/16,359,-6,23.2,WXYM,terr,WXYM_2016-12-24,WXYM_16-17,none,NA,120,3,14,4,118,14,4,3.5,0.26101577,4.787491743,2.708050201,1.609437912,4.779123493,2.708050201,1.609437912
16-17,2/8/17,39,39,25,WXYM,terr,WXYM_2017-02-08,WXYM_16-17,none,NA,1272,4,30,7,1254,25,4,4.285714286,0.277936757,7.148345744,3.433987204,2.079441542,7.134890852,3.258096538,1.609437912
16-17,1/4/17,4,4,26.3,WXYM,terr,WXYM_2017-01-04,WXYM_16-17,none,NA,2,2,1,1,0,0,0,1,0.016949153,0.693147181,0.693147181,0.693147181,0,0,0
16-17,1/15/17,15,15,25.4,WXYM,terr,WXYM_2017-01-15,WXYM_16-17,none,NA,1269,2,19,6,1259,12,5,3.166666667,0.176065458,7.145984468,2.995732274,1.945910149,7.138867,2.564949357,1.791759469
16-17,3/5/17,64,64,23.5,WXYM,terr,WXYM_2017-03-05,WXYM_16-17,none,NA,744,2,2,1,726,0,0,2,0.5,6.612041035,1.098612289,0.693147181,6.588926478,0,0
16-17,3/4/17,63,63,25.4,WXYM,terr,WXYM_2017-03-04,WXYM_16-17,none,NA,916,2,3,2,885,2,2,1.5,0.357142857,6.820016365,1.386294361,1.098612289,6.786716951,1.098612289,1.098612289
16-17,3/2/17,61,61,27.2,WXYM,terr,WXYM_2017-03-02,WXYM_16-17,none,NA,1145,2,3,2,1144,3,2,1.5,0.388888889,7.043159916,1.386294361,1.098612289,7.043159916,1.386294361,1.098612289
16-17,3/3/17,62,62,27.2,WXYM,terr,WXYM_2017-03-03,WXYM_16-17,none,NA,1009,3,12,5,937,3,3,2.4,0.296382429,6.91671502,2.564949357,1.791759469,6.843749949,1.386294361,1.386294361
16-17,3/7/17,66,66,22.9,WXYM,terr,WXYM_2017-03-07,WXYM_16-17,none,NA,904,3,3,2,853,2,2,1.5,0.305555556,6.80682936,1.386294361,1.098612289,6.749931194,1.098612289,1.098612289
16-17,3/6/17,65,65,23.8,WXYM,terr,WXYM_2017-03-06,WXYM_16-17,none,NA,815,2,5,1,800,2,1,5,0.833333333,6.703188113,1.791759469,0.693147181,6.685860947,1.098612289,0.693147181
17-18,2/24/18,55,55,26.3,WXYM,terr,WXYM_2018-02-24,WXYM_17-18,none,NA,426,2,5,1,33,0,0,5,1,6.054439346,1.791759469,0.693147181,3.526360525,0,0
17-18,1/18/18,18,18,23.8,WXYM,terr,WXYM_2018-01-18,WXYM_17-18,none,NA,797,3,7,5,780,1,1,1.4,0.18452381,6.680854679,2.079441542,1.791759469,6.66057515,0.693147181,0.693147181
17-18,2/22/18,53,53,26.7,WXYM,terr,WXYM_2018-02-22,WXYM_17-18,none,NA,163,2,7,3,95,3,1,2.333333333,0.68707483,5.093750201,2.079441542,1.386294361,4.564348191,1.386294361,0.693147181
17-18,12/22/17,356,-9,27.1,WXYM,terr,WXYM_2017-12-22,WXYM_17-18,none,NA,1310,2,4,3,1309,4,3,1.333333333,0.333333333,7.177782416,1.609437912,1.386294361,7.177782416,1.609437912,1.386294361
17-18,12/23/17,357,-8,27.6,WXYM,terr,WXYM_2017-12-23,WXYM_17-18,none,NA,1328,2,11,5,1325,10,5,2.2,0.393939394,7.19142933,2.48490665,1.791759469,7.189922171,2.397895273,1.791759469
17-18,12/21/17,355,-10,26.6,WXYM,terr,WXYM_2017-12-21,WXYM_17-18,none,NA,1265,2,15,3,1258,14,3,5,0.441666667,7.142827401,2.772588722,1.386294361,7.138073034,2.708050201,1.386294361
17-18,2/21/18,52,52,25.9,WXYM,terr,WXYM_2018-02-21,WXYM_17-18,none,NA,56,2,2,1,47,2,1,2,0.666666667,4.025351691,1.098612289,0.693147181,3.871201011,1.098612289,0.693147181
17-18,2/14/18,45,45,25.8,WXYM,terr,WXYM_2018-02-14,WXYM_17-18,none,NA,1355,1,9,2,1355,9,2,4.5,0.619047619,7.211556733,2.302585093,1.098612289,7.212294469,2.302585093,1.098612289
17-18,2/16/18,47,47,24.1,WXYM,terr,WXYM_2018-02-16,WXYM_17-18,none,NA,1268,3,9,2,1254,9,2,4.5,0.604938272,7.145196135,2.302585093,1.098612289,7.134890852,2.302585093,1.098612289
17-18,2/19/18,50,50,26.3,WXYM,terr,WXYM_2018-02-19,WXYM_17-18,none,NA,762,3,3,2,739,2,1,1.5,0.611111111,6.635946556,1.386294361,1.098612289,6.606650186,1.098612289,0.693147181
17-18,2/13/18,44,44,27.4,WXYM,terr,WXYM_2018-02-13,WXYM_17-18,none,NA,1277,1,2,2,1277,2,2,1,0.75,7.152268856,1.098612289,1.098612289,7.153051635,1.098612289,1.098612289
17-18,1/21/18,21,21,21.9,WXYM,terr,WXYM_2018-01-21,WXYM_17-18,none,NA,230,3,4,4,11,0,0,1,0.400297619,5.438079309,1.609437912,1.609437912,2.48490665,0,0
17-18,12/24/17,358,-7,26.3,WXYM,terr,WXYM_2017-12-24,WXYM_17-18,none,NA,1291,1,7,3,1291,7,3,2.333333333,0.56462585,7.163172391,2.079441542,1.386294361,7.163946684,2.079441542,1.386294361
17-18,12/19/17,353,-12,27.4,WXYM,terr,WXYM_2017-12-19,WXYM_17-18,none,NA,1341,2,15,3,1340,15,3,5,0.336161616,7.201170883,2.772588722,1.386294361,7.201170883,2.772588722,1.386294361
17-18,2/12/18,43,43,27.1,WXYM,terr,WXYM_2018-02-12,WXYM_17-18,none,NA,1126,2,3,1,1121,3,1,3,1,7.026426809,1.386294361,0.693147181,7.022868086,1.386294361,0.693147181
17-18,2/20/18,51,51,26,WXYM,terr,WXYM_2018-02-20,WXYM_17-18,none,NA,249,2,5,1,237,4,1,5,0.714285714,5.517452896,1.791759469,0.693147181,5.472270674,1.609437912,0.693147181
17-18,2/23/18,54,54,27.2,WXYM,terr,WXYM_2018-02-23,WXYM_17-18,none,NA,257,2,4,1,84,3,1,4,0.666666667,5.549076085,1.609437912,0.693147181,4.442651256,1.386294361,0.693147181
17-18,2/15/18,46,46,26.1,WXYM,terr,WXYM_2018-02-15,WXYM_17-18,none,NA,1337,1,7,2,1337,7,2,3.5,0.391465677,7.198183577,2.079441542,1.098612289,7.198931241,2.079441542,1.098612289
17-18,1/17/18,17,17,22.7,WXYM,terr,WXYM_2018-01-17,WXYM_17-18,none,NA,994,2,7,4,918,0,0,1.75,0.175170068,6.901737207,2.079441542,1.609437912,6.823286122,0,0
17-18,1/22/18,22,22,22.6,WXYM,terr,WXYM_2018-01-22,WXYM_17-18,none,NA,258,3,3,2,11,0,0,1.5,0.333333333,5.552959585,1.386294361,1.098612289,2.48490665,0,0
17-18,2/11/18,42,42,28,WXYM,terr,WXYM_2018-02-11,WXYM_17-18,none,NA,1083,2,7,2,1080,7,2,3.5,1,6.987490247,2.079441542,1.098612289,6.985641818,2.079441542,1.098612289
17-18,1/20/18,20,20,22.7,WXYM,terr,WXYM_2018-01-20,WXYM_17-18,none,NA,125,3,8,4,16,0,0,2,0.584145022,4.828313737,2.197224577,1.609437912,2.833213344,0,0
17-18,1/16/18,16,16,23.6,WXYM,terr,WXYM_2018-01-16,WXYM_17-18,none,NA,632,1,10,2,632,10,2,5,1,6.448889394,2.397895273,1.098612289,6.450470422,2.397895273,1.098612289
17-18,1/19/18,19,19,23.8,WXYM,terr,WXYM_2018-01-19,WXYM_17-18,none,NA,886,2,4,4,858,2,2,1,0.23125,6.786716951,1.609437912,1.609437912,6.755768922,1.098612289,1.098612289
17-18,12/20/17,354,-11,27.1,WXYM,terr,WXYM_2017-12-20,WXYM_17-18,none,NA,1293,1,7,2,1293,7,2,3.5,0.37414966,7.164720379,2.079441542,1.098612289,7.165493475,2.079441542,1.098612289
15-16,1/2/16,2,2,26.5,WYYX,floa,WYYX_2016-01-02,WYYX_15-16,none,NA,24,4,4,3,0,0,0,1.333333333,0.067147436,3.17805383,1.609437912,1.386294361,0,0,0
15-16,1/29/16,29,29,27.8,WYYX,floa,WYYX_2016-01-29,WYYX_15-16,none,NA,1,1,4,4,0,0,0,1,0.3125,0,1.609437912,1.609437912,0,0,0
15-16,1/1/16,1,1,25.3,WYYX,floa,WYYX_2016-01-01,WYYX_15-16,none,NA,21,3,1,1,0,0,0,1,0.041666667,3.044522438,0.693147181,0.693147181,0,0,0
15-16,3/6/16,66,66,28.5,WYYX,floa,WYYX_2016-03-06,WYYX_15-16,none,NA,13,1,2,2,0,0,0,1,0.5625,2.564949357,1.098612289,1.098612289,0,0,0
15-16,1/1/16,1,1,25.3,XL,terr,XL_2016-01-01,XL_15-16,none,NA,1059,1,1,1,1059,1,1,1,0.142857143,6.965080346,0.693147181,0.693147181,6.966024187,0.693147181,0.693147181
15-16,2/22/16,53,53,NA,XL,terr,XL_2016-02-22,XL_15-16,none,NA,969,2,3,2,968,3,2,1.5,0.114909782,6.876264612,1.386294361,1.098612289,6.876264612,1.386294361,1.098612289
15-16,2/17/16,48,48,26.25,XL,terr,XL_2016-02-17,XL_15-16,none,NA,720,3,8,3,712,5,1,2.666666667,0.233516484,6.579251212,2.197224577,1.386294361,6.56948142,1.791759469,0.693147181
15-16,1/2/16,2,2,26.5,XL,terr,XL_2016-01-02,XL_15-16,none,NA,1335,2,12,5,1332,11,4,2.4,0.287831439,7.196686571,2.564949357,1.791759469,7.19518732,2.48490665,1.609437912
15-16,2/16/16,47,47,28,XL,terr,XL_2016-02-16,XL_15-16,none,NA,977,4,8,3,967,7,2,2.666666667,0.184954751,6.884486652,2.197224577,1.386294361,6.875232087,2.079441542,1.098612289
15-16,2/18/16,49,49,28.5,XL,terr,XL_2016-02-18,XL_15-16,none,NA,890,5,18,3,876,16,2,6,0.266733267,6.791221463,2.944438979,1.386294361,6.776506992,2.833213344,1.098612289
15-16,1/3/16,3,3,26.2,XL,terr,XL_2016-01-03,XL_15-16,none,NA,1208,2,6,4,1207,6,4,1.5,0.390796703,7.096721378,1.945910149,1.609437912,7.096721378,1.945910149,1.609437912
15-16,2/21/16,52,52,28.25,XL,terr,XL_2016-02-21,XL_15-16,none,NA,890,3,8,3,886,7,3,2.666666667,0.189596273,6.791221463,2.197224577,1.386294361,6.787844982,2.079441542,1.386294361
15-16,12/30/15,364,-1,24,XL,terr,XL_2015-12-30,XL_15-16,none,NA,1088,1,7,4,1088,7,4,1.75,0.303571429,6.992096427,2.079441542,1.609437912,6.993015123,2.079441542,1.609437912
15-16,12/31/15,365,0,24.4,XL,terr,XL_2015-12-31,XL_15-16,none,NA,1313,1,4,3,1313,4,3,1.333333333,0.301666667,7.180069874,1.609437912,1.386294361,7.180831199,1.609437912,1.386294361
15-16,2/20/16,51,51,28,XL,terr,XL_2016-02-20,XL_15-16,none,NA,1130,2,12,4,1128,12,4,3,0.184238615,7.029972912,2.564949357,1.609437912,7.029087564,2.564949357,1.609437912
15-16,1/4/16,4,4,26.7,XL,terr,XL_2016-01-04,XL_15-16,none,NA,1362,2,8,4,1361,8,4,2,0.334924056,7.216709487,2.197224577,1.609437912,7.216709487,2.197224577,1.609437912
15-16,2/19/16,50,50,27.75,XL,terr,XL_2016-02-19,XL_15-16,none,NA,1008,1,6,3,1008,6,3,2,0.12858406,6.915723449,1.945910149,1.386294361,6.91671502,1.945910149,1.386294361
15-16,3/6/16,66,66,28.5,XL,terr,XL_2016-03-06,XL_15-16,none,NA,914,3,11,4,877,7,2,2.75,0.35806677,6.817830571,2.48490665,1.609437912,6.777646594,2.079441542,1.098612289
15-16,3/12/16,72,72,24.7,XL,terr,XL_2016-03-12,XL_15-16,none,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15-16,3/14/16,74,74,24.2,XL,terr,XL_2016-03-14,XL_15-16,none,NA,2,1,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0
15-16,3/16/16,76,76,24.2,XL,terr,XL_2016-03-16,XL_15-16,none,NA,2,1,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0
15-16,3/5/16,65,65,27.25,XL,terr,XL_2016-03-05,XL_15-16,none,NA,767,4,8,4,725,3,2,2,0.249614846,6.642486801,2.197224577,1.609437912,6.587550015,1.386294361,1.098612289
15-16,3/4/16,64,64,27,XL,terr,XL_2016-03-04,XL_15-16,none,NA,777,4,8,4,743,6,2,2,0.339880952,6.65544035,2.197224577,1.609437912,6.612041035,1.945910149,1.098612289
15-16,3/15/16,75,75,25.2,XL,terr,XL_2016-03-15,XL_15-16,none,NA,4,2,0,0,0,0,0,0,0,1.386294361,0,0,0,0,0
15-16,3/8/16,68,68,27.4,XL,terr,XL_2016-03-08,XL_15-16,none,NA,807,4,21,6,767,9,1,3.5,0.446943705,6.693323668,3.091042453,1.945910149,6.643789733,2.302585093,0.693147181
15-16,3/7/16,67,67,29,XL,terr,XL_2016-03-07,XL_15-16,none,NA,648,4,14,6,595,2,2,2.333333333,0.140570359,6.473890696,2.708050201,1.945910149,6.390240667,1.098612289,1.098612289
15-16,3/10/16,70,70,27.7,XL,terr,XL_2016-03-10,XL_15-16,none,NA,7,1,1,1,0,0,0,1,0.333333333,1.945910149,0.693147181,0.693147181,0,0,0
16-17,1/7/17,7,7,23.3,XL,terr,XL_2017-01-07,XL_16-17,none,NA,665,1,60,8,0,0,0,7.5,0.098519512,6.499787041,4.110873864,2.197224577,0,0,0
16-17,1/5/17,5,5,26.1,XL,terr,XL_2017-01-05,XL_16-17,none,NA,599,2,68,8,0,0,0,8.5,0.074757988,6.395261598,4.234106505,2.197224577,0,0,0
16-17,1/4/17,4,4,26.3,XL,terr,XL_2017-01-04,XL_16-17,none,NA,616,2,78,9,0,0,0,8.666666667,0.077180693,6.423246964,4.369447852,2.302585093,0,0,0
16-17,1/23/17,23,23,27,XL,terr,XL_2017-01-23,XL_16-17,none,NA,2,1,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0
16-17,1/3/17,3,3,23.2,XL,terr,XL_2017-01-03,XL_16-17,none,NA,744,2,53,9,0,0,0,5.888888889,0.103769948,6.612041035,3.988984047,2.302585093,0,0,0
16-17,1/24/17,24,24,27.4,XL,terr,XL_2017-01-24,XL_16-17,none,NA,15,1,2,1,0,0,0,2,0.02020202,2.708050201,1.098612289,0.693147181,0,0,0
16-17,1/25/17,25,25,27.1,XL,terr,XL_2017-01-25,XL_16-17,none,NA,1,1,1,1,0,0,0,1,0.011904762,0,0.693147181,0.693147181,0,0,0
16-17,1/6/17,6,6,22.6,XL,terr,XL_2017-01-06,XL_16-17,none,NA,621,1,46,7,0,0,0,6.571428571,0.101362512,6.431331082,3.850147602,2.079441542,0,0,0
16-17,1/14/17,14,14,25.5,YAOR,floa,YAOR_2017-01-14,YAOR_16-17,none,NA,23,3,3,2,0,0,0,1.5,0.25,3.135494216,1.386294361,1.098612289,0,0,0
16-17,2/3/17,34,34,24.4,YAOR,floa,YAOR_2017-02-03,YAOR_16-17,none,NA,119,2,5,3,0,0,0,1.666666667,0.030025321,4.779123493,1.791759469,1.386294361,0,0,0
16-17,2/14/17,45,45,24.6,YAOR,floa,YAOR_2017-02-14,YAOR_16-17,none,NA,1,1,2,2,0,0,0,1,0.006089036,0,1.098612289,1.098612289,0,0,0
16-17,1/18/17,18,18,27.3,YAOR,floa,YAOR_2017-01-18,YAOR_16-17,none,NA,54,2,13,3,0,0,0,4.333333333,0.130782225,3.988984047,2.63905733,1.386294361,0,0,0
16-17,1/29/17,29,29,21.6,YAOR,floa,YAOR_2017-01-29,YAOR_16-17,none,NA,1,1,2,2,0,0,0,1,0.027972028,0,1.098612289,1.098612289,0,0,0
16-17,1/27/17,27,27,22.4,YAOR,floa,YAOR_2017-01-27,YAOR_16-17,none,NA,1,1,2,2,0,0,0,1,0.120833333,0,1.098612289,1.098612289,0,0,0
16-17,2/28/17,59,59,24.9,YAOR,floa,YAOR_2017-02-28,YAOR_16-17,none,NA,12,2,1,1,0,0,0,1,0.25,2.48490665,0.693147181,0.693147181,0,0,0
16-17,1/17/17,17,17,26.3,YAOR,floa,YAOR_2017-01-17,YAOR_16-17,none,NA,28,3,6,3,0,0,0,2,0.078725222,3.33220451,1.945910149,1.386294361,0,0,0
16-17,2/2/17,33,33,24.9,YAOR,floa,YAOR_2017-02-02,YAOR_16-17,none,NA,272,7,36,7,0,0,0,5.142857143,0.082311995,5.605802066,3.610917913,2.079441542,0,0,0
16-17,2/4/17,35,35,25.1,YAOR,floa,YAOR_2017-02-04,YAOR_16-17,none,NA,176,3,10,5,0,0,0,2,0.057189355,5.170483995,2.397895273,1.791759469,0,0,0
16-17,2/25/17,56,56,23.3,YAOR,floa,YAOR_2017-02-25,YAOR_16-17,none,NA,53,4,11,8,0,0,0,1.375,0.15364616,3.970291914,2.48490665,2.197224577,0,0,0
16-17,2/1/17,32,32,23.9,YAOR,floa,YAOR_2017-02-01,YAOR_16-17,none,NA,1,1,2,2,0,0,0,1,0.5,0,1.098612289,1.098612289,0,0,0
16-17,2/27/17,58,58,21.8,YAOR,floa,YAOR_2017-02-27,YAOR_16-17,none,NA,14,3,5,4,0,0,0,1.25,0.06022663,2.63905733,1.791759469,1.609437912,0,0,0
16-17,1/13/17,13,13,24.7,YAOR,floa,YAOR_2017-01-13,YAOR_16-17,none,NA,15,3,1,1,0,0,0,1,0.1,2.708050201,0.693147181,0.693147181,0,0,0
