"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"ABLIM3","purple","ABLIM3","ABLIM3",2,"N","ABLIM3",0.14802481379081,0.598556711039235,-0.101425991560162,0.719092515521477,-0.297873535658355,0.280902899343982
"ABR","coral","ABR","ABR",2,"N","ABR",0.285530195728555,0.302261682304508,0.189397733137425,0.499004418167119,-0.348705898195824,0.202730305903798
"ABRACL","indianred4","ABRACL","ABRACL",3,"N","ABRACL",-0.355436996522852,0.193556405294413,-0.120070167465784,0.669937121980394,0.271465618884248,0.327720678560146
"ABRAXAS1","lightslateblue","ABRAXAS1","ABRAXAS1",2,"N","ABRAXAS1",0.0971250336683181,0.730586531173868,0.134949611714653,0.631569800835506,0.234660715008187,0.39987722321963
"ABRAXAS2","lightsteelblue","ABRAXAS2","ABRAXAS2",2,"N","ABRAXAS2",-0.404076025667405,0.135233071552424,-0.121174304537268,0.667062492909059,0.627402233969601,0.0122887613406405
"ABTB1","chocolate4","ABTB1","ABTB1",3,"N","ABTB1",0.0207788657396034,0.941406933202078,0.420307150141541,0.118782473642074,0.51335062531793,0.0503281333930687
"ABTB2","indianred4","ABTB2","ABTB2",3,"N","ABTB2",-0.334156699327449,0.223496097805331,-0.447005713227789,0.0948143952686284,-0.122287193158675,0.664169420845339
"ACAA1","brown","ACAA1","ACAA1",3,"N","ACAA1",-0.522253472427285,0.0458140533811561,-0.289903988995382,0.294587590691731,0.13874883803928,0.621906994345153
"ACAA2","lightsteelblue","ACAA2","ACAA2",3,"N","ACAA2",-0.529877946248309,0.0421922940585742,-0.356461400750251,0.192184137012947,0.306027879884705,0.267301010913722
"ACACA","darkturquoise","ACACA","ACACA",3,"N","ACACA",0.320595696750636,0.244011385273431,-0.236299131355529,0.396498696679329,-0.494687099258203,0.0608406110265658
"ACACB","orange","ACACB","ACACB",3,"N","ACACB",0.285546594676132,0.302232693134196,-0.165345564371087,0.55592680066256,-0.412300361430342,0.126715307099071
"ACAD10","purple","ACAD10","ACAD10",2,"N","ACAD10",0.372450886458493,0.171577700820799,-0.0263995663904026,0.92559362354598,-0.481385821522028,0.0692494226584328
"ACAD11","brown2","ACAD11","ACAD11",3,"N","ACAD11",-0.462172896627324,0.0828303668153049,0.177408497228906,0.527033677486959,0.290045924552612,0.294340497084601
"ACAD8","orange","ACAD8","ACAD8",3,"N","ACAD8",0.206959599827554,0.459249219278859,-0.0616224528906977,0.82730148232151,-0.185353439259521,0.508380846341969
"ACAD9","antiquewhite1","ACAD9","ACAD9",3,"N","ACAD9",-0.583177300248027,0.0224954219471007,-0.514454390670335,0.0497514164901535,0.0371482419755963,0.895429721549957
"ACADL","lightsteelblue","ACADL","ACADL",3,"N","ACADL",-0.412785799927904,0.126224308952052,-0.25799083691915,0.353219811880291,0.255812438620739,0.357442770249535
"ACADM","lightsteelblue","ACADM","ACADM",2,"N","ACADM",-0.390997229348168,0.149564184136789,-0.298767224613651,0.279392407016817,-0.090914088029072,0.747278601185551
"ACADS","blue2","ACADS","ACADS",3,"N","ACADS",-0.177440712973862,0.526957428373594,-0.488767281926912,0.0644857842242947,-0.0693980389519686,0.805871758535893
"ACADSB","skyblue1","ACADSB","ACADSB",3,"N","ACADSB",0.596347193282186,0.0189523957466951,0.0630089390442881,0.823471563121466,-0.311164654995804,0.258940861683423
"ACAN","floralwhite","ACAN","ACAN",3,"N","ACAN",0.5358242430621,0.0395187084189672,0.294093142345587,0.287346188437367,0.0883083458157295,0.754313208100252
"ACAP2","darkslateblue","ACAP2","ACAP2",2,"N","ACAP2",0.109393665671046,0.697947932812733,-0.152699745733684,0.586923056427082,-0.146251771804028,0.602992856386578
"ACAP3","coral","ACAP3","ACAP3",2,"N","ACAP3",-0.0289357666015204,0.918466386988047,-0.534835158590219,0.0399544292341711,-0.861825604106207,3.62258031840646e-05
"ACAT1","maroon","ACAT1","ACAT1",3,"N","ACAT1",-0.315123761102646,0.252607356992835,-0.321589127072627,0.242470406155613,-0.0515310642364649,0.855281064072684
"ACAT2","lightsteelblue","ACAT2","ACAT2",3,"N","ACAT2",-0.121877110632619,0.665234964542846,-0.237057877696208,0.394939257906689,0.299490183839899,0.278174036505205
