"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"ABCC9","coral3","ABCC9","ABCC9",1,"N","ABCC9",0.0422605198707918,0.876507569157013,0.137204403914419,0.612361010086279,-0.423908062063722,0.101770598120685
"ABCD2","orangered4","ABCD2","ABCD2",3,"N","ABCD2",-0.191917626411065,0.476427170064964,-0.0378121711223946,0.889427786252859,-0.319852937139553,0.227172116056699
"ABCD3","lightyellow","ABCD3","ABCD3",3,"N","ABCD3",-0.762908390104716,0.000587234536064585,-0.764057934540306,0.000569484863238579,-0.0818058215776726,0.763273796442227
"ABCD4","navajowhite1","ABCD4","ABCD4",2,"N","ABCD4",0.218167816921157,0.416946260941736,0.253005487053257,0.344436206176746,-0.32045429770863,0.226250389919396
"ABCE1","orangered4","ABCE1","ABCE1",3,"N","ABCE1",-0.317635623212753,0.230591179972077,-0.451707598007535,0.07901484589123,-0.595461537689919,0.0149453717805946
"ABCF2","blue","ABCF2","ABCF2",3,"N","ABCF2",-0.248490765988534,0.353403696901379,-0.132930996387226,0.623582478304995,-0.270438322227712,0.311039286990168
"ABCF3","darkorange2","ABCF3","ABCF3",3,"N","ABCF3",0.53075960308227,0.0344058700967083,0.309483567593874,0.243439302670217,-0.200784689665938,0.455888395382568
"ABCG1","tan","ABCG1","ABCG1",1,"N","ABCG1",-0.0144053868002672,0.95777204277831,0.496378001280768,0.0504983086264447,0.440409388069927,0.0877690157541604
"ABCG4","antiquewhite4","ABCG4","ABCG4",2,"N","ABCG4",-0.404377421352468,0.120296919947991,-0.155801831970584,0.564485719450975,-0.465952480157866,0.0688981775931337
"ABHD10","lavenderblush3","ABHD10","ABHD10",3,"N","ABHD10",0.679657804915375,0.00377589059096266,0.244603532692329,0.361228681482791,-0.274419586010934,0.303688576888475
"ABHD11","darkorange","ABHD11","ABHD11",2,"N","ABHD11",0.204415450920471,0.447608289925347,0.108400877632879,0.689442586996156,0.292371215302329,0.271832666599325
"ABHD12","darkseagreen4","ABHD12","ABHD12",3,"N","ABHD12",-0.124744894935838,0.645294661731074,0.210094457326793,0.434810973794438,0.0401103693399775,0.882749220300402
"ABHD12B","mediumpurple4","ABHD12","ABHD12",3,"N","ABHD12B/ABHD12",0.381254715374172,0.145110612954895,0.458125972719203,0.0743320592005212,0.126751633846944,0.63994640511573
"ABHD13","black","ABHD13","ABHD13",3,"N","ABHD13",-0.197593702264857,0.463228206753317,-0.383858029375047,0.142156248104155,-0.160900689324796,0.55164613837404
"ABHD14A","darkorange","ABHD14A","ABHD14A",3,"N","ABHD14A",-0.104745209724991,0.699453054116927,-0.190775423795528,0.479105115358338,0.279534874101193,0.294396020591439
"ABHD15","darkorange","ABHD15","ABHD15",2,"N","ABHD15",0.312744433841577,0.238247532909262,0.400477559956155,0.124259101578484,0.275998579419095,0.300801885046564
"ABHD17A","darkorange2","ABHD17A","ABHD17A",3,"N","ABHD17A",0.0364423231147926,0.893411911695374,-0.0605876754448734,0.823616866281189,-0.195054508432599,0.469110262465386
"ABHD17B","lightsteelblue","ABHD17B","ABHD17B",3,"N","ABHD17B",-0.228153810694194,0.395392457179406,-0.500850314338342,0.0481379809281675,0.233583355715856,0.383929694822265
"ABHD17C","black","ABHD17C","ABHD17C",3,"N","ABHD17C",-0.342889042616015,0.193551902283131,-0.473429304381535,0.0639830863094376,0.00247709418324312,0.992735720170616
"ABHD18","black","ABHD18","ABHD18",3,"N","ABHD18",-0.365090213994354,0.16439018191147,0.282164834055224,0.289685042840549,0.6519924961883,0.00620185148833336
"ABHD2","lightsteelblue","ABHD2","ABHD2",2,"N","ABHD2",-0.506889452446087,0.0450824199293835,-0.555574240086948,0.025460681648399,0.118008934587371,0.663365226235136
"ABHD3","blue","ABHD3","ABHD3",2,"N","ABHD3",-0.614230206812484,0.0113605898906896,-0.713529324749579,0.00191052070048588,-0.362580155499274,0.167530179127899
"ABHD5","blue2","ABHD5","ABHD5",2,"N","ABHD5",-0.134273897939227,0.620047659348618,-0.267178730694689,0.317134392781672,-0.191999335194591,0.47623587976582
"ABHD6","skyblue4","ABHD6","ABHD6",2,"N","ABHD6",-0.318442600012366,0.229343098207537,-0.1032894059819,0.703452601138051,-0.386571313672276,0.13912099064121
"ABHD8","lavenderblush3","ABHD8","ABHD8",3,"N","ABHD8",-0.183819029828943,0.495570799687397,0.166552301177404,0.537565637709089,-0.0892915354738312,0.742268122735146
"ABI1","blue","ABI1","ABI1",3,"N","ABI1",-0.317649837238013,0.23056915935844,-0.741673298222911,0.00100632416431066,-0.270561960992362,0.310809455459092
"ABI2","orangered4","ABI2","ABI2",2,"N","ABI2",-0.0370498408446366,0.891644680476083,0.0722274818017318,0.79037724001306,-0.161935027312037,0.549057196318799
"ABI3","lightyellow","ABI3","ABI3",3,"N","ABI3",-0.0538154072239404,0.843090175988286,-0.652629860794766,0.00613465606160445,-0.51832293324047,0.0396976414608964
"ABI3BP","orangered4","ABI3BP","ABI3BP",2,"N","ABI3BP",-0.0692108541848316,0.798961651598482,-0.256047374510799,0.338467636721637,-0.195650500718632,0.467726358595293
"ABL1","black","ABL1","ABL1",2,"N","ABL1",-0.55632131968959,0.0252223414799286,-0.329459384844355,0.21273133027642,0.023777620244327,0.930348123334218
"ABL2","blue","ABL2","ABL2",1,"N","ABL2",0.0839470778082607,0.757248705471694,-0.354081688777751,0.178457272598809,-0.375900575423739,0.151317282289399
"ABLIM1","darkseagreen4","ABLIM1","ABLIM1",3,"N","ABLIM1",-0.380487476408024,0.145989213449736,-0.242294904439741,0.365921197396531,-0.233096529507254,0.384950030580727
"ABLIM2","coral3","ABLIM2","ABLIM2",2,"N","ABLIM2",0.377635674212168,0.149286595986947,0.48406364346751,0.0574414693268588,0.0533113619372676,0.844543083922121
"ABLIM3","darkorange","ABLIM3","ABLIM3",2,"N","ABLIM3",0.121240951157624,0.654672244743116,0.49719211764345,0.0500623752788081,0.373062766077326,0.154678633027988
"ABR","antiquewhite4","ABR","ABR",2,"N","ABR",-0.263965500705842,0.323210325209037,-0.171580538452615,0.525174815426124,-0.691247443190566,0.00302049699931267
"ABRACL","blue","ABRACL","ABRACL",3,"N","ABRACL",-0.430450007532404,0.0960431591068369,-0.569435935448424,0.0213105696577299,-0.143829097546463,0.595124556217125
"ABRAXAS1","coral1","ABRAXAS1","ABRAXAS1",2,"N","ABRAXAS1",0.15200831206742,0.574120245648402,0.0304333888909883,0.910915615341729,0.0515717089706577,0.849561207210135
"ABRAXAS2","lightyellow","ABRAXAS2","ABRAXAS2",2,"N","ABRAXAS2",-0.581838738347132,0.0180586983198701,-0.258677327480296,0.333355206670869,0.42944305998201,0.0969094722600463
"ABTB1","darkseagreen4","ABTB1","ABTB1",3,"N","ABTB1",-0.137786241162401,0.61083933017844,0.115105233732786,0.671209670668629,-0.0498664896307003,0.854485265969365
"ABTB2","orangered4","ABTB2","ABTB2",3,"N","ABTB2",-0.306297574455763,0.248579471397994,-0.295832951130015,0.265933213316273,-0.682441670214486,0.00358191424777078
"ACAA1","black","ACAA1","ACAA1",3,"N","ACAA1",-0.376329452637246,0.150813614725423,-0.20606503709326,0.443871600591506,0.0765455047341996,0.778128883619602
"ACAA2","darkorange2","ACAA2","ACAA2",3,"N","ACAA2",0.270507500172067,0.310910680163672,-0.0714747948316377,0.792517085009482,0.140151070725688,0.604669991240579
"ACACA","black","ACACA","ACACA",3,"N","ACACA",-0.140528366260916,0.603688008863489,-0.244591169217729,0.361253721819882,-0.336279307774778,0.202845150683081
"ACAD10","coral1","ACAD10","ACAD10",2,"N","ACAD10",0.412518525933696,0.11231038205455,0.637075357376483,0.00794964971493758,0.101540353408586,0.708267441633823
"ACAD11","blue","ACAD11","ACAD11",3,"N","ACAD11",-0.503169113242223,0.0469470575045515,-0.356611846726332,0.175156137859308,-0.432057238587225,0.0946718163120264
"ACAD8","darkorange","ACAD8","ACAD8",3,"N","ACAD8",0.118145796841342,0.662996288457648,0.13180891786427,0.626541961772217,0.489133473456773,0.0545026770357486
"ACAD9","blue","ACAD9","ACAD9",3,"N","ACAD9",-0.667097899299605,0.00475885244657757,-0.631231817065677,0.00873227247646268,0.0796130455209584,0.769457079808731
"ACADL","lightsteelblue","ACADL","ACADL",3,"N","ACADL",-0.319300132645592,0.228021511935555,-0.362562831408383,0.167551988869098,0.344596063398874,0.191197740427157
