"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"ABHD3","black","ABHD3","ABHD3",2,"N","ABHD3",0.0253234042464679,0.928619474268739,0.120855615447808,0.667891763345203,-0.588798376286938,0.0209263448086923
"ABHD5","black","ABHD5","ABHD5",2,"N","ABHD5",0.14586048596271,0.603973600893575,0.0477804984231102,0.865722621023357,-0.700075856454046,0.00366079623254118
"ABHD6","brown4","ABHD6","ABHD6",2,"N","ABHD6",-0.0876488362702094,0.756096525754785,-0.21055069748722,0.451317551424449,-0.288214114284393,0.297538850042153
"ABHD8","blue","ABHD8","ABHD8",3,"N","ABHD8",-0.0775347215020433,0.783583515533881,0.213643774410103,0.444540931337303,0.630150669514021,0.0118013458806267
"ABI1","darkgrey","ABI1","ABI1",3,"N","ABI1",0.225538278220117,0.418963970186928,0.337559551270649,0.218524132050828,-0.124721947218694,0.657855386883375
"ABI2","yellow","ABI2","ABI2",2,"N","ABI2",-0.232733415263551,0.403870841950383,0.0393882434153885,0.889159039046187,-0.0263080739134416,0.925850837161297
"ABI3","palevioletred3","ABI3","ABI3",3,"N","ABI3",-0.304246405867196,0.270237993683852,-0.301410339491348,0.274953543612509,-0.0474903467142291,0.866531282883374
"ABI3BP","brown","ABI3BP","ABI3BP",2,"N","ABI3BP",-0.402252002987801,0.137173500915702,-0.332421677978227,0.226058298888677,-0.000243806956316115,0.999311959274425
"ABL1","darkorange","ABL1","ABL1",2,"N","ABL1",0.0228642993226961,0.935537097937875,-0.256987166806594,0.355162029940356,0.211629465485182,0.448948266650941
"ABL2","darkred","ABL2","ABL2",1,"N","ABL2",-0.0606069775283267,0.830108848571368,0.159086993747078,0.571179299156475,0.4331301861909,0.106801753893334
"ABLIM1","yellow","ABLIM1","ABLIM1",3,"N","ABLIM1",-0.117426721330917,0.676836583736074,-0.0167614269560526,0.952722399645771,0.0313191072936018,0.911773953551419
"ABLIM2","brown","ABLIM2","ABLIM2",2,"N","ABLIM2",0.138318062886324,0.622999772206275,0.156108456072411,0.578499017629096,-0.0305829771814296,0.913840443325265
"ABLIM3","darkorange","ABLIM3","ABLIM3",2,"N","ABLIM3",-0.207640709055046,0.457739601610945,-0.0817952605588486,0.771973801732876,0.608542898719147,0.0160686397308917
"ABR","yellow","ABR","ABR",2,"N","ABR",-0.306190370933198,0.267034087875515,0.393486740103547,0.146761121177938,0.716251166974988,0.00266667126132149
"ABRACL","brown4","ABRACL","ABRACL",3,"N","ABRACL",-0.407468976570666,0.131673312203686,0.0221222301457362,0.937625449265463,-0.215946200696553,0.439529907021476
"ABRAXAS1","brown","ABRAXAS1","ABRAXAS1",2,"N","ABRAXAS1",-0.150443677069109,0.592525832964258,-0.295964976449262,0.284144977018579,-0.230074318483721,0.409415112425702
"ABRAXAS2","black","ABRAXAS2","ABRAXAS2",2,"N","ABRAXAS2",-0.12533351834888,0.656272749753672,-0.147362369376439,0.600212621611173,-0.360929733180898,0.186272057337862
"ABTB1","yellow","ABTB1","ABTB1",3,"N","ABTB1",-0.0764613704803309,0.786515124911704,0.514283696376538,0.0498402847333759,0.52500640183189,0.0444808391779041
